username,label_id,route_id,street_edge_id,neighborhood,label_type,lat,lng,gsv_panorama_id,time_created,severity,temporary,tag_list,description
jonfroehlich,322,2,27991,West Oradell,NoCurbRamp,40.96281814575195,-74.04584503173828,TMVzxqV9lTNF_BDC0jqWJQ,2023-08-03 16:04:16.07-07,5,f,no alternate route,
jonfroehlich,323,2,27991,West Oradell,NoCurbRamp,40.962799072265625,-74.04581451416016,PBfcO_Wz0TqeDYyRw9UgBw,2023-08-03 16:04:25.991-07,5,f,no alternate route,
jonfroehlich,324,2,27683,West Oradell,SurfaceProblem,40.96261978149414,-74.04597473144531,zc1PGgjjFJTY02dejdnQqg,2023-08-03 16:04:49.108-07,3,f,"height difference,uneven/slanted",
jonfroehlich,325,2,27683,West Oradell,SurfaceProblem,40.96261215209961,-74.0461196899414,uxU7V6NDCd8QDCEONoBlrA,2023-08-03 16:04:57.829-07,2,f,"height difference,uneven/slanted",
jonfroehlich,326,2,27683,West Oradell,SurfaceProblem,40.96259307861328,-74.0461196899414,uxU7V6NDCd8QDCEONoBlrA,2023-08-03 16:05:01.926-07,1,f,"height difference,uneven/slanted",
jonfroehlich,327,2,27683,West Oradell,SurfaceProblem,40.96257019042969,-74.0461196899414,uxU7V6NDCd8QDCEONoBlrA,2023-08-03 16:05:08.156-07,1,f,cracks,
jonfroehlich,328,2,27683,West Oradell,SurfaceProblem,40.96236801147461,-74.04608917236328,Md3eqZvYHh3WvTL2OpXK2g,2023-08-03 16:05:19.588-07,4,f,"height difference,uneven/slanted",
jonfroehlich,329,2,27683,West Oradell,SurfaceProblem,40.96247863769531,-74.046142578125,Md3eqZvYHh3WvTL2OpXK2g,2023-08-03 16:05:28.101-07,1,f,height difference,
jonfroehlich,330,2,27683,West Oradell,SurfaceProblem,40.96247863769531,-74.046142578125,Md3eqZvYHh3WvTL2OpXK2g,2023-08-03 16:05:32.92-07,1,f,"height difference,uneven/slanted",
jonfroehlich,331,2,27683,West Oradell,SurfaceProblem,40.96247863769531,-74.046142578125,Md3eqZvYHh3WvTL2OpXK2g,2023-08-03 16:05:35.295-07,1,f,"height difference,cracks",
jonfroehlich,332,2,27683,West Oradell,SurfaceProblem,40.962440490722656,-74.04620361328125,Md3eqZvYHh3WvTL2OpXK2g,2023-08-03 16:05:41.07-07,1,f,height difference,
jonfroehlich,333,2,27683,West Oradell,SurfaceProblem,40.962425231933594,-74.04621887207031,Md3eqZvYHh3WvTL2OpXK2g,2023-08-03 16:05:43.27-07,2,f,height difference,
jonfroehlich,334,2,27683,West Oradell,SurfaceProblem,40.962425231933594,-74.04620361328125,XRO2gEqvtiAPI93FkAlRQg,2023-08-03 16:05:53.899-07,2,f,"height difference,cracks",
jonfroehlich,335,2,27683,West Oradell,SurfaceProblem,40.96232986450195,-74.0462646484375,XRO2gEqvtiAPI93FkAlRQg,2023-08-03 16:06:10.15-07,1,f,"height difference,uneven/slanted",
jonfroehlich,336,2,27683,West Oradell,SurfaceProblem,40.96230697631836,-74.0462417602539,Nu2fRBShYzcZ9ewiu_-dJQ,2023-08-03 16:06:19.757-07,1,f,height difference,
jonfroehlich,337,2,27683,West Oradell,SurfaceProblem,40.96234893798828,-74.04608917236328,Nu2fRBShYzcZ9ewiu_-dJQ,2023-08-03 16:06:42.66-07,1,f,height difference,
jonfroehlich,338,2,27683,West Oradell,SurfaceProblem,40.96233367919922,-74.04611206054688,Nu2fRBShYzcZ9ewiu_-dJQ,2023-08-03 16:06:45.092-07,1,f,height difference,
jonfroehlich,339,2,27683,West Oradell,SurfaceProblem,40.962158203125,-74.04618835449219,gN8s5HgPi0O3wCFQA6NubA,2023-08-03 16:06:55.525-07,2,f,"height difference,uneven/slanted",
jonfroehlich,340,2,27683,West Oradell,SurfaceProblem,40.96220016479492,-74.04619598388672,gN8s5HgPi0O3wCFQA6NubA,2023-08-03 16:06:58.404-07,1,f,height difference,
jonfroehlich,341,2,27683,West Oradell,SurfaceProblem,40.96231460571289,-74.04622650146484,Nu2fRBShYzcZ9ewiu_-dJQ,2023-08-03 16:07:10.187-07,1,f,"grass,cracks",
jonfroehlich,342,2,27683,West Oradell,SurfaceProblem,40.9621467590332,-74.04633331298828,WorjtSpgBtst6NBzhB83Fw,2023-08-03 16:07:29.865-07,1,f,cracks,
jonfroehlich,343,2,27683,West Oradell,SurfaceProblem,40.962135314941406,-74.04634857177734,WorjtSpgBtst6NBzhB83Fw,2023-08-03 16:07:31.839-07,1,f,cracks,
jonfroehlich,344,2,27683,West Oradell,SurfaceProblem,40.96214294433594,-74.04633331298828,WorjtSpgBtst6NBzhB83Fw,2023-08-03 16:07:35.546-07,1,f,bumpy,
jonfroehlich,345,2,27683,West Oradell,SurfaceProblem,40.96208953857422,-74.04619598388672,WorjtSpgBtst6NBzhB83Fw,2023-08-03 16:07:51.143-07,2,f,"height difference,uneven/slanted",
jonfroehlich,346,2,27683,West Oradell,SurfaceProblem,40.96211242675781,-74.04620361328125,CBjDTXC0FVYFwXiwOBCCpA,2023-08-03 16:07:57.605-07,1,f,uneven/slanted,
jonfroehlich,347,2,27683,West Oradell,NoCurbRamp,40.96210479736328,-74.04622650146484,CBjDTXC0FVYFwXiwOBCCpA,2023-08-03 16:08:04.301-07,5,f,no alternate route,
jonfroehlich,348,2,27683,West Oradell,NoCurbRamp,40.962120056152344,-74.04634094238281,CBjDTXC0FVYFwXiwOBCCpA,2023-08-03 16:08:07.932-07,4,f,alternate route present,Can use driveway
jonfroehlich,349,2,27906,West Oradell,NoCurbRamp,40.96193313598633,-74.04619598388672,CBjDTXC0FVYFwXiwOBCCpA,2023-08-03 16:08:15.888-07,5,f,no alternate route,
jonfroehlich,351,2,27682,West Oradell,NoCurbRamp,40.96192932128906,-74.04634857177734,CBjDTXC0FVYFwXiwOBCCpA,2023-08-03 16:08:24.965-07,5,f,no alternate route,
jonfroehlich,350,2,27682,West Oradell,NoCurbRamp,40.961910247802734,-74.0462646484375,CBjDTXC0FVYFwXiwOBCCpA,2023-08-03 16:08:19.583-07,5,f,no alternate route,
jonfroehlich,353,2,27682,West Oradell,SurfaceProblem,40.961971282958984,-74.04638671875,CBjDTXC0FVYFwXiwOBCCpA,2023-08-03 16:08:33.418-07,1,f,grass,
jonfroehlich,354,2,27683,West Oradell,SurfaceProblem,40.96223449707031,-74.04627990722656,gN8s5HgPi0O3wCFQA6NubA,2023-08-03 16:08:45.865-07,1,f,"height difference,uneven/slanted",
jonfroehlich,352,2,27682,West Oradell,SurfaceProblem,40.96198654174805,-74.04638671875,CBjDTXC0FVYFwXiwOBCCpA,2023-08-03 16:08:30.935-07,1,f,grass,
jonfroehlich,355,2,27682,West Oradell,SurfaceProblem,40.961978912353516,-74.04637145996094,7UIDiiVIKkFoZzOZrAUQsA,2023-08-03 16:08:59.528-07,1,f,grass,
jonfroehlich,356,2,27682,West Oradell,SurfaceProblem,40.96194839477539,-74.0463638305664,7UIDiiVIKkFoZzOZrAUQsA,2023-08-03 16:09:02.508-07,1,f,grass,
jonfroehlich,357,2,27682,West Oradell,SurfaceProblem,40.9619255065918,-74.04637908935547,7UIDiiVIKkFoZzOZrAUQsA,2023-08-03 16:09:05.371-07,1,f,grass,
jonfroehlich,358,2,27682,West Oradell,SurfaceProblem,40.96190643310547,-74.04637908935547,7UIDiiVIKkFoZzOZrAUQsA,2023-08-03 16:09:07.949-07,1,f,grass,
jonfroehlich,359,2,27682,West Oradell,SurfaceProblem,40.961891174316406,-74.04638671875,7UIDiiVIKkFoZzOZrAUQsA,2023-08-03 16:09:09.6-07,1,f,height difference,
jonfroehlich,360,2,27682,West Oradell,NoSidewalk,40.96186065673828,-74.04638671875,7UIDiiVIKkFoZzOZrAUQsA,2023-08-03 16:09:14.959-07,5,f,ends abruptly,
jonfroehlich,361,2,27683,West Oradell,NoCurbRamp,40.9620475769043,-74.04619598388672,1c0Er0EMis2usMJUQ27XBA,2023-08-03 16:09:35.948-07,5,f,no alternate route,
jonfroehlich,362,2,27906,West Oradell,SurfaceProblem,40.96186828613281,-74.04584503173828,gq9OjVzw2XADxyPpTFErIw,2023-08-03 16:10:08.471-07,1,f,grass,
jonfroehlich,363,2,27906,West Oradell,Occlusion,40.96194839477539,-74.04586029052734,gq9OjVzw2XADxyPpTFErIw,2023-08-03 16:10:15.268-07,,f,,
jonfroehlich,364,2,27906,West Oradell,SurfaceProblem,40.9619255065918,-74.0457992553711,gq9OjVzw2XADxyPpTFErIw,2023-08-03 16:10:17.99-07,2,f,"height difference,uneven/slanted",
jonfroehlich,365,2,27906,West Oradell,SurfaceProblem,40.9619255065918,-74.04581451416016,gq9OjVzw2XADxyPpTFErIw,2023-08-03 16:10:20.743-07,1,f,grass,
jonfroehlich,366,2,27906,West Oradell,SurfaceProblem,40.96189498901367,-74.04563903808594,7lIjgo31MNAKj9iZyIoxKQ,2023-08-03 16:10:28.804-07,1,f,height difference,
jonfroehlich,367,2,27906,West Oradell,SurfaceProblem,40.961891174316406,-74.04566955566406,7lIjgo31MNAKj9iZyIoxKQ,2023-08-03 16:10:31.451-07,1,f,height difference,
jonfroehlich,368,2,27906,West Oradell,SurfaceProblem,40.96187973022461,-74.04557800292969,7lIjgo31MNAKj9iZyIoxKQ,2023-08-03 16:10:45.896-07,1,f,height difference,
jonfroehlich,369,2,27906,West Oradell,SurfaceProblem,40.961883544921875,-74.04559326171875,7lIjgo31MNAKj9iZyIoxKQ,2023-08-03 16:10:48.42-07,1,f,"height difference,uneven/slanted",
jonfroehlich,371,2,27906,West Oradell,SurfaceProblem,40.96175003051758,-74.0455551147461,BHgGs-pPTwIhYBOXvbja2Q,2023-08-03 16:11:03.823-07,1,f,"height difference,uneven/slanted",
jonfroehlich,372,2,27906,West Oradell,SurfaceProblem,40.96184539794922,-74.04547882080078,KWAb6Kbbiu57HWBCZYMqQg,2023-08-03 16:11:14.897-07,1,f,"height difference,uneven/slanted",
jonfroehlich,373,2,27906,West Oradell,SurfaceProblem,40.96175765991211,-74.0451889038086,NHkBzprzzIVAL22eMts8pQ,2023-08-03 16:11:36.323-07,2,f,height difference,
jonfroehlich,374,2,27906,West Oradell,NoSidewalk,40.961734771728516,-74.04509735107422,XxhFYNy5d2gDryEehwI0pw,2023-08-03 16:11:43.598-07,5,f,ends abruptly,
jonfroehlich,375,2,27906,West Oradell,SurfaceProblem,40.961673736572266,-74.04515075683594,XxhFYNy5d2gDryEehwI0pw,2023-08-03 16:11:53.714-07,1,f,"height difference,uneven/slanted",
jonfroehlich,376,2,27906,West Oradell,NoSidewalk,40.961734771728516,-74.04505157470703,jbSm00xNUQ7IExsUxn-bGw,2023-08-03 16:12:03.693-07,,f,,
jonfroehlich,377,2,27906,West Oradell,NoSidewalk,40.96171188354492,-74.04500579833984,jbSm00xNUQ7IExsUxn-bGw,2023-08-03 16:12:04.773-07,,f,,
jonfroehlich,378,2,27906,West Oradell,NoSidewalk,40.96170425415039,-74.04492950439453,jbSm00xNUQ7IExsUxn-bGw,2023-08-03 16:12:05.485-07,,f,,
jonfroehlich,379,2,27906,West Oradell,NoSidewalk,40.961666107177734,-74.04486083984375,jbSm00xNUQ7IExsUxn-bGw,2023-08-03 16:12:06.283-07,,f,,
jonfroehlich,380,2,27906,West Oradell,SurfaceProblem,40.96162033081055,-74.04493713378906,6FU99vKO7xnzj8Se7uNcgA,2023-08-03 16:12:13.838-07,1,f,cracks,
jonfroehlich,381,2,27906,West Oradell,NoSidewalk,40.96167755126953,-74.04487609863281,6FU99vKO7xnzj8Se7uNcgA,2023-08-03 16:12:27.536-07,,f,,
jonfroehlich,382,2,27906,West Oradell,NoSidewalk,40.96166229248047,-74.0447998046875,6FU99vKO7xnzj8Se7uNcgA,2023-08-03 16:12:28.021-07,,f,,
jonfroehlich,383,2,27906,West Oradell,NoSidewalk,40.961631774902344,-74.04475402832031,6FU99vKO7xnzj8Se7uNcgA,2023-08-03 16:12:29.364-07,,f,,
jonfroehlich,384,2,27906,West Oradell,NoSidewalk,40.96160888671875,-74.04471588134766,6FU99vKO7xnzj8Se7uNcgA,2023-08-03 16:12:29.962-07,,f,,
jonfroehlich,385,2,27906,West Oradell,SurfaceProblem,40.96156692504883,-74.04488372802734,6FU99vKO7xnzj8Se7uNcgA,2023-08-03 16:12:39.982-07,2,f,"uneven/slanted,height difference",
jonfroehlich,386,2,27906,West Oradell,SurfaceProblem,40.961551666259766,-74.04481506347656,gSwne4tFpxX3bdWv9DAHPw,2023-08-03 16:13:02.966-07,1,f,height difference,
jonfroehlich,387,2,27906,West Oradell,SurfaceProblem,40.961551666259766,-74.04473876953125,gSwne4tFpxX3bdWv9DAHPw,2023-08-03 16:13:05.854-07,2,f,"height difference,uneven/slanted",
jonfroehlich,388,2,27906,West Oradell,SurfaceProblem,40.96156692504883,-74.04470825195312,gSwne4tFpxX3bdWv9DAHPw,2023-08-03 16:13:08.683-07,2,f,"uneven/slanted,height difference,narrow sidewalk",
jonfroehlich,404,2,27906,West Oradell,NoSidewalk,40.96151351928711,-74.04423522949219,wxzyD8Jp5ADJaQ7JEWPOAQ,2023-08-03 16:13:59.98-07,,f,,
jonfroehlich,389,2,27906,West Oradell,NoSidewalk,40.96165466308594,-74.04483795166016,gSwne4tFpxX3bdWv9DAHPw,2023-08-03 16:13:24.601-07,,f,,
jonfroehlich,390,2,27906,West Oradell,NoSidewalk,40.961639404296875,-74.04473114013672,gSwne4tFpxX3bdWv9DAHPw,2023-08-03 16:13:25.811-07,,f,,
jonfroehlich,391,2,27906,West Oradell,NoSidewalk,40.96162033081055,-74.04466247558594,gSwne4tFpxX3bdWv9DAHPw,2023-08-03 16:13:26.339-07,,f,,
jonfroehlich,392,2,27906,West Oradell,NoSidewalk,40.961605072021484,-74.04458618164062,gSwne4tFpxX3bdWv9DAHPw,2023-08-03 16:13:28.212-07,,f,,
jonfroehlich,393,2,27906,West Oradell,NoSidewalk,40.961578369140625,-74.04454040527344,gSwne4tFpxX3bdWv9DAHPw,2023-08-03 16:13:28.696-07,,f,,
jonfroehlich,394,2,27906,West Oradell,NoSidewalk,40.96155548095703,-74.04449462890625,gSwne4tFpxX3bdWv9DAHPw,2023-08-03 16:13:29.249-07,,f,,
jonfroehlich,395,2,27906,West Oradell,NoSidewalk,40.961585998535156,-74.04450988769531,2Szlua95qW0lAs9dyb9Mkg,2023-08-03 16:13:35.774-07,,f,,
jonfroehlich,396,2,27906,West Oradell,NoSidewalk,40.96156692504883,-74.04444122314453,2Szlua95qW0lAs9dyb9Mkg,2023-08-03 16:13:36.682-07,,f,,
jonfroehlich,397,2,27906,West Oradell,NoSidewalk,40.9615478515625,-74.04436492919922,E-owxkSAmftfbNFTTD44yQ,2023-08-03 16:13:42.065-07,,f,,
jonfroehlich,398,2,27906,West Oradell,NoSidewalk,40.961517333984375,-74.04429626464844,E-owxkSAmftfbNFTTD44yQ,2023-08-03 16:13:42.786-07,,f,,
jonfroehlich,399,2,27906,West Oradell,NoSidewalk,40.961429595947266,-74.04436492919922,wxzyD8Jp5ADJaQ7JEWPOAQ,2023-08-03 16:13:51.701-07,,f,,
jonfroehlich,400,2,27906,West Oradell,NoSidewalk,40.96139144897461,-74.04430389404297,wxzyD8Jp5ADJaQ7JEWPOAQ,2023-08-03 16:13:53.635-07,,f,,
jonfroehlich,401,2,27906,West Oradell,NoSidewalk,40.96138381958008,-74.04423522949219,wxzyD8Jp5ADJaQ7JEWPOAQ,2023-08-03 16:13:55.734-07,,f,,
jonfroehlich,402,2,27906,West Oradell,NoSidewalk,40.9615364074707,-74.04437255859375,wxzyD8Jp5ADJaQ7JEWPOAQ,2023-08-03 16:13:58.622-07,,f,,
jonfroehlich,403,2,27906,West Oradell,NoSidewalk,40.96153259277344,-74.04430389404297,wxzyD8Jp5ADJaQ7JEWPOAQ,2023-08-03 16:13:59.233-07,,f,,
jonfroehlich,405,2,27906,West Oradell,NoSidewalk,40.96149444580078,-74.04414367675781,nnT71j0Vy0sVG7ihG4CA1w,2023-08-03 16:14:02.735-07,,f,,
jonfroehlich,406,2,27906,West Oradell,NoSidewalk,40.961463928222656,-74.0440902709961,nnT71j0Vy0sVG7ihG4CA1w,2023-08-03 16:14:03.613-07,,f,,
jonfroehlich,407,2,27906,West Oradell,NoSidewalk,40.96138381958008,-74.0442123413086,nnT71j0Vy0sVG7ihG4CA1w,2023-08-03 16:14:04.371-07,,f,,
jonfroehlich,408,2,27906,West Oradell,NoSidewalk,40.961368560791016,-74.04414367675781,nnT71j0Vy0sVG7ihG4CA1w,2023-08-03 16:14:05.092-07,,f,,
jonfroehlich,409,2,27906,West Oradell,NoSidewalk,40.961456298828125,-74.04403686523438,On43hRC0xASN5T9Hh29Y-A,2023-08-03 16:14:07.777-07,,f,,
jonfroehlich,410,2,27906,West Oradell,NoSidewalk,40.96134948730469,-74.04409790039062,On43hRC0xASN5T9Hh29Y-A,2023-08-03 16:14:08.508-07,,f,,
jonfroehlich,411,2,27906,West Oradell,NoSidewalk,40.96144104003906,-74.0439682006836,EFe6nXuuxAa1JsXAQz65Ow,2023-08-03 16:14:11.86-07,,f,,
jonfroehlich,412,2,27906,West Oradell,NoSidewalk,40.96134948730469,-74.04402923583984,EFe6nXuuxAa1JsXAQz65Ow,2023-08-03 16:14:13.638-07,,f,,
jonfroehlich,413,2,27906,West Oradell,NoSidewalk,40.96134567260742,-74.04402923583984,EFe6nXuuxAa1JsXAQz65Ow,2023-08-03 16:14:14.222-07,,f,,
jonfroehlich,414,2,27762,West Oradell,NoSidewalk,40.96124267578125,-74.0440444946289,EFe6nXuuxAa1JsXAQz65Ow,2023-08-03 16:14:15.865-07,,f,,
jonfroehlich,415,2,27905,West Oradell,NoSidewalk,40.96128845214844,-74.0438461303711,EFe6nXuuxAa1JsXAQz65Ow,2023-08-03 16:14:17.349-07,,f,,
jonfroehlich,416,2,27762,West Oradell,NoSidewalk,40.961265563964844,-74.04390716552734,EFe6nXuuxAa1JsXAQz65Ow,2023-08-03 16:14:18.006-07,,f,,
jonfroehlich,417,2,27762,West Oradell,NoSidewalk,40.96123123168945,-74.0439453125,EFe6nXuuxAa1JsXAQz65Ow,2023-08-03 16:14:18.658-07,,f,,
jonfroehlich,418,2,27906,West Oradell,NoSidewalk,40.96141815185547,-74.04389953613281,EFe6nXuuxAa1JsXAQz65Ow,2023-08-03 16:14:20.151-07,,f,,
jonfroehlich,419,2,27905,West Oradell,NoSidewalk,40.96139144897461,-74.04386138916016,EFe6nXuuxAa1JsXAQz65Ow,2023-08-03 16:14:20.816-07,,f,,
jonfroehlich,420,2,27905,West Oradell,NoSidewalk,40.96137619018555,-74.04383850097656,lMjJ-U_8FtbUsjzozQpfpw,2023-08-03 16:14:23.873-07,,f,,
jonfroehlich,421,2,27905,West Oradell,NoSidewalk,40.96137619018555,-74.04375457763672,lMjJ-U_8FtbUsjzozQpfpw,2023-08-03 16:14:24.489-07,,f,,
jonfroehlich,422,2,27905,West Oradell,NoSidewalk,40.96133804321289,-74.04367065429688,lMjJ-U_8FtbUsjzozQpfpw,2023-08-03 16:14:25.887-07,,f,,
jonfroehlich,424,2,27905,West Oradell,NoSidewalk,40.961265563964844,-74.04381561279297,lMjJ-U_8FtbUsjzozQpfpw,2023-08-03 16:14:27.657-07,,f,,
jonfroehlich,423,2,27905,West Oradell,NoSidewalk,40.96125793457031,-74.0437240600586,lMjJ-U_8FtbUsjzozQpfpw,2023-08-03 16:14:27.053-07,,f,,
jonfroehlich,425,2,27762,West Oradell,NoSidewalk,40.96125793457031,-74.04387664794922,lMjJ-U_8FtbUsjzozQpfpw,2023-08-03 16:14:28.856-07,,f,,
jonfroehlich,426,2,27762,West Oradell,NoSidewalk,40.96123123168945,-74.04391479492188,lMjJ-U_8FtbUsjzozQpfpw,2023-08-03 16:14:29.649-07,,f,,
jonfroehlich,427,3,27968,Central Oradell,SurfaceProblem,40.95446014404297,-74.0403823852539,Zk52y3KtDVdbHmvMmNbyQA,2023-08-03 16:26:29.791-07,2,f,height difference,
jonfroehlich,428,3,27741,Central Oradell,SurfaceProblem,40.95438766479492,-74.04013061523438,Zk52y3KtDVdbHmvMmNbyQA,2023-08-03 16:26:43.659-07,1,f,height difference,
jonfroehlich,429,3,27968,Central Oradell,SurfaceProblem,40.954410552978516,-74.04031372070312,Zk52y3KtDVdbHmvMmNbyQA,2023-08-03 16:27:23.174-07,1,f,height difference,Can't really tell--probably doesn't need a label
jonfroehlich,430,3,27968,Central Oradell,SurfaceProblem,40.95451736450195,-74.04051971435547,jvx-l5Z4JCea_EnFDRm8OQ,2023-08-03 16:27:44.851-07,2,f,height difference,
jonfroehlich,431,3,27968,Central Oradell,SurfaceProblem,40.95463562011719,-74.04048156738281,jDJ-JTKosD_362eOweefeA,2023-08-03 16:27:53.983-07,1,f,,
jonfroehlich,432,3,27968,Central Oradell,SurfaceProblem,40.954551696777344,-74.04059600830078,jDJ-JTKosD_362eOweefeA,2023-08-03 16:28:01.39-07,1,f,"height difference,uneven/slanted",
jonfroehlich,433,3,27968,Central Oradell,SurfaceProblem,40.95455551147461,-74.04056549072266,jDJ-JTKosD_362eOweefeA,2023-08-03 16:28:04.146-07,1,f,,
jonfroehlich,434,3,27968,Central Oradell,SurfaceProblem,40.954566955566406,-74.04069519042969,jDJ-JTKosD_362eOweefeA,2023-08-03 16:28:08.702-07,3,f,"height difference,uneven/slanted",
jonfroehlich,435,3,27968,Central Oradell,SurfaceProblem,40.95466995239258,-74.04049682617188,jDJ-JTKosD_362eOweefeA,2023-08-03 16:28:16.077-07,1,f,"uneven/slanted,height difference",
jonfroehlich,436,3,27968,Central Oradell,SurfaceProblem,40.9547119140625,-74.0406265258789,vlb26KFroxRGXSGpzeF7zQ,2023-08-03 16:28:26.554-07,2,f,"height difference,uneven/slanted",
jonfroehlich,437,3,27968,Central Oradell,SurfaceProblem,40.954742431640625,-74.0406494140625,vlb26KFroxRGXSGpzeF7zQ,2023-08-03 16:28:29.431-07,1,f,"height difference,uneven/slanted",
jonfroehlich,438,3,27968,Central Oradell,SurfaceProblem,40.95475387573242,-74.04067993164062,vlb26KFroxRGXSGpzeF7zQ,2023-08-03 16:28:33.525-07,1,f,"height difference,uneven/slanted",
jonfroehlich,439,3,27968,Central Oradell,SurfaceProblem,40.95476531982422,-74.04071807861328,vlb26KFroxRGXSGpzeF7zQ,2023-08-03 16:28:36.048-07,1,f,"height difference,uneven/slanted",
jonfroehlich,440,3,27968,Central Oradell,SurfaceProblem,40.95470428466797,-74.04060363769531,vlb26KFroxRGXSGpzeF7zQ,2023-08-03 16:28:45.036-07,1,f,height difference,
jonfroehlich,441,3,27968,Central Oradell,SurfaceProblem,40.95457458496094,-74.04074096679688,vlb26KFroxRGXSGpzeF7zQ,2023-08-03 16:28:52.485-07,4,f,height difference,
jonfroehlich,442,3,27968,Central Oradell,SurfaceProblem,40.954586029052734,-74.0407943725586,vlb26KFroxRGXSGpzeF7zQ,2023-08-03 16:28:59.357-07,3,f,"height difference,uneven/slanted",Driveway is also slanted
jonfroehlich,458,3,27969,Central Oradell,SurfaceProblem,40.954833984375,-74.04115295410156,PImDHlMBiFe6GabCJRhCXQ,2023-08-03 16:31:47.457-07,1,f,height difference,
jonfroehlich,443,3,27968,Central Oradell,SurfaceProblem,40.95460891723633,-74.04087829589844,YkvroQAWvwJrz3TFRbKFIA,2023-08-03 16:29:21.461-07,4,f,"height difference,uneven/slanted",
jonfroehlich,444,3,27968,Central Oradell,SurfaceProblem,40.95460891723633,-74.04090881347656,YkvroQAWvwJrz3TFRbKFIA,2023-08-03 16:29:24.269-07,2,f,height difference,
jonfroehlich,445,3,27968,Central Oradell,SurfaceProblem,40.95478820800781,-74.04084014892578,YkvroQAWvwJrz3TFRbKFIA,2023-08-03 16:29:30.877-07,3,f,"height difference,uneven/slanted",
jonfroehlich,446,3,27968,Central Oradell,SurfaceProblem,40.95466232299805,-74.0408706665039,glCrjQc4Gb2ZTCWgbfMjMg,2023-08-03 16:29:45.713-07,4,f,"height difference,uneven/slanted",
jonfroehlich,448,3,27968,Central Oradell,CurbRamp,40.95469665527344,-74.04092407226562,glCrjQc4Gb2ZTCWgbfMjMg,2023-08-03 16:29:58.743-07,4,f,"missing tactile warning,not enough landing space,points into traffic",
jonfroehlich,449,3,27969,Central Oradell,CurbRamp,40.954689025878906,-74.04106903076172,glCrjQc4Gb2ZTCWgbfMjMg,2023-08-03 16:30:07.627-07,3,f,"not enough landing space,points into traffic,missing tactile warning",
jonfroehlich,450,3,27968,Central Oradell,NoCurbRamp,40.954734802246094,-74.0408935546875,glCrjQc4Gb2ZTCWgbfMjMg,2023-08-03 16:30:21.201-07,5,f,no alternate route,
jonfroehlich,459,3,27969,Central Oradell,SurfaceProblem,40.95487594604492,-74.04118347167969,PImDHlMBiFe6GabCJRhCXQ,2023-08-03 16:31:50.343-07,1,f,,
jonfroehlich,460,3,27969,Central Oradell,SurfaceProblem,40.95488739013672,-74.04121398925781,PImDHlMBiFe6GabCJRhCXQ,2023-08-03 16:31:52.504-07,1,f,"height difference,uneven/slanted",
jonfroehlich,451,3,27969,Central Oradell,NoCurbRamp,40.95480728149414,-74.04102325439453,glCrjQc4Gb2ZTCWgbfMjMg,2023-08-03 16:30:35.526-07,4,f,alternate route present,Can use nearby driveway
jonfroehlich,452,3,27969,Central Oradell,SurfaceProblem,40.95477294921875,-74.04102325439453,59AKGlA6-wKxb-PZQXeEcw,2023-08-03 16:30:58.934-07,1,f,cracks,
jonfroehlich,453,3,27969,Central Oradell,SurfaceProblem,40.95478057861328,-74.04102325439453,59AKGlA6-wKxb-PZQXeEcw,2023-08-03 16:31:03.045-07,1,f,cracks,
jonfroehlich,454,3,27969,Central Oradell,SurfaceProblem,40.954750061035156,-74.04117584228516,PImDHlMBiFe6GabCJRhCXQ,2023-08-03 16:31:13.905-07,1,f,,
jonfroehlich,455,3,27969,Central Oradell,SurfaceProblem,40.95476150512695,-74.04117584228516,PImDHlMBiFe6GabCJRhCXQ,2023-08-03 16:31:18.464-07,3,f,"height difference,uneven/slanted",Driveway is also slanted
jonfroehlich,456,3,27969,Central Oradell,SurfaceProblem,40.95474624633789,-74.04122924804688,PImDHlMBiFe6GabCJRhCXQ,2023-08-03 16:31:30.621-07,1,f,height difference,
jonfroehlich,457,3,27969,Central Oradell,SurfaceProblem,40.954830169677734,-74.0411376953125,V6K1pvhe3LbG4bICVwW1Jw,2023-08-03 16:31:38.762-07,1,f,"height difference,uneven/slanted",
jonfroehlich,461,3,27969,Central Oradell,SurfaceProblem,40.954891204833984,-74.04124450683594,PImDHlMBiFe6GabCJRhCXQ,2023-08-03 16:31:56.544-07,2,f,"height difference,uneven/slanted",
jonfroehlich,462,3,27969,Central Oradell,SurfaceProblem,40.95490264892578,-74.04126739501953,PImDHlMBiFe6GabCJRhCXQ,2023-08-03 16:32:08.586-07,1,f,"height difference,uneven/slanted",
jonfroehlich,463,3,27969,Central Oradell,SurfaceProblem,40.954917907714844,-74.04132080078125,V6K1pvhe3LbG4bICVwW1Jw,2023-08-03 16:32:17.951-07,3,f,"uneven/slanted,very broken",
jonfroehlich,464,3,27969,Central Oradell,SurfaceProblem,40.95492935180664,-74.04135131835938,V6K1pvhe3LbG4bICVwW1Jw,2023-08-03 16:32:23.737-07,4,f,"very broken,uneven/slanted",
jonfroehlich,473,3,27970,West Oradell,SurfaceProblem,40.954917907714844,-74.04173278808594,3JTNQyZx2H_h61fQeXzEXQ,2023-08-03 16:33:34.165-07,1,f,height difference,
jonfroehlich,465,3,27969,Central Oradell,SurfaceProblem,40.95481491088867,-74.04145812988281,a_xxpT9isyhFKloxxtVSmQ,2023-08-03 16:32:33.238-07,1,f,,
