audit_task_id,label_id,label_type,severity,correct,high_quality_user,gsv_panorama_id,agree_count,disagree_count,notsure_count,image_width,image_height,sv_image_x,sv_image_y,canvas_width,canvas_height,canvas_x,canvas_y,zoom,heading,pitch,photographer_heading,photographer_pitch,label_tags,label_description,heading_diff,pitch_diff,geometry
44622,183689,NoCurbRamp,5.0,1,True,RL13X_YipQesLwAc5TFfKw,1,0,0,16384.0,8192.0,1240,-663,720,480,291,138,1,44.875,-34.625,274.90264892578125,-1.437568664550781,1.0,0.0,-230.02764892578125,-33.18743133544922,POINT (-122.40229797363281 47.64125061035156)
34717,140226,CurbRamp,1.0,1,True,Qk2vwQinN1OZj1EKxQIMug,1,0,0,16384.0,8192.0,7915,-662,720,480,307,137,1,222.0625,-34.625,179.43788146972656,1.242301940917968,0.0,0.0,42.62461853027344,-35.86730194091797,POINT (-122.28620910644531 47.679481506347656)
44626,183704,CurbRamp,1.0,1,True,Itsy2lrZnvvQ1AJ-nT__7Q,1,0,0,16384.0,8192.0,12707,-319,720,480,234,144,1,2.5625,-24.5,272.0724792480469,0.9518280029296871,0.0,0.0,-269.5099792480469,-25.451828002929688,POINT (-122.40962219238281 47.64243698120117)
42180,172608,SurfaceProblem,2.0,1,True,ho5lVkae5hZtYlYLsB08MQ,1,0,0,13312.0,6656.0,9334,-738,720,480,419,139,2,247.7455291748047,-28.839284896850586,179.5620880126953,2.84820556640625,0.0,0.0,68.18344116210938,-31.687490463256836,POINT (-122.37477111816406 47.68009567260742)
42193,172783,Obstacle,5.0,1,True,AHL8OYQCwmeIP9nN68plqw,3,0,0,16384.0,8192.0,3921,-795,720,480,156,175,1,137.48214721679688,-35.0,179.91592407226562,2.604820251464843,0.0,0.0,-42.43377685546875,-37.604820251464844,POINT (-122.37246704101562 47.679874420166016)
34786,140427,CurbRamp,1.0,1,True,X--QUjk7xOZifc3Pr5QI9A,1,0,0,16384.0,8192.0,12891,-1034,720,480,240,225,1,9.5,-32.1875,67.13795471191406,-0.50848388671875,0.0,0.0,-57.63795471191406,-31.67901611328125,POINT (-122.28408813476562 47.664920806884766)
2928,8454,SurfaceProblem,1.0,,True,LXjJzbTkLTn1Z-YRcxRJcA,1,1,0,16384.0,8192.0,7168,-997,720,480,364,380,2,193.52232360839844,-16.366071701049805,268.9768371582031,-3.3375244140625,0.0,0.0,-75.45451354980469,-13.028547286987305,POINT (-122.30445098876953 47.687095642089844)
2930,8395,NoCurbRamp,3.0,1,False,sOlSWX3ZgB-JME3NupVLow,2,0,0,16384.0,8192.0,2302,-470,720,480,346,181,1,64.0,-22.8125,221.91207885742188,0.8642730712890621,0.0,0.0,-157.91207885742188,-23.676773071289062,POINT (-122.38970947265625 47.68320083618164)
25579,104747,SurfaceProblem,3.0,1,True,cKvmYzuhmLNns6mv4o6ekw,2,0,0,16384.0,8192.0,4396,-547,720,480,282,241,1,131.3125,-15.6875,179.88314819335938,-0.44390869140625,0.0,0.0,-48.570648193359375,-15.24359130859375,POINT (-122.34941864013672 47.63856506347656)
44670,183878,CurbRamp,1.0,,True,cmn0Ddcbv8z7GN3AO-oYPw,1,0,0,16384.0,8192.0,12583,-391,720,480,330,127,3,341.1428527832031,-15.828125,87.78923797607422,0.023063659667968,0.0,0.0,253.3536148071289,-15.851188659667969,POINT (-122.31737518310547 47.59759521484375)
2951,8496,NoCurbRamp,,1,False,klcFD7j2a-y4eJEatigOrg,1,0,0,16384.0,8192.0,11856,-714,720,480,235,166,1,340.72320556640625,-32.375,265.5765686035156,0.77313232421875,0.0,0.0,75.14663696289062,-33.14813232421875,POINT (-122.38773345947266 47.68138122558594)
2957,8551,SurfaceProblem,3.0,,False,AXK9KDQojXeCsa5GvhDFyA,1,1,0,16384.0,8192.0,1280,-257,720,480,616,173,1,359.9464416503906,-19.58035659790039,271.21337890625,-0.7306137084960931,0.0,0.0,88.73306274414062,-18.849742889404297,POINT (-122.38525390625 47.68146896362305)
25608,104903,NoCurbRamp,3.0,,True,vVtBy4zRQUmOiSFic2N_tg,1,1,0,16384.0,8192.0,5484,-544,720,480,479,218,1,129.75,-19.0,0.18120050430297802,1.004463195800781,0.0,0.0,129.56879949569702,-20.00446319580078,POINT (-122.34822845458984 47.639041900634766)
2990,8701,CurbRamp,1.0,1,True,j_PNeVKSTu4EKOIIbsdbJA,1,0,0,16384.0,8192.0,4014,-466,720,480,239,110,1,126.75,-33.5,350.7588806152344,0.9251861572265621,0.0,0.0,-224.00888061523438,-34.42518615722656,POINT (-122.28947448730469 47.68852615356445)
25674,105186,NoCurbRamp,2.0,1,True,AuCE89QGbcVQbHR72phMng,2,0,0,16384.0,8192.0,1017,-427,720,480,605,99,1,354.375,-35.0,179.5650177001953,0.729072570800781,0.0,0.0,174.8099822998047,-35.72907257080078,POINT (-122.38211822509766 47.68880081176758)
3119,9305,SurfaceProblem,5.0,1,False,3F10CcJVA2kG0IozVVWM8A,1,0,0,16384.0,8192.0,801,-172,720,480,596,212,1,348.0,-10.0,359.41802978515625,0.262176513671875,0.0,0.0,-11.41802978515625,-10.262176513671875,POINT (-122.33485412597656 47.696868896484375)
44837,184327,NoCurbRamp,4.0,1,True,j6x6Ko_p73ANgC-qcmLBsQ,2,0,0,16384.0,8192.0,389,-943,720,480,442,184,1,356.0089416503906,-35.0,246.01031494140625,0.34804534912109303,0.0,0.0,109.99862670898438,-35.348045349121094,POINT (-122.33169555664062 47.66910171508789)
35149,141819,NoCurbRamp,3.0,,True,U1ywGJ814wFw73GZVO6VNw,1,1,0,16384.0,8192.0,1159,-535,720,480,340,133,1,34.75223159790039,-31.0625,34.189971923828125,1.10870361328125,0.0,0.0,0.5622596740722656,-32.17120361328125,POINT (-122.33907318115234 47.69062805175781)
35169,141927,NoCurbRamp,3.0,1,True,JHQzMArhE_iFCgfMsxpSdw,1,0,0,16384.0,8192.0,7451,-401,720,480,133,240,3,210.109375,-11.404268264770508,179.40879821777344,3.2312088012695312,0.0,0.0,30.700576782226562,-14.635477066040039,POINT (-122.3230209350586 47.6826057434082)
45284,184924,CurbRamp,2.0,1,True,cPDAMS3VqUjG43x41B2k7w,1,0,0,16384.0,8192.0,8825,-430,720,480,339,231,3,239.515625,-12.116071701049805,359.4842529296875,1.366104125976562,0.0,0.0,-119.9686279296875,-13.482175827026367,POINT (-122.31319427490234 47.669395446777344)
45276,184891,CurbRamp,3.0,1,True,vRABPtIe872XMH2Pgn2BxQ,2,0,0,16384.0,8192.0,7922,-440,720,480,329,161,3,215.89732360839844,-15.484375,91.3429183959961,-2.303512573242187,0.0,0.0,124.55440521240234,-13.180862426757812,POINT (-122.31462860107422 47.65346145629883)
45276,184902,CurbRamp,1.0,1,True,kA3tSJDiVPFP-VGFb-LckQ,1,0,0,16384.0,8192.0,12220,-170,720,480,436,256,3,327.4665222167969,-4.345982074737549,0.47975024580955505,-2.8988418579101562,0.0,0.0,326.9867719709873,-1.4471402168273926,POINT (-122.31460571289062 47.654273986816406)
3261,10140,CurbRamp,2.0,1,True,UKWb-1mW87JycQM7O3j_-w,1,0,0,16384.0,8192.0,12384,-500,720,480,316,222,2,338.8035583496094,-15.089285850524902,179.4859619140625,4.288108825683594,0.0,0.0,159.31759643554688,-19.377394676208496,POINT (-122.38422393798828 47.566436767578125)
3281,10193,CurbRamp,1.0,1,True,clVJ6WWp5xkTkuEWO6aHbA,1,0,0,16384.0,8192.0,8366,-524,720,480,271,269,2,233.0625,-12.017857551574707,89.96823120117188,-0.38717651367187506,0.0,0.0,143.09426879882812,-11.630681037902832,POINT (-122.31755828857422 47.68150329589844)
3349,10368,CurbRamp,2.0,1,True,BfIiIRwdYc8rEh7eH05niA,1,0,0,16384.0,8192.0,8959,-375,720,480,304,81,1,250.6875,-34.4375,90.40093994140625,1.790855407714843,0.0,0.0,160.28656005859375,-36.228355407714844,POINT (-122.30889129638672 47.68299865722656)
3292,10239,NoCurbRamp,3.0,1,True,Kc5akWkVkcqxzYAPZSVZ7A,2,0,0,16384.0,8192.0,10873,-313,720,480,342,246,2,295.78570556640625,-8.785714149475098,271.136962890625,1.896537780761718,0.0,0.0,24.64874267578125,-10.682251930236816,POINT (-122.31881713867188 47.6795539855957)
3303,10281,NoCurbRamp,3.0,1,True,0nVRexAlTzFQW2WpcWAqGg,1,0,0,16384.0,8192.0,4714,-245,720,480,131,162,1,159.4107208251953,-20.375,65.1268310546875,-1.762474060058593,0.0,0.0,94.28388977050781,-18.612525939941406,POINT (-122.31868743896484 47.68011474609375)
3305,10292,CurbRamp,2.0,1,True,I0ZMmz-BLKmo9cXlGclB8Q,2,0,0,16384.0,8192.0,2107,-393,720,480,90,242,1,94.72321319580078,-13.0625,178.81134033203125,2.406791687011718,0.0,0.0,-84.08812713623047,-15.469291687011719,POINT (-122.31732940673828 47.68024826049805)
3321,10339,NoCurbRamp,3.0,,True,e5YK8l4V9t_4kvJCjRbm2Q,1,1,0,16384.0,8192.0,4940,-696,720,480,241,216,2,143.10714721679688,-21.25,358.089599609375,-0.574775695800781,0.0,0.0,-214.98245239257812,-20.67522430419922,POINT (-122.31208038330078 47.68750762939453)
3301,10272,SurfaceProblem,5.0,1,True,Br6DzMb4z7VHPJoqJv-w5Q,2,0,0,16384.0,8192.0,2162,-540,720,480,143,209,1,90.22321319580078,-22.625,358.698974609375,-0.547401428222656,1.0,0.0,-268.4757614135742,-22.077598571777344,POINT (-122.31979370117188 47.68094253540039)
3304,10286,CurbRamp,1.0,1,True,tiIXVym-KKYAqzuP_iRsGg,2,0,0,16384.0,8192.0,8275,-1436,720,480,103,334,1,270.8839416503906,-35.0,140.28492736816406,0.06118011474609301,0.0,0.0,130.59901428222656,-35.061180114746094,POINT (-122.30989074707031 47.677555084228516)
45422,185244,SurfaceProblem,2.0,1,True,g6d9Xyfv6Im7BEWp6DzJ_w,1,0,0,16384.0,8192.0,5004,-248,720,480,459,136,1,120.5,-23.9375,90.07283020019531,-1.777885437011718,0.0,0.0,30.427169799804688,-22.15961456298828,POINT (-122.31779479980469 47.599063873291016)
35391,142538,CurbRamp,1.0,1,True,40uDhLtrncu1W5OhNuP3LA,1,0,1,16384.0,8192.0,10008,-835,720,480,402,270,1,263.625,-18.5625,340.4814453125,-3.229423522949218,0.0,0.0,-76.8564453125,-15.333076477050781,POINT (-122.35157012939453 47.62723922729492)
35396,142572,Obstacle,3.0,1,True,qx6c5_ezgJuEDuOOUeZHhg,3,0,0,16384.0,8192.0,25,-835,720,480,391,161,1,355.8883972167969,-35.0,269.12030029296875,5.4791107177734375,0.0,0.0,86.76809692382812,-40.47911071777344,POINT (-122.35623168945312 47.626407623291016)
3437,10731,SurfaceProblem,4.0,1,True,rIWphzHOuJRRyjgAo8UYmw,2,0,0,16384.0,8192.0,3481,-571,720,480,203,126,3,100.75223541259766,-20.696428298950195,179.25100708007812,1.1392822265625,0.0,0.0,-78.49877166748047,-21.835710525512695,POINT (-122.30675506591797 47.68960189819336)
3440,10825,Obstacle,2.0,1,False,SYazYxOHLUIL9tJDIv9Htg,1,0,0,16384.0,8192.0,9592,-247,720,480,274,149,1,272.0,-21.125,89.98538208007812,-0.046241760253906,0.0,0.0,182.01461791992188,-21.078758239746094,POINT (-122.33543395996094 47.57136917114258)
45522,185472,NoCurbRamp,5.0,1,True,GGW42tt9AHPZ-An5bGTD_Q,2,0,0,16384.0,8192.0,5562,-736,720,480,383,214,2,148.21875,-22.930803298950195,359.67864990234375,-1.257156372070312,0.0,0.0,-211.45989990234375,-21.673646926879883,POINT (-122.31595611572266 47.58364486694336)
3504,11025,CurbRamp,1.0,1,True,p6mlZ7W1Yw09jAXpAY4BmQ,1,0,0,16384.0,8192.0,1136,-649,720,480,551,208,1,1.8125,-25.625,1.758894681930542,0.48632049560546803,0.0,0.0,0.05360531806945801,-26.11132049560547,POINT (-122.2884750366211 47.68837356567383)
25958,106562,NoCurbRamp,3.0,1,True,gEmJ3OiJSyUPR925j3BuGQ,2,0,0,16384.0,8192.0,8861,-1140,720,480,232,227,1,262.3504333496094,-35.0,320.82281494140625,-0.09593200683593701,0.0,0.0,-58.472381591796875,-34.90406799316406,POINT (-122.28277587890625 47.63576126098633)
25971,106644,NoSidewalk,5.0,1,True,zgbtRoErtnbGRODlkdTIFg,1,0,0,16384.0,8192.0,1903,-667,720,480,530,156,1,25.375,-33.5,220.2436065673828,-4.723915100097656,1.0,0.0,-194.8686065673828,-28.776084899902344,POINT (-122.28285217285156 47.640846252441406)
25987,106757,CurbRamp,1.0,1,True,7Z-DUn-7JS3-5t4ufNtTQA,1,0,0,16384.0,8192.0,1669,-606,720,480,368,131,2,44.64955520629883,-25.207590103149414,179.77120971679688,-0.9361801147460931,0.0,0.0,-135.12165451049805,-24.27140998840332,POINT (-122.27953338623047 47.640625)
35518,142960,NoCurbRamp,3.0,1,True,GHrBOwrwiGEW_zA6BNOwNg,2,0,0,16384.0,8192.0,6640,-321,720,480,514,157,3,173.46875,-12.875,217.56019592285156,0.9705352783203121,0.0,0.0,-44.09144592285156,-13.845535278320312,POINT (-122.33566284179688 47.67359924316406)
45544,185608,CurbRamp,2.0,1,True,5lGHyNZKi6hd6kNZ82n1aw,2,0,0,16384.0,8192.0,2054,-305,720,480,79,97,3,66.890625,-14.171875,178.0115203857422,2.274185180664062,0.0,0.0,-111.12089538574219,-16.446060180664062,POINT (-122.29816436767578 47.57596969604492)
35516,142938,SurfaceProblem,2.0,1,True,Y5DZu_Z12uf1Secp5PTvDA,2,0,0,16384.0,8192.0,9276,-592,720,480,320,241,3,252.6986541748047,-16.203125,0.596201956272125,-1.100814819335937,0.0,0.0,252.10245221853256,-15.102310180664062,POINT (-122.3392333984375 47.68672180175781)
45564,185749,CurbRamp,2.0,1,True,0cuqa4i_WqJ4-MLpet0aZQ,1,0,1,16384.0,8192.0,9702,-667,720,480,156,239,1,293.0,-21.0,15.077348709106445,1.358627319335937,0.0,0.0,277.92265129089355,-22.358627319335938,POINT (-122.31430053710938 47.66847229003906)
45562,185743,Obstacle,3.0,1,True,eTNkUZd6HhP6RDHXysQCWA,3,0,0,16384.0,8192.0,10368,-709,720,480,249,247,1,298.0625,-19.875,349.736083984375,1.915756225585937,0.0,0.0,-51.673583984375,-21.790756225585938,POINT (-122.31432342529297 47.668190002441406)
45596,185929,Obstacle,5.0,,True,WOvaJBzJ6BWZ8x_VMXp2KQ,1,1,0,16384.0,8192.0,3138,-175,720,480,289,174,2,90.46651458740234,-10.149553298950195,188.42160034179688,5.040290832519531,1.0,0.0,-97.95508575439453,-15.189844131469727,POINT (-122.36843872070312 47.62870407104492)
3531,11301,Obstacle,3.0,1,True,s11zufWiJ6qj52qiucbHkw,2,1,0,13312.0,6656.0,1543,-314,720,480,655,128,2,19.98214340209961,-18.649553298950195,182.1676025390625,1.546211242675781,0.0,0.0,-162.1854591369629,-20.195764541625977,POINT (-122.33224487304688 47.555580139160156)
3540,11333,NoCurbRamp,3.0,,True,tPp2r3FQNpRM4TtypjnBGg,2,2,0,16384.0,8192.0,12752,-674,720,480,326,204,1,350.7276916503906,-24.647321701049805,255.4034423828125,2.779930114746093,0.0,0.0,95.32424926757812,-27.4272518157959,POINT (-122.3858413696289 47.54521179199219)
25978,106695,CurbRamp,1.0,1,True,tsiBkCc0TZ35zwsWQixGPQ,1,0,0,16384.0,8192.0,8388,-540,720,480,319,128,3,228.07142639160156,-19.823659896850586,177.91123962402344,0.8080749511718751,0.0,0.0,50.160186767578125,-20.63173484802246,POINT (-122.27862548828125 47.6352424621582)
25958,106568,SurfaceProblem,3.0,1,True,YqgW6E5JeLPuyuCeWYBLLQ,2,0,0,16384.0,8192.0,12392,-713,720,480,315,166,1,342.1741027832031,-31.537946701049805,265.9072265625,-4.596588134765625,0.0,0.0,76.26687622070312,-26.94135856628418,POINT (-122.28300476074219 47.635860443115234)
45618,185994,CurbRamp,3.0,1,True,_XJTCnqd-MY_tihUVdxGWg,1,0,0,16384.0,8192.0,5619,-812,720,480,404,222,1,144.375,-25.375,359.81085205078125,-8.896163940429688,0.0,0.0,-215.43585205078125,-16.478836059570312,POINT (-122.35660552978516 47.62624740600586)
3577,11543,NoCurbRamp,2.0,1,True,YOKqLgZy1EztW2fLVw2A7Q,1,0,0,16384.0,8192.0,11767,-396,720,480,230,125,1,337.0625,-29.1875,26.215845108032227,1.533660888671875,0.0,0.0,310.8466548919678,-30.721160888671875,POINT (-122.26170349121094 47.67509841918945)
45643,186078,Obstacle,2.0,,True,oKA_Uv21PdP_lmxWS-HmHg,1,1,0,16384.0,8192.0,8224,-500,720,480,494,118,1,202.1875,-33.5,269.42401123046875,-0.294113159179687,0.0,0.0,-67.23651123046875,-33.20588684082031,POINT (-122.3277587890625 47.662532806396484)
25996,106829,NoCurbRamp,3.0,1,True,mT14prUdDSfSKuTElbm8aw,1,0,0,16384.0,8192.0,1696,-586,720,480,192,231,2,59.73214340209961,-17.90625,269.5575256347656,1.292060852050781,0.0,0.0,-209.82538223266602,-19.19831085205078,POINT (-122.4078140258789 47.65052032470703)
25997,106834,NoCurbRamp,3.0,1,True,YTJ_99xNcoFuA0_RJoOUJw,2,0,0,16384.0,8192.0,2308,-257,720,480,359,86,2,62.56919479370117,-19.90401840209961,269.24176025390625,4.955352783203125,0.0,0.0,-206.67256546020508,-24.859371185302734,POINT (-122.40666961669922 47.650550842285156)
35621,143482,CurbRamp,2.0,1,True,JVG7pIk0G_4oG8AVdQoz0Q,1,0,0,16384.0,8192.0,1826,-726,720,480,291,143,1,60.89285659790039,-35.0,181.71200561523438,-0.113525390625,0.0,0.0,-120.81914901733398,-34.886474609375,POINT (-122.29147338867188 47.60804748535156)
45672,186191,SurfaceProblem,1.0,1,True,Sd8XDwheldLHJQDhMday-Q,1,0,0,16384.0,8192.0,3770,-653,720,480,296,246,1,112.92411041259766,-17.609375,0.10653722286224301,-2.81585693359375,0.0,0.0,112.81757318973541,-14.79351806640625,POINT (-122.33493041992188 47.65766143798828)
3683,11991,NoCurbRamp,3.0,1,True,KvnEhupfsK7WWHQ6Iznmdw,2,0,0,16384.0,8192.0,7770,-539,720,480,308,181,1,218.2767791748047,-24.0,36.82878112792969,-2.5718994140625,0.0,0.0,181.447998046875,-21.4281005859375,POINT (-122.40119171142578 47.680145263671875)
45676,186207,NoCurbRamp,5.0,1,True,yT0gUmyqnWqVx2pIBulJVA,1,0,0,16384.0,8192.0,7198,-658,720,480,330,149,1,199.4375,-32.9375,270.28704833984375,-0.49488830566406206,1.0,0.0,-70.84954833984375,-32.44261169433594,POINT (-122.33271026611328 47.65663528442383)
35728,143867,CurbRamp,1.0,1,True,GrJ3mGW7LViRFd2oW77f4w,1,0,0,16384.0,8192.0,553,-249,720,480,538,82,1,350.375,-31.625,177.3524627685547,-0.34423065185546803,0.0,0.0,173.0225372314453,-31.28076934814453,POINT (-122.37355041503906 47.64856719970703)
45675,186200,NoCurbRamp,5.0,1,True,PbE0r-9uteNikrxEr3tTwg,2,0,0,16384.0,8192.0,11437,-404,720,480,300,130,1,318.5,-28.25,315.55426025390625,-2.532615661621093,1.0,0.0,2.94573974609375,-25.717384338378906,POINT (-122.33393096923828 47.65687942504883)
45683,186249,NoCurbRamp,5.0,1,True,49FfKTNiAoCZAIN2OauBkQ,2,0,0,16384.0,8192.0,8176,-1738,720,480,216,354,1,252.75,-34.0625,161.83963012695312,1.133201599121093,1.0,0.0,90.91036987304688,-35.195701599121094,POINT (-122.33143615722656 47.660240173339844)
45683,186250,NoCurbRamp,5.0,1,True,49FfKTNiAoCZAIN2OauBkQ,2,0,0,16384.0,8192.0,10506,-1082,720,480,546,236,1,252.75,-34.0625,161.83963012695312,1.133201599121093,1.0,0.0,90.91036987304688,-35.195701599121094,POINT (-122.33148193359375 47.660247802734375)
45683,186253,NoCurbRamp,5.0,1,True,49FfKTNiAoCZAIN2OauBkQ,1,0,0,16384.0,8192.0,3165,-465,720,480,311,257,1,93.234375,-10.25,161.83963012695312,1.133201599121093,1.0,0.0,-68.60525512695312,-11.383201599121094,POINT (-122.33126831054688 47.660247802734375)
3747,12206,SurfaceProblem,3.0,1,True,YEQ1qFo2ML5QrNcTrdqTZA,2,0,0,16384.0,8192.0,11189,-715,720,480,373,194,2,301.2589416503906,-23.526784896850586,350.2149658203125,0.933387756347656,0.0,0.0,-48.956024169921875,-24.460172653198242,POINT (-122.35252380371094 47.68503952026367)
3749,12216,NoCurbRamp,5.0,1,True,szW2V2WygfVsNmWqUorNuA,1,0,0,16384.0,8192.0,6297,-255,720,480,482,187,3,165.84597778320312,-9.921875,329.817138671875,-0.257186889648437,1.0,0.0,-163.97116088867188,-9.664688110351562,POINT (-122.35238647460938 47.68477249145508)
35869,144407,NoCurbRamp,3.0,1,True,iC_tvg1pHceR9raeCnhSlw,2,0,0,16384.0,8192.0,9381,-326,720,480,264,236,3,257.0,-9.546875,318.4082946777344,0.040641784667968,0.0,0.0,-61.408294677734375,-9.587516784667969,POINT (-122.3023681640625 47.64251708984375)
3774,12286,CurbRamp,1.0,1,False,WgVMbGMQMXeYtnEHG9U0Gw,1,0,0,16384.0,8192.0,1357,-404,720,480,618,95,1,2.0625,-35.0,1.826896667480468,-2.017326354980468,0.0,0.0,0.23560333251953192,-32.98267364501953,POINT (-122.37007904052734 47.645084381103516)
45755,186457,CurbRamp,2.0,1,True,tDLHq6a11s3_TxQz9EmxJg,1,0,0,16384.0,8192.0,6187,-405,720,480,221,181,1,188.25,-21.125,315.2072448730469,-1.463973999023437,0.0,0.0,-126.95724487304688,-19.661026000976562,POINT (-122.31655883789062 47.65977096557617)
26282,107850,Obstacle,3.0,1,True,6oWigkkT_XxBtEn2ItVj1g,3,0,0,16384.0,8192.0,11435,-573,720,480,352,112,1,310.75,-35.0,178.95811462402344,0.9322052001953121,0.0,0.0,131.79188537597656,-35.93220520019531,POINT (-122.31971740722656 47.59927749633789)
26294,107886,CurbRamp,1.0,1,True,15yqwBwyO0gnkpe5jNYqGw,1,0,0,16384.0,8192.0,12427,-425,720,480,282,226,1,348.625,-14.375,179.39442443847656,0.148200988769531,0.0,0.0,169.23057556152344,-14.523200988769531,POINT (-122.32090759277344 47.60821533203125)
3840,12695,CurbRamp,,1,True,PWg3oQy5xim9qvyEoea84Q,1,0,0,16384.0,8192.0,8395,-336,720,480,494,129,2,216.2142791748047,-18.14285659790039,359.8884582519531,2.301750183105468,0.0,0.0,-143.67417907714844,-20.44460678100586,POINT (-122.32599639892578 47.64326858520508)
3906,12959,SurfaceProblem,3.0,1,True,19hCOm4dZyvgh-V-Uaqq-w,1,0,0,16384.0,8192.0,8182,-355,720,480,470,224,2,212.23214721679688,-11.837053298950195,11.42031192779541,2.537979125976562,0.0,0.0,200.81183528900146,-14.375032424926758,POINT (-122.3012466430664 47.62710952758789)
3948,13089,NoCurbRamp,3.0,1,True,aVl6tM6ii6YYxEEfo41gTQ,1,0,0,16384.0,8192.0,8849,-636,720,480,75,196,1,279.9285583496094,-29.9375,102.7969970703125,0.9852294921875,0.0,0.0,177.13156127929688,-30.9227294921875,POINT (-122.32032775878906 47.685977935791016)
3873,12801,CurbRamp,1.0,1,True,FvdfRK90gnKBeNEFxTjqZA,1,0,0,16384.0,8192.0,3549,-545,720,480,549,276,1,67.125,-11.0625,150.47154235839844,-0.1455078125,0.0,0.0,-83.34654235839844,-10.9169921875,POINT (-122.39564514160156 47.68833541870117)
3903,12972,Obstacle,3.0,1,True,v0MdSkfJEMIqcVhmZavKRQ,3,0,0,13312.0,6656.0,2207,-564,720,480,355,145,1,60.625,-30.125,257.2324523925781,-1.154472351074218,0.0,0.0,-196.60745239257812,-28.97052764892578,POINT (-122.3526840209961 47.584529876708984)
3895,12893,NoCurbRamp,5.0,1,True,6ti9h5oSFOwXYk1t24HbVQ,2,0,0,16384.0,8192.0,3778,-1079,720,480,234,299,2,113.85713958740234,-25.28348159790039,323.8759765625,-0.27440643310546803,1.0,0.0,-210.01883697509766,-25.009075164794922,POINT (-122.33609771728516 47.660362243652344)
4017,13389,NoCurbRamp,2.0,1,True,4TTEO7sdT4kSPYBaArIUNA,1,0,0,16384.0,8192.0,10450,-1555,720,480,457,387,2,272.4821472167969,-31.696428298950195,200.963134765625,-1.735588073730468,0.0,0.0,71.51901245117188,-29.960840225219727,POINT (-122.29883575439453 47.625980377197266)
4034,13478,CurbRamp,2.0,1,True,6XTs1D3FJcsx39Ia2SeLSw,1,0,0,16384.0,8192.0,1738,-526,720,480,249,247,3,51.8125,-14.53125,268.6202697753906,0.5812530517578121,0.0,0.0,-216.80776977539062,-15.112503051757812,POINT (-122.36180877685547 47.65901184082031)
4047,13536,Obstacle,3.0,1,True,rw7BsjG20S7ozeptKJOOSQ,2,1,0,16384.0,8192.0,8989,-366,720,480,375,263,3,242.21875,-9.046875,273.7700500488281,3.559768676757812,0.0,0.0,-31.551300048828125,-12.606643676757812,POINT (-122.36207580566406 47.657745361328125)
4138,13969,CurbRamp,2.0,1,True,97WV8EMWn9jN88cub6PM8Q,1,0,0,16384.0,8192.0,11190,-1335,720,480,293,296,1,315.0625,-28.4375,221.7047119140625,-1.32794189453125,0.0,0.0,93.3577880859375,-27.10955810546875,POINT (-122.28221893310547 47.68488693237305)
3992,13557,Obstacle,4.0,1,True,7mDBGedHzsawPqPhxxPk1w,3,0,0,13312.0,6656.0,1107,-868,720,480,386,288,1,25.875,-16.25,0.27780452370643605,-0.255767822265625,0.0,0.0,25.597195476293564,-15.994232177734375,POINT (-122.35460662841797 47.58009338378906)
4079,13666,NoCurbRamp,4.0,1,True,RNS1nSkf_XSnK4U2UstMDw,2,0,0,16384.0,8192.0,7779,-989,720,480,314,221,1,218.8125,-30.5,306.0908203125,-2.013137817382812,0.0,0.0,-87.2783203125,-28.486862182617188,POINT (-122.28793334960938 47.69668197631836)
4082,13696,CurbRamp,1.0,1,False,u5CIs938WMW6Srt9v35xFw,1,0,0,16384.0,8192.0,6502,-277,720,480,245,290,1,193.125,0.0,265.0578308105469,-1.060089111328125,0.0,0.0,-71.93283081054688,1.060089111328125,POINT (-122.34221649169922 47.54019546508789)
4106,13826,Obstacle,3.0,1,True,GV5olEiV96X90NK5j30gqA,3,0,0,16384.0,8192.0,5331,-693,720,480,340,207,1,147.625,-24.375,89.9524917602539,-0.622955322265625,0.0,0.0,57.672508239746094,-23.752044677734375,POINT (-122.28771209716797 47.6829833984375)
36010,144838,CurbRamp,1.0,1,True,k61JRVU9C7FpqtwZ-iDVKA,1,0,0,16384.0,8192.0,11863,-499,720,480,278,235,2,327.5,-14.348214149475098,180.18472290039062,-0.6318283081054681,0.0,0.0,147.31527709960938,-13.716385841369629,POINT (-122.29632568359375 47.61417770385742)
36017,144877,Obstacle,3.0,1,True,dMshH_PeErbMxlLRZjIAkQ,5,0,0,16384.0,8192.0,5584,-929,720,480,386,197,1,146.99107360839844,-32.5625,1.308258414268493,-0.6606369018554681,0.0,0.0,145.68281519412994,-31.90186309814453,POINT (-122.29367065429688 47.612064361572266)
45822,186742,SurfaceProblem,1.0,1,True,--HTJAxqwsmXnrNGog8VGQ,1,0,0,16384.0,8192.0,7480,-494,720,480,508,281,1,179.0,-8.9375,347.1458435058594,1.520530700683593,0.0,0.0,-168.14584350585938,-10.458030700683594,POINT (-122.30824279785156 47.573890686035156)
4207,14308,Obstacle,5.0,1,True,kb2Mpl1U9FXPS7EQyDS3vg,2,0,1,16384.0,8192.0,5792,-594,720,480,413,191,3,154.5625,-18.98660659790039,261.2950744628906,-4.146400451660156,0.0,0.0,-106.73257446289062,-14.840206146240234,POINT (-122.2557373046875 47.5132942199707)
