label_id,correct
40495,1
40503,1
40508,1
40509,1
40510,1
40535,1
40537,0
40544,1
40548,1
40550,1
40553,1
40554,1
40556,1
40559,1
40562,0
40565,1
40570,1
40579,1
40600,1
40608,1
40609,1
40627,1
40648,0
40664,1
40712,0
40722,0
40723,0
40800,1
40814,1
40821,1
40826,1
40859,1
40863,1
40889,1
40914,1
40937,0
40938,1
40947,1
40962,0
40968,1
40978,1
40980,1
40993,1
41010,1
41011,1
41022,1
41037,0
41060,0
41070,0
41072,0
41073,0
41091,1
41092,0
41093,0
41094,0
41095,0
41133,1
41139,1
41144,0
41173,0
41188,1
41210,1
41254,1
41257,1
41289,1
41312,1
41322,1
41351,1
41405,1
41437,1
41444,1
41445,1
41509,1
41576,1
41577,0
41595,0
41596,0
41597,0
41600,1
41613,1
41628,1
41635,1
41641,0
41644,1
41661,1
41663,1
41694,1
41696,1
41704,1
41708,1
41734,0
41737,1
41751,1
41761,1
41769,1
41770,1
41787,1
41794,0
41795,0
41796,0
41797,1
41814,1
41822,0
41834,1
41841,1
41845,1
41898,1
41903,1
41920,1
41923,1
41943,1
41949,1
41990,1
42003,1
42009,0
42011,1
42020,1
42025,1
42026,1
42055,0
42057,1
42064,0
42065,0
42091,1
42094,1
42117,1
42130,1
42134,0
42142,1
42192,0
42208,0
42239,0
42250,1
42264,1
42265,1
42280,1
42282,0
42283,0
42293,1
42305,1
42317,1
42333,1
42335,0
42339,0
42345,1
42360,1
42370,0
42373,1
42378,1
42383,1
42387,0
42388,0
42390,0
42396,1
42419,1
42424,1
42427,1
42448,1
42457,1
42477,0
42501,1
42503,0
42506,1
42509,1
42526,1
42528,1
42530,1
42549,0
42554,1
42560,0
42563,0
42573,1
42578,1
42580,1
42581,0
42583,1
42584,1
42592,1
42604,1
42614,1
42624,0
42632,0
42667,0
42668,0
42670,1
42671,0
42693,1
42702,1
42705,1
42719,1
42757,1
42770,1
42771,0
42773,1
42779,0
42800,1
42839,1
42866,1
42871,0
42880,0
42900,0
42902,1
42905,1
42908,0
42909,1
42933,0
42936,1
42950,0
42951,0
42957,1
42960,1
42974,1
42980,1
42999,1
43022,1
43076,0
43078,0
43084,1
43086,0
43088,0
43090,0
43108,1
43112,0
43113,1
43115,0
43118,0
43152,0
43174,1
43179,1
43189,0
43190,0
43194,1
43197,1
43198,0
43199,1
43202,1
43206,0
43211,0
43212,0
43225,1
43229,0
43235,0
43258,1
43269,0
43274,0
43277,0
43282,0
43290,1
43292,1
43297,1
43299,1
43303,1
43314,0
43319,1
43320,1
43326,1
43340,1
43381,1
43443,1
43536,1
43623,1
43628,1
43630,1
43631,1
43642,1
43646,1
43648,1
43653,1
43654,1
43655,1
43656,1
43658,1
43662,1
43664,1
43666,1
43669,1
43679,0
43697,0
43701,1
43724,0
43730,1
43735,0
43737,0
43742,0
43746,0
43761,1
43762,1
43768,1
43773,1
43777,0
43852,1
43853,1
43861,0
43863,1
43865,0
43869,1
43876,1
43878,0
43879,0
43885,1
43888,1
43891,1
43895,1
43897,1
43908,1
43947,1
43949,1
43970,0
44011,0
44012,0
44022,1
44042,1
44086,1
44089,1
44093,1
44097,1
44134,1
44139,1
44140,1
44149,1
44242,1
44253,1
44287,0
44296,1
44303,0
44311,1
44340,1
44371,1
44375,1
44388,0
44423,0
44432,1
44434,1
44450,1
44473,1
44557,1
44558,1
44601,0
44616,1
44622,0
44625,0
44656,1
44676,1
44696,1
44713,1
44732,0
44750,1
44764,1
44776,1
44777,0
44778,1
44785,1
44787,1
44791,1
44809,0
44811,1
44829,1
44838,1
44842,0
44844,0
44871,1
44877,1
44881,0
44892,1
44917,0
44918,0
44919,0
44932,1
44938,1
44943,1
44944,0
44969,0
44970,0
44978,0
44981,1
44999,0
45039,1
45049,0
45051,0
45058,1
45062,0
45077,1
45091,0
45092,1
45094,0
45099,1
45101,1
45110,1
45111,0
45113,0
45114,0
45115,0
45116,1
45119,1
45120,1
45122,1
45128,1
45140,1
45153,1
45160,1
45161,0
45162,1
45166,1
45186,1
45189,1
45222,1
45225,1
45227,1
45251,1
45260,1
45268,0
45270,1
45274,1
45286,1
45289,0
45294,1
45303,1
45341,1
45345,1
45365,1
45369,1
45387,1
45389,1
45392,1
45396,1
45400,0
45401,1
45404,1
45405,1
45406,0
45407,1
45408,1
45412,1
45413,1
45414,1
45416,1
45417,1
45418,1
45420,1
45422,1
45424,1
45425,1
45430,1
45432,1
45433,1
45464,0
45466,0
45470,1
45471,1
45472,1
45474,1
45476,1
45481,0
45486,1
45506,1
45521,0
45541,0
45555,0
45558,1
45582,0
45637,1
45640,1
45648,0
45651,1
45663,1
45674,1
45688,0
45702,0
45704,0
45747,1
45795,0
45797,0
45801,0
45802,0
45810,0
45816,0
45818,0
45825,0
45833,1
45835,1
45837,0
45838,0
45839,0
45842,1
45847,1
45851,0
45882,0
45883,0
45888,0
45889,0
45891,0
45894,1
45895,0
45896,1
45901,0
45912,0
45926,0
45931,0
45934,0
45938,1
45939,0
45940,0
45943,1
45953,0
45956,0
45962,0
45963,0
45964,0
45969,0
45979,1
45985,0
45986,1
45995,0
46000,1
46031,1
46032,1
46036,1
46049,1
46050,1
46054,1
46068,1
46074,1
46075,0
46082,1
46098,1
46102,0
46122,1
46138,0
46179,1
46181,1
46182,1
46183,1
46184,1
46189,1
46191,1
46195,0
46196,1
46197,1
46201,1
46203,1
46204,0
46218,1
46219,0
46224,1
46240,0
46241,1
46242,1
46261,0
46265,1
46270,0
46275,0
46280,0
46281,0
46284,1
46310,1
46312,1
46313,1
46315,1
46323,1
46331,0
46332,0
46334,1
46342,1
46359,0
46362,0
46372,0
46381,1
46382,1
46383,1
46386,1
46387,1
46396,0
46397,1
46400,1
46401,1
46404,1
46415,1
46426,1
46451,0
46470,1
46472,0
46473,0
46476,0
46477,0
46479,0
46480,0
46490,1
46492,1
46496,1
46503,1
46514,0
46515,0
46516,0
46517,0
46527,1
46532,1
46561,1
46563,1
46592,1
46610,0
46611,1
46618,0
46619,1
46622,1
46623,1
46624,0
46632,1
46637,1
46646,1
46660,1
46661,1
46662,1
46663,0
46664,1
46665,1
46678,0
46709,1
46716,1
46717,1
46721,0
46723,1
46727,1
46728,1
46739,1
46743,1
46766,1
46772,1
46779,1
46783,1
46784,1
46788,1
46797,1
46806,1
46821,1
46827,0
46829,1
46835,1
46838,1
46844,1
46856,1
46859,1
46866,1
46870,1
46883,1
46884,1
46885,1
46886,1
46894,1
46897,1
46914,1
46915,1
46920,0
46921,0
46935,1
46940,1
46950,1
46960,0
46962,0
46964,1
46973,1
46978,0
47006,1
47011,0
47013,1
47021,1
47027,1
47034,0
47037,0
47064,1
47084,1
47085,1
47086,1
47092,1
47096,1
47097,1
47098,1
47106,1
47110,0
47111,0
47118,0
47119,0
47147,1
47150,1
47157,1
47158,1
47160,1
47161,0
47191,1
47192,1
47195,1
47198,1
47205,1
47206,1
47207,1
47234,0
47240,1
47242,1
47294,1
47303,1
47326,0
47385,1
47388,1
47398,1
47406,1
47407,1
47426,1
47477,1
47480,1
47482,1
47486,1
47499,1
47517,1
47524,1
47544,1
47546,1
47556,0
47557,0
47562,0
47582,1
47595,1
47604,1
47614,1
47676,1
47684,1
47700,1
47710,1
47717,0
47727,1
47734,1
47735,1
47752,0
47760,0
47762,1
47763,0
47780,1
47797,1
47815,1
47835,1
47844,0
47856,1
47868,1
47875,1
47876,1
47878,1
47884,1
47889,1
47902,0
47903,1
47964,1
47969,1
47973,1
47975,1
47996,1
47997,1
48009,1
48049,1
48090,0
48099,1
48129,1
48135,0
48164,1
48179,1
48180,1
48199,0
48200,1
48221,1
48223,1
48224,1
48227,1
48236,0
48240,0
48241,1
48243,1
48244,1
48245,1
48255,1
48260,1
48262,1
48270,0
48286,0
48304,1
48369,0
48379,1
48382,1
48390,1
48394,1
48410,1
48415,1
48417,0
48421,1
48423,1
48434,1
48438,1
48439,1
48444,0
48447,1
48458,1
48469,0
48477,1
48480,1
48486,1
48487,0
48490,1
48495,1
48500,1
48503,1
48517,1
48562,1
48566,0
48567,1
48568,1
48570,0
48575,1
48583,0
48584,1
48586,0
48589,1
48592,0
48600,0
48606,0
48610,1
48612,1
48613,0
48616,0
48623,1
48628,0
48631,1
48632,1
48634,1
48649,1
48669,1
48671,0
48679,0
48701,0
48707,1
48744,1
48781,1
48825,0
48835,1
48837,1
48844,1
48856,1
48860,0
48873,1
48874,0
48887,0
48906,1
48953,1
48988,1
48991,0
48993,1
49068,1
49077,1
49083,1
49085,1
49093,1
49094,1
49110,1
49113,1
49124,1
49126,1
49132,1
49134,1
49135,1
49136,1
49137,1
49140,1
49150,0
49156,0
49162,1
49170,0
49176,0
49179,0
49180,0
49181,0
49184,1
49187,1
49198,0
49199,0
49203,1
49206,1
49208,1
49217,1
49219,0
49223,0
49224,0
49226,1
49237,0
49241,1
49242,0
49248,0
49250,0
49256,0
49262,1
49269,0
49278,1
49280,1
49283,1
49288,1
49304,0
49306,1
49326,1
49328,1
49330,1
49335,1
49341,1
49342,1
49365,1
49371,1
49419,1
49423,0
49426,1
49427,1
49443,1
49446,1
49458,0
49474,0
49535,0
49539,1
49542,1
49543,1
49552,1
49557,1
49562,1
49563,1
49574,0
49584,1
49587,1
49591,1
49594,1
49595,1
49599,1
49602,1
49603,1
49624,1
49644,1
49645,1
49648,1
49654,1
49657,0
49662,1
49663,0
49677,1
49681,1
49691,1
49695,1
49710,0
49733,1
49738,1
49742,1
49750,1
49751,1
49766,1
49808,1
49832,1
49835,1
49850,1
49862,1
49866,1
49867,1
49880,1
49882,1
49887,0
49898,1
49909,1
49911,0
49912,1
49914,0
49925,0
49926,1
49929,1
49930,0
49939,1
49949,1
49957,1
49960,1
49962,1
49970,0
49982,0
49984,0
49986,0
49990,1
49991,1
49999,0
50000,1
50004,0
50006,0
50008,0
50022,0
50028,1
50034,0
50038,1
50040,1
50045,0
50052,0
50053,1
50086,0
50102,1
50113,1
50117,1
50170,1
50182,1
50189,0
50232,0
50260,0
50302,1
50316,0
50323,0
50324,0
50331,1
50335,1
50338,1
50351,1
50371,1
50421,1
50437,1
50447,1
50452,1
50459,0
50461,0
50470,1
50485,1
50534,0
50539,1
50558,1
50568,1
50580,1
50581,0
50586,1
50615,1
50619,1
50625,0
50700,1
50704,1
50718,0
50719,0
50720,1
50730,1
50736,1
50751,0
50754,1
50761,1
50763,1
50766,1
50768,1
50771,1
50776,1
50799,0
50818,1
50824,0
50838,1
50859,1
50945,1
50959,0
50986,1
50998,0
51018,1
51022,1
51023,1
51061,1
51076,0
51104,1
51109,0
51113,1
51116,1
51118,1
51120,1
51125,1
51126,1
51134,0
51139,1
51147,1
51194,1
51227,1
51235,1
51327,1
51328,1
51335,1
51337,1
51361,1
51369,0
51373,0
51379,0
51398,1
51403,0
51406,1
51416,1
51417,1
51426,1
51461,1
51490,0
51497,1
51506,1
51510,1
51515,1
51518,1
51519,1
51527,1
51531,1
51535,1
51538,1
51547,1
51562,1
51563,0
51578,1
51579,1
51584,1
51598,1
51604,1
51622,0
51623,0
51630,0
51640,1
51666,1
51680,1
51681,1
51685,0
51689,0
51692,1
51694,1
51700,0
51702,0
51703,0
51715,0
51717,0
51718,0
51719,0
51723,1
51728,1
51740,1
51742,1
51749,1
51763,1
51766,0
51771,1
51777,1
51779,1
51822,1
51826,1
51851,1
51865,1
51880,0
51882,0
51883,0
51884,0
51887,0
51891,0
51892,0
51896,0
51918,0
51925,1
51937,1
51948,0
51949,1
51958,1
51977,1
51984,1
52002,1
52012,1
52013,1
52049,1
52056,1
52068,0
52086,0
52094,1
52097,1
52100,1
52107,0
52112,0
52116,0
52138,1
52141,1
52145,1
52183,1
52189,1
52213,1
52214,1
52215,1
52253,1
52304,1
52305,1
52312,0
52313,0
52316,0
52318,1
52320,0
52321,0
52325,0
52326,0
52335,0
52344,0
52349,1
52374,1
52381,0
52405,1
52408,1
52409,1
52419,1
52420,0
52423,1
52429,0
52433,0
52435,0
52436,0
52437,0
52438,1
52440,0
52442,0
52499,1
52506,0
52507,1
52512,1
52515,1
52519,1
52526,1
52539,0
52542,0
52546,1
52552,1
52556,1
52588,1
52592,1
52718,0
52722,1
52728,1
52756,0
52760,0
52761,1
52769,1
52771,0
52775,0
52778,1
52781,0
52871,1
52886,0
52896,1
52908,0
52911,1
52914,1
52928,0
52930,0
52931,1
52942,1
52947,1
52954,1
52970,1
52973,1
52974,1
52982,1
52989,1
52990,1
52993,1
52997,1
53020,1
53026,1
53085,1
53094,1
53097,1
53109,0
53111,1
53112,1
53114,1
53148,1
53152,1
53177,1
53189,1
53198,0
53209,1
53217,1
53220,1
53221,1
53223,1
53228,1
53239,1
53245,1
53254,1
53266,1
53267,1
53268,1
53276,1
53278,1
53288,1
53299,1
53364,1
53377,1
53379,1
53387,1
53393,1
53394,1
53395,1
53408,0
53411,0
53414,1
53415,1
53416,1
53423,1
53448,1
53450,1
53464,1
53468,1
53475,1
53483,1
53520,1
53538,1
53560,1
53573,1
53632,1
53655,1
53674,1
53676,1
53680,1
53681,1
53698,1
53715,1
53721,1
53724,1
53730,1
53755,1
53757,1
53765,1
53771,1
53772,1
53818,1
53823,1
53824,0
53825,0
53826,0
53844,1
53855,1
53856,1
53858,1
53859,0
53860,0
53861,0
53862,0
53870,1
53890,1
53895,0
53910,1
53911,1
53919,0
53920,1
53931,1
53932,1
53956,0
53959,1
53971,1
53993,1
53995,1
53996,1
53997,1
54000,1
54003,1
54005,0
54009,0
54010,1
54013,1
54031,0
54035,1
54046,0
54068,1
54070,1
54088,1
54090,1
54091,1
54108,1
54117,1
54121,1
54129,0
54154,1
54155,1
54159,1
54169,1
54172,1
54190,1
54193,1
54195,1
54202,1
54204,1
54211,1
54212,1
54213,0
54217,0
54233,1
54236,1
54239,1
54244,1
54253,1
54269,1
54270,1
54279,0
54298,1
54315,1
54316,1
54345,1
54346,1
54372,1
54383,1
54388,1
54395,0
54401,1
54402,1
54403,1
54404,1
54405,1
54419,1
54423,0
54424,1
54427,1
54431,0
54460,1
54508,1
54524,1
54560,1
54562,0
54598,1
54619,1
54623,1
54630,1
54643,1
54644,1
54648,1
54708,1
54709,1
54715,1
54728,1
54734,1
54735,0
54739,1
54753,0
54755,1
54770,1
54775,1
54784,1
54793,1
54799,1
54800,1
54807,1
54835,1
54836,1
54841,1
54856,1
54858,1
54861,1
54864,1
54882,1
54895,1
54896,1
54907,1
54908,1
54909,1
54923,0
54926,1
54936,1
54938,0
54939,0
54947,1
54949,1
54955,1
54961,1
54963,0
54970,1
54974,1
54979,1
54982,1
54983,1
54994,1
54997,1
55010,0
55028,1
55033,1
55036,1
55039,0
55046,1
55057,0
55138,0
55183,0
55198,0
55209,1
55212,0
55213,1
55220,1
55221,0
55223,1
55229,1
55231,1
55232,0
55241,0
55252,1
55263,0
55265,0
55267,1
55270,1
55271,1
55285,0
55296,0
55301,1
55304,1
55305,1
55318,1
55324,1
55329,1
55330,1
55347,1
55360,0
55361,0
55362,1
55366,1
55380,1
55384,1
55386,1
55392,1
55393,0
55580,1
55583,1
55589,0
55603,1
55609,0
55610,1
55614,1
55615,1
55625,1
55626,1
55630,1
55637,1
55640,1
55644,1
55653,1
55657,1
55659,1
55666,0
55668,1
55669,0
55677,1
55678,1
55685,0
55689,0
55693,1
55695,0
55699,1
55700,1
55723,1
55730,1
55753,1
55767,0
55772,0
55773,0
55774,1
55796,1
55799,1
55803,1
55807,0
55809,0
55818,1
55828,1
55829,0
55833,1
55866,1
55872,1
55907,1
55915,0
55924,1
55935,1
55941,1
55974,1
55987,1
56005,0
56010,0
56015,0
56022,0
56029,1
56033,1
56106,1
56126,0
56132,0
56298,1
56311,1
56341,1
56395,0
56435,1
56567,0
56575,0
56668,1
56674,1
56690,1
56693,1
56725,1
56768,1
56769,1
56821,1
56879,1
56888,1
56906,1
56982,1
56986,1
57015,1
57032,1
57036,1
57038,1
57199,0
57202,1
57213,0
57218,1
57248,1
57252,1
57259,0
57299,1
57326,1
57381,1
57388,1
57394,1
57395,1
57398,0
57478,1
57481,1
57558,0
57581,0
57586,0
57593,0
57595,0
57599,1
57603,0
57607,0
57608,0
57630,1
57631,1
57648,0
57652,0
57680,1
57691,0
57693,1
57752,0
57823,1
57826,0
57831,1
57851,1
57852,0
57854,0
57886,1
57904,1
57906,1
57910,0
57929,1
57935,1
57936,1
57940,1
57947,1
57963,0
57971,1
57992,0
58003,0
58006,1
58029,0
58081,1
58127,1
58144,0
58148,1
58178,0
58195,0
58198,1
58201,0
58204,0
58205,1
58214,0
58218,1
58224,0
58232,0
58234,1
58235,0
58242,1
58252,0
58268,0
58281,1
58282,0
58306,0
58339,0
58370,0
58371,0
58377,0
58388,0
58394,0
58407,0
58415,0
58425,0
58449,1
58504,0
58557,0
58578,1
58583,0
58586,1
58614,1
58621,0
58643,0
58649,0
58650,0
58653,1
58656,0
58659,1
58663,0
58666,1
58670,1
58678,1
58679,1
58683,1
58700,1
58707,0
58709,0
58710,1
58711,0
58721,1
58729,1
58748,1
58755,1
58759,1
58763,0
58768,1
58776,1
58780,0
58797,1
58809,0
58810,1
58812,1
58815,1
58822,1
58823,1
58827,0
58846,1
58848,1
58861,0
58863,0
58871,1
58896,1
58914,1
58915,1
58925,1
58933,1
58953,1
58955,1
58956,1
58975,1
58985,1
58990,1
58995,1
58998,1
59009,1
59012,0
59014,1
59024,0
59030,1
59044,0
59069,0
59076,1
59077,1
59089,1
59091,0
59093,0
59094,0
59097,0
59101,0
59111,1
59115,1
59127,1
59136,1
59154,0
59155,0
59186,0
59191,0
59202,1
59209,1
59215,1
59223,1
59230,0
59235,1
59240,1
59242,1
59245,1
59250,0
59283,1
59286,0
59291,0
59292,0
59295,0
59312,0
59313,0
59314,0
59326,1
59329,1
59343,0
59370,1
59371,1
59373,0
59377,1
59384,1
59389,0
59405,0
59406,1
59423,1
59425,1
59426,1
59441,1
59443,1
59450,1
59453,1
59456,0
59460,0
59477,1
59485,0
59486,0
59489,1
59501,1
59518,0
59535,0
59540,1
59544,1
59562,1
59567,1
59578,0
59581,1
59608,0
59615,0
59622,0
59624,0
59632,1
59661,0
59666,1
59674,1
59676,1
59677,0
59678,1
59685,1
59687,1
59691,1
59694,0
59696,1
59698,1
59701,1
59702,1
59706,1
59788,1
59789,1
59793,1
59795,1
59804,1
59806,0
59817,0
59838,1
59839,0
59840,0
59853,1
59863,1
59866,1
59895,1
59901,1
59916,1
59917,1
59920,1
59939,1
59942,1
59969,0
59970,1
59982,1
59992,0
59993,0
60048,1
60057,1
60065,1
60071,1
60074,1
60077,1
60098,0
60120,0
60125,1
60128,0
60135,1
60154,1
60179,1
60203,1
60216,0
60219,0
60223,0
60224,1
60228,1
60236,1
60247,1
60250,1
60290,0
60311,1
60327,0
60349,1
60351,1
60374,0
60375,0
60376,0
60386,1
60392,1
60395,1
60399,1
60407,1
60408,0
60422,1
60430,1
60452,1
60474,1
60521,1
60528,1
60589,1
60590,1
60608,1
60616,1
60620,0
60626,1
60685,1
60702,1
60705,1
60716,0
60719,1
60735,1
60748,1
60760,1
60761,1
60769,1
60787,1
60788,1
60794,1
60795,1
60802,1
60804,1
60805,1
60818,1
60825,1
60826,1
60827,1
60830,1
60838,1
60867,0
60868,0
60869,0
60870,0
60871,0
60872,1
60887,0
60890,1
60903,1
60905,0
60912,1
60915,0
60916,0
60921,1
60922,1
60925,0
60926,1
60927,1
60934,1
60935,0
60939,1
60951,0
61001,1
61007,1
61008,1
61018,1
61035,1
61042,0
61043,0
61052,1
61083,0
61111,1
61117,1
61139,1
61145,0
61146,1
61153,1
61156,1
61166,1
61167,1
61168,1
61190,1
61191,1
61207,1
61212,1
61227,1
61231,1
61265,1
61277,1
61287,1
61294,1
61296,1
61304,1
61315,1
61317,1
61320,1
61338,1
61362,1
61388,1
61391,1
61400,1
61401,1
61422,1
61424,1
61426,1
61427,1
61431,0
61436,0
61439,1
61441,1
61449,1
61484,1
61498,1
61514,1
61515,1
61523,1
61525,0
61526,0
61533,0
61534,0
61536,0
61558,1
61560,1
61565,1
61570,0
61571,0
61586,1
61646,0
61647,1
61649,1
61665,0
61691,1
61694,0
61695,0
61703,1
61715,1
61749,0
61751,1
61767,1
61793,0
61795,0
61797,0
61809,1
61810,0
61813,1
61818,1
61822,1
61832,1
61834,1
61839,0
61843,0
61849,0
61850,1
61854,1
61860,1
61873,0
61892,1
61903,1
61914,0
61915,0
61917,0
61924,1
61936,0
61941,0
61944,0
61949,1
61950,1
61959,1
61964,0
61977,0
61982,0
61991,1
61996,0
61997,0
62000,1
62004,1
62006,1
62012,1
62021,0
62030,0
62033,0
62040,0
62044,0
62049,0
62058,1
62066,0
62077,0
62078,1
62081,1
62091,0
62103,1
62114,1
62116,1
62117,0
62119,0
62125,0
62127,1
62128,0
62153,1
62159,0
62182,0
62206,0
62208,0
62211,0
62224,1
62226,0
62253,1
62255,1
62259,0
62260,0
62268,1
62272,1
62280,1
62288,1
62318,1
62329,1
62339,0
62341,1
62342,1
62368,1
62371,1
62375,0
62376,1
62379,1
62382,1
62383,1
62387,1
62396,1
62397,1
62415,1
62426,1
62456,1
62461,1
62500,0
62511,1
62524,1
62526,1
62542,1
62545,1
62547,1
62549,1
62553,1
62557,1
62561,1
62568,1
62570,1
62574,1
62580,1
62581,1
62582,1
62595,1
62596,1
62598,1
62610,1
62611,0
62618,1
62623,1
62626,0
62629,1
62634,1
62636,1
62640,1
62647,1
62652,1
62653,1
62674,1
62680,1
62682,0
62684,1
62686,0
62688,0
62689,1
62695,1
62697,1
62698,1
62699,1
62702,1
62705,1
62712,1
62741,1
62775,0
62797,1
62832,1
62848,1
62857,1
62858,1
62861,1
62862,1
62864,0
62894,1
62895,1
62896,1
62897,1
62902,0
62943,1
62948,0
62961,1
62966,1
62967,1
62989,1
62993,1
62994,1
63012,1
63030,0
63046,1
63060,0
63076,0
63084,0
63088,0
63098,1
63105,0
63106,0
63110,0
63111,1
63115,1
63130,0
63131,0
63133,0
63146,1
63149,1
63153,1
63167,0
63172,1
63182,1
63205,1
63207,1
63208,1
63220,0
63223,1
63228,0
63229,0
63234,1
63238,1
63240,1
63251,1
63263,1
63271,1
63280,1
63291,1
63294,1
63296,1
63297,1
63307,1
63308,1
63309,1
63315,1
63325,1
63326,1
63331,1
63340,1
63342,1
63344,1
63346,1
63352,1
63354,1
63363,1
63371,0
63372,1
63373,0
63383,1
63385,1
63402,1
63409,1
63417,1
63430,1
63451,0
63452,0
63463,1
63478,0
63490,0
63497,1
63501,0
63519,1
63530,1
63532,1
63537,0
63545,1
63549,1
63552,1
63562,0
63567,1
63571,0
63580,0
63581,0
63584,0
63593,1
63594,0
63596,0
63599,0
63601,0
63602,1
63609,0
63611,1
63612,0
63616,0
63618,0
63619,1
63620,1
63626,0
63636,1
63639,1
63641,0
63644,0
63650,1
63652,1
63657,0
63662,1
63681,1
63694,1
63696,0
63710,1
63719,1
63720,0
63724,0
63731,1
63734,1
63735,0
63737,1
63744,0
63745,0
63786,0
63837,1
63899,0
63924,0
63925,0
63926,1
63931,0
63935,0
63945,0
63955,0
63958,1
63961,1
63962,1
63964,1
63967,1
63970,1
63975,1
63996,1
64003,1
64006,1
64008,1
64048,1
64050,0
64051,0
64139,0
64152,0
64161,0
64236,0
64253,1
64262,0
64296,0
64331,1
64335,0
64336,0
64337,0
64339,0
64344,1
64366,0
64386,0
64391,0
64397,1
64401,0
64402,0
64415,0
64427,0
64454,1
64455,0
64462,0
64464,0
64465,1
64467,0
64493,1
64505,1
64510,0
64514,1
64516,1
64522,1
64538,1
64543,0
64552,1
64554,1
64557,1
64563,1
64588,0
64591,0
64605,1
64642,1
64657,1
64664,1
64666,1
64676,1
64741,1
64770,1
64785,0
64790,1
64793,1
64805,1
64809,1
64811,1
64816,0
64817,1
64818,1
64827,0
64844,1
64853,1
64857,0
64858,0
64860,0
64863,0
64865,0
64866,1
64877,1
64882,1
64883,0
64884,1
64896,1
64906,1
64918,1
64932,1
64953,1
64969,1
64971,1
64974,1
64977,1
65029,1
65033,0
65036,0
65037,0
65039,0
65041,1
65045,0
65049,1
65051,0
65064,1
65072,0
65130,0
65192,1
65196,1
65204,1
65242,1
65254,1
65281,0
65282,1
65285,1
65287,0
65293,1
65295,0
65299,1
65301,0
65305,1
65341,1
65353,1
65364,0
65386,1
65395,1
65396,1
65404,0
65416,0
65420,1
65447,1
65459,0
65463,1
65484,1
65496,1
65518,0
65519,1
65565,1
65583,0
65606,1
65615,1
65619,0
65713,0
65728,0
65765,1
65775,1
65812,1
65818,0
65820,0
65898,1
65900,0
65908,0
65910,1
65925,1
65932,1
65936,1
65940,1
65941,0
65946,1
65947,1
65989,0
66004,1
66009,1
66092,1
66106,1
66191,1
66213,1
66238,1
66239,1
66261,0
66271,0
66315,1
66349,1
66393,1
66399,1
66411,1
66416,1
66440,0
66445,1
66449,0
66450,0
66460,0
66481,0
66516,1
66541,0
66595,1
66603,1
66607,0
66652,0
66738,0
66753,1
66782,1
66783,1
66786,0
66790,1
66811,1
66816,1
66819,1
66842,1
66843,1
66845,1
66851,1
66931,0
66946,0
66954,1
66958,1
66970,1
66989,1
67002,1
67016,0
67021,1
67042,1
67075,0
67077,1
67079,0
67080,0
67082,0
67083,0
67085,1
67094,1
67097,0
67098,1
67100,0
67106,1
67109,1
67110,1
67131,0
67158,1
67163,1
67196,1
67198,1
67199,1
67201,1
67214,1
67215,1
67291,1
67292,0
67297,1
67298,1
67316,1
67319,1
67329,1
67330,1
67336,1
67338,1
67339,0
67341,1
67344,1
67347,1
67348,1
67353,1
67358,1
67363,1
67380,1
67400,1
67401,0
67402,1
67405,1
67407,1
67409,1
67411,1
67412,1
67413,1
67417,1
67428,1
67429,1
67441,1
67443,1
67451,1
67452,1
67459,1
67460,0
67462,1
67472,1
67473,1
67474,1
67476,1
67501,1
67502,1
67511,1
67515,1
67516,1
67520,1
67526,1
67527,1
67532,1
67536,1
67548,1
67557,1
67559,1
67561,1
67566,0
67567,0
67569,1
67573,1
67587,1
67611,0
67612,1
67634,1
67636,1
67639,1
67640,0
67650,0
67651,0
67669,1
67675,0
67686,1
67687,1
67713,1
67716,1
67717,1
67719,1
67741,1
67742,1
67744,1
67754,1
67758,1
67759,1
67763,1
67776,1
67780,1
67785,1
67838,1
67894,0
67925,0
67927,1
67949,1
67961,1
67964,1
67988,0
68000,0
68016,1
68019,1
68022,1
68028,0
68029,1
68035,1
68041,1
68057,1
68072,0
68149,1
68157,1
68158,0
68161,1
68170,1
68196,0
68198,0
68292,1
68321,1
68442,1
68452,1
68454,0
68461,0
68463,0
68466,1
68507,0
68508,1
68512,1
68515,1
68528,1
68542,1
68549,1
68556,1
68571,0
68595,1
68641,1
68652,0
68653,1
68657,0
68774,1
68839,1
68845,0
68859,1
68868,1
68872,0
68873,1
68878,0
68945,1
68977,1
68985,1
68998,1
69013,1
69073,1
69089,0
69107,0
69109,1
69114,1
69173,1
69184,0
69186,0
69188,1
69189,0
69191,0
69192,0
69217,1
69231,0
69234,0
69236,0
69237,1
69241,0
69253,1
69258,0
69260,0
69289,0
69298,1
69314,1
69334,0
69336,0
69350,0
69368,1
69389,1
69428,1
69436,1
69444,1
69447,1
69448,1
69450,1
69457,1
69465,1
69471,1
69486,0
69513,0
69525,1
69541,1
69543,1
69544,1
69553,0
69563,1
69579,1
69587,1
69626,1
69652,1
69653,1
69695,1
69709,1
69779,0
69780,1
69795,1
69800,1
69814,1
69816,0
69845,1
69847,1
69851,1
69856,1
69859,1
69862,1
69878,1
69885,1
69889,0
69890,0
69906,1
69922,1
69936,1
69965,1
69971,1
69980,1
69982,1
69984,1
69987,0
69988,0
69989,1
70008,1
70033,1
70037,1
70050,1
70056,0
70070,1
70074,1
70075,1
70079,1
70094,1
70095,1
70101,1
70104,1
