city,label_id,mikey_validated,jon_validated
seattle,133948,t,f
seattle,133949,t,f
seattle,133950,t,f
seattle,133956,t,f
seattle,133958,t,f
seattle,133959,t,f
seattle,133960,t,f
seattle,133983,t,f
seattle,134001,f,t
seattle,134049,t,f
seattle,134052,t,f
seattle,134054,t,f
seattle,134067,t,f
seattle,134164,t,f
seattle,134166,t,f
seattle,134217,f,t
seattle,134262,t,f
seattle,134353,t,f
seattle,134354,f,t
seattle,134367,t,f
seattle,134378,t,f
seattle,134396,t,f
seattle,134411,t,f
seattle,134425,t,f
seattle,134429,t,f
seattle,134433,t,f
seattle,134439,t,f
seattle,134441,t,f
seattle,134475,f,t
seattle,134476,f,t
seattle,134512,t,f
seattle,134522,t,f
seattle,134573,t,f
seattle,134605,f,t
seattle,134612,t,f
seattle,134624,t,f
seattle,134681,t,f
seattle,134778,f,t
seattle,134787,t,f
seattle,134817,f,t
seattle,134827,t,f
seattle,134851,f,t
seattle,134887,f,t
seattle,134914,t,f
seattle,134929,f,t
seattle,134939,t,f
seattle,135094,f,t
seattle,135110,f,t
seattle,135195,t,f
seattle,135220,f,t
seattle,135265,f,t
seattle,135274,f,t
seattle,135279,t,f
seattle,135292,f,t
seattle,135334,t,f
seattle,135396,f,t
seattle,135478,f,t
seattle,135544,t,f
seattle,135559,t,f
seattle,135569,f,t
seattle,135575,t,f
seattle,135593,f,t
seattle,135595,f,t
seattle,135615,f,t
seattle,135627,t,f
seattle,135644,f,t
seattle,135653,t,f
seattle,135703,t,f
seattle,135782,t,f
seattle,135854,t,f
seattle,135877,t,f
seattle,135963,f,t
seattle,136112,t,f
seattle,136123,t,f
seattle,136124,t,f
seattle,136126,t,f
seattle,136128,t,f
seattle,136130,t,f
seattle,136131,t,f
seattle,136133,t,f
seattle,136134,t,f
seattle,136140,t,f
seattle,136142,t,f
seattle,136147,t,f
seattle,136148,t,f
seattle,136149,t,f
seattle,136150,t,f
seattle,136151,t,f
seattle,136152,t,f
seattle,136153,t,f
seattle,136185,t,f
seattle,136195,t,f
seattle,136220,f,t
seattle,136238,t,f
seattle,136248,f,t
seattle,136390,f,t
seattle,136400,t,f
seattle,136422,f,t
seattle,136472,t,f
seattle,136502,t,f
seattle,136525,t,f
seattle,136642,t,f
seattle,136720,t,f
seattle,136721,t,f
seattle,136731,t,f
seattle,136742,t,f
seattle,136757,t,f
seattle,136766,t,f
seattle,136798,t,f
seattle,136802,t,f
seattle,136806,t,f
seattle,136807,t,f
seattle,136812,t,f
seattle,136849,t,f
seattle,136862,t,f
seattle,136903,t,f
seattle,136923,t,f
seattle,136925,t,f
seattle,136927,t,f
seattle,136929,t,f
seattle,136930,t,f
seattle,136931,t,f
seattle,136935,t,f
seattle,137006,t,f
seattle,137046,t,f
seattle,137074,t,t
seattle,137084,t,f
seattle,137178,t,f
seattle,137203,t,f
seattle,137225,t,f
seattle,137254,t,f
seattle,137405,t,f
seattle,137410,t,f
seattle,137411,t,f
seattle,137414,t,f
seattle,137417,f,t
seattle,137429,t,f
seattle,137438,t,f
seattle,137440,t,f
seattle,137441,t,f
seattle,137444,t,f
seattle,137501,t,f
seattle,137503,t,f
seattle,137544,t,f
seattle,137550,t,f
seattle,137552,t,f
seattle,137553,t,f
seattle,137554,t,f
seattle,137556,t,f
seattle,137557,t,f
seattle,137559,t,f
seattle,137563,t,f
seattle,137578,t,f
seattle,137615,f,t
seattle,137616,t,f
seattle,137656,f,t
seattle,137662,t,f
seattle,137664,t,f
seattle,137667,t,f
seattle,137672,t,f
seattle,137674,t,f
seattle,137676,f,t
seattle,137685,t,f
seattle,137693,t,f
seattle,137694,t,f
seattle,137727,t,f
seattle,137749,t,f
seattle,137770,t,f
seattle,137786,f,t
seattle,137795,t,f
seattle,137809,t,f
seattle,137864,t,f
seattle,137899,t,f
seattle,137963,t,f
seattle,137990,t,f
seattle,138053,t,f
seattle,138072,t,f
seattle,138141,f,t
seattle,138208,t,f
seattle,138267,t,f
seattle,138272,t,f
seattle,138278,t,f
seattle,138290,t,f
seattle,138291,t,t
seattle,138318,t,f
seattle,138319,t,f
seattle,138320,t,f
seattle,138321,t,f
seattle,138322,t,f
seattle,138324,t,f
seattle,138328,t,f
seattle,138330,t,f
seattle,138337,t,f
seattle,138338,t,f
seattle,138339,t,f
seattle,138340,t,f
seattle,138341,t,f
seattle,138342,t,f
seattle,138343,t,f
seattle,138344,t,f
seattle,138345,t,f
seattle,138356,t,f
seattle,138383,t,f
seattle,138389,f,t
seattle,138402,t,f
seattle,138430,t,f
seattle,138486,f,t
seattle,138487,f,t
seattle,138523,t,f
seattle,138528,t,f
seattle,138531,f,t
seattle,138554,f,t
seattle,138568,f,t
seattle,138571,f,t
seattle,138665,t,f
seattle,138712,t,f
seattle,138721,t,f
seattle,138778,t,f
seattle,138806,f,t
seattle,138959,f,t
seattle,138968,t,f
seattle,138969,t,f
seattle,138970,f,t
seattle,138999,f,t
seattle,139020,f,t
seattle,139095,f,t
seattle,139110,f,t
seattle,139121,f,t
seattle,139152,f,t
seattle,139156,t,f
seattle,139188,t,f
seattle,139207,f,t
seattle,139209,f,t
seattle,139219,f,t
seattle,139243,f,t
seattle,139261,f,t
seattle,139295,f,t
seattle,139302,t,f
seattle,139306,f,t
seattle,139307,f,t
seattle,139315,f,t
seattle,139319,f,t
seattle,139323,t,f
seattle,139324,f,t
seattle,139332,t,f
seattle,139353,t,f
seattle,139360,t,t
seattle,139362,t,f
seattle,139383,t,f
seattle,139388,t,f
seattle,139397,t,f
seattle,139433,t,f
seattle,139446,f,t
seattle,139547,f,t
seattle,139596,t,f
seattle,139617,f,t
seattle,139619,t,f
seattle,139629,t,f
seattle,139671,t,f
seattle,139791,t,f
seattle,139868,t,f
seattle,139894,t,f
seattle,139917,f,t
seattle,139974,t,f
seattle,139977,t,f
seattle,139984,t,f
seattle,139986,t,f
seattle,139987,t,f
seattle,139991,t,f
seattle,140004,t,f
seattle,140005,t,f
seattle,140008,t,f
seattle,140013,t,f
seattle,140014,t,f
seattle,140015,t,f
seattle,140016,t,f
seattle,140018,t,f
seattle,140020,t,f
seattle,140021,t,f
seattle,140022,t,f
seattle,140023,t,f
seattle,140027,t,f
seattle,140028,t,f
seattle,140029,t,f
seattle,140030,t,f
seattle,140031,t,f
seattle,140032,t,f
seattle,140065,t,f
seattle,140123,t,f
seattle,140147,t,f
seattle,140152,f,t
seattle,140206,t,f
seattle,140210,t,f
seattle,140214,t,f
seattle,140226,t,f
seattle,140227,f,t
seattle,140250,t,f
seattle,140267,t,f
seattle,140306,t,f
seattle,140335,f,t
seattle,140346,t,f
seattle,140427,t,f
seattle,140474,f,t
seattle,140476,f,t
seattle,140513,t,f
seattle,140540,t,f
seattle,140597,t,f
seattle,140613,t,f
seattle,140614,f,t
seattle,140626,t,f
seattle,140658,t,f
seattle,140696,t,f
seattle,140711,t,f
seattle,140729,f,t
seattle,140746,t,f
seattle,140812,t,f
seattle,140880,f,t
seattle,140898,t,f
seattle,141014,f,t
seattle,141069,t,f
seattle,141084,t,f
seattle,141114,t,f
seattle,141142,t,f
seattle,141160,t,f
seattle,141176,f,t
seattle,141232,t,f
seattle,141233,t,f
seattle,141234,t,f
seattle,141254,t,f
seattle,141346,t,f
seattle,141352,t,f
seattle,141405,f,t
seattle,141423,t,f
seattle,141467,t,f
seattle,141487,t,f
seattle,141507,t,f
seattle,141509,t,f
seattle,141525,t,f
seattle,141588,t,f
seattle,141589,t,f
seattle,141659,f,t
seattle,141698,t,f
seattle,141711,t,f
seattle,141716,f,t
seattle,141755,f,t
seattle,141782,f,t
seattle,141806,t,f
seattle,141819,t,f
seattle,141829,t,f
seattle,141832,t,f
seattle,141862,t,f
seattle,141871,t,f
seattle,141879,t,f
seattle,141883,t,f
seattle,141884,t,f
seattle,141888,t,f
seattle,141898,t,f
seattle,141907,t,f
seattle,141927,t,f
seattle,141936,t,f
seattle,141959,t,f
seattle,141971,t,f
seattle,141983,t,f
seattle,141993,t,f
seattle,142015,t,f
seattle,142018,f,t
seattle,142028,t,f
seattle,142112,t,f
seattle,142113,t,f
seattle,142119,t,f
seattle,142120,t,f
seattle,142155,t,f
seattle,142158,t,f
seattle,142160,f,t
seattle,142162,t,f
seattle,142176,f,t
seattle,142225,t,f
seattle,142243,t,f
seattle,142311,t,f
seattle,142339,t,f
seattle,142454,f,t
seattle,142474,f,t
seattle,142526,f,t
seattle,142529,t,f
seattle,142532,t,f
seattle,142535,t,f
seattle,142538,f,t
seattle,142552,t,f
seattle,142572,t,f
seattle,142586,f,t
seattle,142588,f,t
seattle,142655,t,f
seattle,142694,t,f
seattle,142722,t,f
seattle,142726,f,t
seattle,142740,t,f
seattle,142743,f,t
seattle,142749,t,f
seattle,142787,t,f
seattle,142798,t,f
seattle,142806,f,t
seattle,142823,f,t
seattle,142826,t,f
seattle,142845,t,f
seattle,142881,t,f
seattle,142914,t,f
seattle,142938,t,f
seattle,142941,t,f
seattle,142955,t,f
seattle,142960,t,f
seattle,142969,f,t
seattle,142988,t,f
seattle,143024,t,f
seattle,143041,t,f
seattle,143084,t,f
seattle,143127,t,f
seattle,143241,t,f
seattle,143255,t,f
seattle,143440,t,f
seattle,143482,f,t
seattle,143486,f,t
seattle,143505,t,f
seattle,143582,t,f
seattle,143597,f,t
seattle,143647,f,t
seattle,143661,t,f
seattle,143671,t,f
seattle,143675,t,f
seattle,143753,f,t
seattle,143761,f,t
seattle,143774,t,f
seattle,143782,f,t
seattle,143867,t,f
seattle,143969,t,f
seattle,144025,f,t
seattle,144064,t,f
seattle,144139,t,f
seattle,144145,t,f
seattle,144324,t,f
seattle,144376,t,f
seattle,144387,t,f
seattle,144400,f,t
seattle,144407,t,f
seattle,144440,f,t
seattle,144443,f,t
seattle,144468,t,f
seattle,144505,t,f
seattle,144558,f,t
seattle,144683,t,f
seattle,144686,f,t
seattle,144705,t,f
seattle,144730,t,f
seattle,144762,t,f
seattle,144770,f,t
seattle,144813,t,f
seattle,144838,f,t
seattle,144847,t,f
seattle,144865,t,f
seattle,144868,f,t
seattle,144874,t,f
seattle,144877,f,t
seattle,144919,t,f
seattle,144928,t,f
seattle,144932,t,f
seattle,145030,t,f
seattle,145108,f,t
seattle,145118,t,f
seattle,145160,t,f
seattle,145183,t,f
seattle,145206,f,t
seattle,145221,f,t
seattle,145223,f,t
seattle,145238,f,t
seattle,145243,f,t
seattle,145274,t,f
seattle,145279,t,f
seattle,145290,t,f
seattle,145335,f,t
seattle,145363,f,t
seattle,145417,f,t
seattle,145429,t,f
seattle,145477,t,f
seattle,145518,f,t
seattle,145603,f,t
seattle,145697,t,f
seattle,145704,f,t
seattle,145730,t,f
seattle,145810,t,f
seattle,145813,t,f
seattle,145814,t,f
seattle,145817,f,t
seattle,145819,t,f
seattle,145821,t,f
seattle,145832,t,f
seattle,145848,f,t
seattle,145914,f,t
seattle,145926,f,t
seattle,145958,f,t
seattle,146009,t,f
seattle,146012,t,f
seattle,146026,t,t
seattle,146031,t,f
seattle,146032,t,f
seattle,146041,t,f
seattle,146045,t,f
seattle,146049,t,f
seattle,146054,t,f
seattle,146057,t,f
seattle,146059,t,f
seattle,146060,t,f
seattle,146174,t,f
seattle,146179,t,f
seattle,146241,f,t
seattle,146246,t,f
seattle,146248,t,f
seattle,146257,t,f
seattle,146263,f,t
seattle,146264,f,t
seattle,146271,f,t
seattle,146272,f,t
seattle,146277,f,t
seattle,146287,f,t
seattle,146288,f,t
seattle,146292,f,t
seattle,146295,t,f
seattle,146344,t,f
seattle,146345,t,f
seattle,146362,t,f
seattle,146397,t,f
seattle,146766,f,t
seattle,146781,f,t
seattle,146789,f,t
seattle,146790,f,t
seattle,146830,f,t
seattle,146869,t,f
seattle,146955,f,t
seattle,146981,f,t
seattle,147003,f,t
seattle,147055,f,t
seattle,147060,f,t
seattle,147073,f,t
seattle,147114,t,t
seattle,147126,t,f
seattle,147129,t,f
seattle,147168,t,f
seattle,147172,t,f
seattle,147189,t,f
seattle,147229,t,f
seattle,147235,t,f
seattle,147253,f,t
seattle,147354,t,f
seattle,147375,f,t
seattle,147450,f,t
seattle,147494,t,f
seattle,147524,f,t
seattle,147564,f,t
seattle,147588,f,t
seattle,147600,t,f
seattle,147619,t,f
seattle,147641,t,f
seattle,147647,t,f
seattle,147654,t,f
seattle,147666,t,f
seattle,147667,t,f
seattle,147691,t,f
seattle,147696,t,f
seattle,147730,t,f
seattle,147736,t,f
seattle,147792,t,f
seattle,147814,f,t
seattle,147890,t,f
seattle,147895,t,f
seattle,147901,t,f
seattle,147908,t,f
seattle,148086,f,t
seattle,148096,f,t
seattle,148099,f,t
seattle,148100,f,t
seattle,148102,f,t
seattle,148110,f,t
seattle,148119,f,t
seattle,148120,f,t
seattle,148122,f,t
seattle,148126,f,t
seattle,148239,f,t
seattle,148257,f,t
seattle,148265,f,t
seattle,148365,f,t
seattle,148422,t,f
seattle,148453,t,f
seattle,148456,t,f
seattle,148457,f,t
seattle,148462,t,f
seattle,148469,t,f
seattle,148472,t,f
seattle,148473,t,f
seattle,148476,t,f
seattle,148608,f,t
seattle,148804,f,t
seattle,148868,t,f
seattle,148893,f,t
seattle,148933,f,t
seattle,148943,f,t
seattle,148964,t,f
seattle,148968,f,t
seattle,149018,f,t
seattle,149057,f,t
seattle,149182,t,f
seattle,149184,f,t
seattle,149188,t,f
seattle,149200,t,f
seattle,149209,f,t
seattle,149441,f,t
seattle,149531,f,t
seattle,149599,t,f
seattle,149604,t,f
seattle,149609,t,f
seattle,149707,t,f
seattle,149729,t,f
seattle,149730,t,f
seattle,149795,t,f
seattle,150015,f,t
seattle,150039,t,f
seattle,150068,f,t
seattle,150234,f,t
seattle,150240,t,f
seattle,150259,t,f
seattle,150400,t,f
seattle,150402,t,f
seattle,150403,t,f
seattle,150411,t,f
seattle,150414,t,f
seattle,150424,t,f
seattle,150426,t,f
seattle,150428,t,f
seattle,150430,t,f
seattle,150432,t,f
seattle,150434,t,f
seattle,150558,f,t
seattle,150691,f,t
seattle,150695,f,t
seattle,150704,t,f
seattle,150711,f,t
seattle,150874,t,f
seattle,150888,t,f
seattle,150907,f,t
seattle,151023,t,f
seattle,151037,f,t
seattle,151175,f,t
seattle,151177,f,t
seattle,151225,f,t
seattle,151236,f,t
seattle,151283,f,t
seattle,151393,f,t
seattle,151439,f,t
seattle,151524,t,f
seattle,151616,f,t
seattle,151617,f,t
seattle,151622,f,t
seattle,151742,t,f
seattle,151780,f,t
seattle,151802,t,f
seattle,151827,f,t
seattle,151879,t,f
seattle,151897,f,t
seattle,151918,f,t
seattle,152060,f,t
seattle,152062,f,t
seattle,152126,f,t
seattle,152150,t,f
seattle,152175,t,f
seattle,152212,t,f
seattle,152229,t,f
seattle,152399,f,t
seattle,152490,f,t
seattle,152636,f,t
seattle,152666,f,t
seattle,152776,f,t
seattle,152822,f,t
seattle,152867,f,t
seattle,152923,f,t
seattle,152954,f,t
seattle,152970,f,t
seattle,152994,f,t
seattle,153018,t,f
seattle,153045,t,f
seattle,153159,f,t
seattle,153194,t,f
seattle,153232,f,t
seattle,153266,f,t
seattle,153284,f,t
seattle,153353,f,t
seattle,153409,f,t
seattle,153462,f,t
seattle,153518,f,t
seattle,153556,f,t
seattle,153619,f,t
seattle,153664,f,t
seattle,153826,f,t
seattle,153902,t,f
seattle,154004,t,f
seattle,154101,t,f
seattle,154170,f,t
seattle,154224,f,t
seattle,154235,f,t
seattle,154309,f,t
seattle,154344,f,t
seattle,154368,f,t
seattle,154387,f,t
seattle,154398,f,t
seattle,154406,f,t
seattle,154410,f,t
seattle,154417,f,t
seattle,154451,f,t
seattle,154453,t,f
seattle,154522,f,t
seattle,154546,f,t
seattle,154548,f,t
seattle,154589,f,t
seattle,154632,f,t
seattle,154639,f,t
seattle,154648,f,t
seattle,154668,t,f
seattle,154677,f,t
seattle,154682,f,t
seattle,154687,t,f
seattle,154723,f,t
seattle,154731,f,t
seattle,154746,f,t
seattle,154749,f,t
seattle,154764,f,t
seattle,154774,f,t
seattle,154896,t,f
seattle,154942,t,f
seattle,154970,t,f
seattle,155013,t,f
seattle,155014,t,f
seattle,155015,t,f
seattle,155016,t,f
seattle,155017,t,f
seattle,155027,t,f
seattle,155460,f,t
seattle,155510,f,t
seattle,155511,f,t
seattle,155512,f,t
seattle,155513,f,t
seattle,155606,f,t
seattle,155617,f,t
seattle,155620,f,t
seattle,155621,f,t
seattle,155622,f,t
seattle,155748,t,f
seattle,156021,t,f
seattle,156083,t,f
seattle,156216,f,t
seattle,156420,f,t
seattle,156468,f,t
seattle,156472,f,t
seattle,156473,f,t
seattle,156511,f,t
seattle,156543,f,t
seattle,156727,f,t
seattle,156730,f,t
seattle,156731,f,t
seattle,156741,f,t
seattle,156763,f,t
seattle,156945,f,t
seattle,157003,f,t
seattle,157104,t,f
seattle,157147,t,f
seattle,157189,f,t
seattle,157252,f,t
seattle,157273,f,t
seattle,157303,f,t
seattle,157368,f,t
seattle,157377,f,t
seattle,157403,f,t
seattle,157430,t,f
seattle,157438,f,t
seattle,157443,f,t
seattle,157484,f,t
seattle,157540,f,t
seattle,157594,t,f
seattle,157606,t,f
seattle,157612,t,f
seattle,157618,t,f
seattle,157630,t,f
seattle,157631,t,f
seattle,157633,t,f
seattle,157634,t,f
seattle,157641,t,f
seattle,157642,t,f
seattle,157656,t,f
seattle,157677,t,f
seattle,157684,t,f
seattle,157690,t,f
seattle,157691,t,f
seattle,157692,t,f
seattle,157693,t,f
seattle,157699,t,f
seattle,157768,f,t
seattle,157771,f,t
seattle,157785,f,t
seattle,157796,f,t
seattle,157839,t,f
seattle,157841,f,t
seattle,157871,t,f
seattle,157906,t,f
seattle,157907,f,t
seattle,157930,t,f
seattle,157931,t,f
seattle,157945,f,t
seattle,157969,t,f
seattle,157970,t,f
seattle,157971,t,f
seattle,157972,t,f
seattle,157973,t,f
seattle,157995,t,f
seattle,157996,t,f
seattle,157997,t,f
seattle,157998,t,f
seattle,158000,t,f
seattle,158002,t,f
seattle,158003,t,f
seattle,158004,t,f
seattle,158007,t,f
seattle,158017,t,f
seattle,158020,t,f
seattle,158021,t,f
seattle,158027,t,f
seattle,158043,t,f
seattle,158048,t,f
seattle,158060,t,f
seattle,158106,t,f
seattle,158201,f,t
seattle,158211,f,t
seattle,158257,t,f
seattle,158262,t,f
seattle,158263,t,f
seattle,158267,t,f
seattle,158276,t,f
seattle,158291,t,f
seattle,158318,t,f
seattle,158376,f,t
seattle,158407,t,f
seattle,158422,f,t
seattle,158514,t,f
seattle,158520,t,f
seattle,158524,t,f
seattle,158526,t,f
seattle,158535,f,t
seattle,158569,t,f
seattle,158578,f,t
seattle,158609,t,f
seattle,158622,t,f
seattle,158663,t,f
seattle,158668,t,f
seattle,158669,t,f
seattle,158670,f,t
seattle,158729,t,f
seattle,158822,f,t
seattle,158874,f,t
seattle,158913,f,t
seattle,158926,f,t
seattle,158995,f,t
seattle,159034,t,f
seattle,159036,t,f
seattle,159039,t,f
seattle,159040,t,f
seattle,159131,t,f
seattle,159156,t,f
seattle,159212,t,f
seattle,159238,f,t
seattle,159328,f,t
seattle,159427,f,t
seattle,159480,f,t
seattle,159486,f,t
seattle,159503,f,t
seattle,159526,t,f
seattle,159527,t,f
seattle,159559,f,t
seattle,159560,f,t
seattle,159716,f,t
seattle,159718,f,t
seattle,159722,f,t
seattle,159814,f,t
seattle,159843,f,t
seattle,159858,f,t
seattle,160154,t,f
seattle,160160,f,t
seattle,160191,f,t
seattle,160193,f,t
seattle,160276,t,f
seattle,160323,f,t
seattle,160540,f,t
seattle,160560,f,t
seattle,160561,f,t
seattle,160605,f,t
seattle,160617,t,f
seattle,160639,t,f
seattle,160640,t,f
seattle,160642,t,f
seattle,160643,t,f
seattle,160658,t,f
seattle,160668,t,f
seattle,160677,t,f
seattle,160713,t,f
seattle,160715,t,f
seattle,160735,f,t
seattle,160737,t,f
seattle,160738,t,f
seattle,160739,t,f
seattle,160740,t,f
seattle,160741,t,f
seattle,160743,t,f
seattle,160744,t,f
seattle,160745,t,f
seattle,160747,f,t
seattle,160842,t,f
seattle,160910,t,f
seattle,161092,f,t
seattle,161094,f,t
seattle,161126,f,t
seattle,161137,f,t
seattle,161160,f,t
seattle,161163,f,t
seattle,161173,f,t
seattle,161176,f,t
seattle,161182,f,t
seattle,161185,f,t
seattle,161189,f,t
seattle,161198,f,t
seattle,161302,t,f
seattle,161329,f,t
seattle,161389,f,t
seattle,161396,f,t
seattle,161418,f,t
seattle,161459,t,f
seattle,161511,f,t
seattle,161539,f,t
seattle,161680,f,t
seattle,161816,f,t
seattle,161820,f,t
seattle,161871,f,t
seattle,161890,t,f
seattle,161941,f,t
seattle,161964,f,t
seattle,161966,f,t
seattle,161972,f,t
seattle,161974,f,t
seattle,161976,f,t
seattle,161982,f,t
seattle,161989,f,t
seattle,162077,f,t
seattle,162110,f,t
seattle,162168,f,t
seattle,162179,f,t
seattle,162191,t,f
seattle,162264,t,f
seattle,162281,t,f
seattle,162292,f,t
seattle,162302,t,f
seattle,162307,t,f
seattle,162311,t,f
seattle,162316,f,t
seattle,162336,t,f
seattle,162404,f,t
seattle,162413,f,t
seattle,162445,f,t
seattle,162448,t,f
seattle,162451,f,t
seattle,162453,f,t
seattle,162475,t,f
seattle,162476,t,f
seattle,162477,t,f
seattle,162479,t,f
seattle,162481,t,f
seattle,162482,t,f
seattle,162484,t,f
seattle,162485,t,f
seattle,162486,t,f
seattle,162487,t,f
seattle,162488,t,f
seattle,162489,t,f
seattle,162490,t,f
seattle,162491,t,f
seattle,162492,t,f
seattle,162493,t,f
seattle,162494,t,f
seattle,162599,f,t
seattle,162628,f,t
seattle,162646,f,t
seattle,162669,f,t
seattle,162682,t,f
seattle,162689,f,t
seattle,162739,t,f
seattle,162797,f,t
seattle,162827,t,f
seattle,162830,f,t
seattle,162834,f,t
seattle,162842,t,f
seattle,162964,f,t
seattle,163020,t,f
seattle,163060,f,t
seattle,163194,f,t
seattle,163250,t,f
seattle,163268,f,t
seattle,163273,f,t
seattle,163293,f,t
seattle,163329,f,t
seattle,163374,f,t
seattle,163395,t,f
seattle,163433,f,t
seattle,163465,f,t
seattle,163472,f,t
seattle,163497,t,t
seattle,163572,f,t
seattle,163653,f,t
seattle,163734,t,f
seattle,163755,t,f
seattle,163837,f,t
seattle,163841,t,f
seattle,163856,t,f
seattle,163923,t,f
seattle,163952,f,t
seattle,163957,f,t
seattle,163963,t,f
seattle,163977,t,f
seattle,164030,f,t
seattle,164041,f,t
seattle,164054,f,t
seattle,164080,f,t
seattle,164103,f,t
seattle,164120,t,f
seattle,164147,f,t
seattle,164156,f,t
seattle,164177,f,t
seattle,164194,t,f
seattle,164253,f,t
seattle,164272,f,t
seattle,164379,t,f
seattle,164380,t,f
seattle,164399,f,t
seattle,164413,f,t
seattle,164509,f,t
seattle,164546,f,t
seattle,164548,f,t
seattle,164624,t,f
seattle,164643,f,t
seattle,164911,f,t
seattle,164914,f,t
seattle,164923,f,t
seattle,164975,f,t
seattle,164986,f,t
seattle,164998,f,t
seattle,165108,t,f
seattle,165112,t,f
seattle,165118,f,t
seattle,165124,f,t
seattle,165126,t,f
seattle,165129,t,f
seattle,165142,f,t
seattle,165178,f,t
seattle,165179,t,f
seattle,165197,f,t
seattle,165231,f,t
seattle,165381,f,t
seattle,165383,t,f
seattle,165388,t,f
seattle,165393,f,t
seattle,165398,t,f
seattle,165438,f,t
seattle,165450,f,t
seattle,165464,t,f
seattle,165479,f,t
seattle,165494,f,t
seattle,165512,f,t
seattle,165539,f,t
seattle,165542,f,t
seattle,165555,f,t
seattle,165592,f,t
seattle,165596,f,t
seattle,165597,f,t
seattle,165602,f,t
seattle,165608,f,t
seattle,165642,f,t
seattle,165647,f,t
seattle,165654,f,t
seattle,165701,t,f
seattle,165767,f,t
seattle,165839,f,t
seattle,165854,t,f
seattle,165855,f,t
seattle,165857,t,f
seattle,165860,t,f
seattle,165865,t,f
seattle,165867,f,t
seattle,165943,f,t
seattle,165948,t,f
seattle,165978,f,t
seattle,166008,t,f
seattle,166099,t,f
seattle,166104,t,f
seattle,166113,f,t
seattle,166233,f,t
seattle,166364,f,t
seattle,166366,f,t
seattle,166419,f,t
seattle,166427,t,f
seattle,166513,f,t
seattle,166546,f,t
seattle,166548,f,t
seattle,166599,f,t
seattle,166614,f,t
seattle,166618,f,t
seattle,166627,f,t
seattle,166677,t,f
seattle,166689,f,t
seattle,166697,f,t
seattle,166709,f,t
seattle,166711,t,f
seattle,166729,t,f
seattle,166764,f,t
seattle,166773,f,t
seattle,166775,f,t
seattle,166776,f,t
seattle,166779,f,t
seattle,166792,f,t
seattle,166801,f,t
seattle,166811,f,t
seattle,166849,t,f
seattle,166850,t,f
seattle,166855,t,f
seattle,166858,t,f
seattle,166859,t,f
seattle,166877,t,f
seattle,166878,t,f
seattle,166879,t,f
seattle,166883,f,t
seattle,166889,f,t
seattle,166895,f,t
seattle,166951,t,f
seattle,166952,t,f
seattle,166954,t,f
seattle,166957,t,f
seattle,166972,t,f
seattle,166974,f,t
seattle,166979,f,t
seattle,167007,f,t
seattle,167012,t,f
seattle,167035,t,f
seattle,167049,t,f
seattle,167051,t,f
seattle,167056,f,t
seattle,167086,t,f
seattle,167142,f,t
seattle,167169,f,t
seattle,167187,f,t
seattle,167207,f,t
seattle,167217,f,t
seattle,167251,f,t
seattle,167257,f,t
seattle,167306,f,t
seattle,167312,f,t
seattle,167352,f,t
seattle,167447,t,f
seattle,167448,t,f
seattle,167451,t,f
seattle,167452,t,f
seattle,167453,t,f
seattle,167454,t,f
seattle,167455,t,f
seattle,167456,t,f
seattle,167457,t,f
seattle,167458,t,f
seattle,167461,t,f
seattle,167463,t,f
seattle,167465,t,f
seattle,167467,f,t
seattle,167469,t,f
seattle,167484,t,f
seattle,167496,f,t
seattle,167503,f,t
seattle,167532,f,t
seattle,167563,f,t
seattle,167575,f,t
seattle,167579,f,t
seattle,167592,f,t
seattle,167602,t,f
seattle,167604,f,t
seattle,167605,f,t
seattle,167627,f,t
seattle,167635,f,t
seattle,167646,t,f
seattle,167663,t,f
seattle,167673,f,t
seattle,167712,t,t
seattle,167713,t,f
seattle,167715,t,f
seattle,167717,t,f
seattle,167718,t,f
seattle,167719,t,f
seattle,167726,t,f
seattle,167793,t,f
seattle,167833,f,t
seattle,167839,f,t
seattle,167893,f,t
seattle,167903,f,t
seattle,167904,f,t
seattle,167907,f,t
seattle,167915,f,t
seattle,167919,f,t
seattle,167952,t,f
seattle,167965,t,f
seattle,167974,f,t
seattle,167986,f,t
seattle,167987,f,t
seattle,168038,f,t
seattle,168044,f,t
seattle,168046,f,t
seattle,168083,f,t
seattle,168195,f,t
seattle,168268,f,t
seattle,168276,t,f
seattle,168279,f,t
seattle,168344,f,t
seattle,168348,f,t
seattle,168400,f,t
seattle,168435,f,t
seattle,168479,f,t
seattle,168488,f,t
seattle,168490,t,f
seattle,168494,f,t
seattle,168563,t,f
seattle,168580,t,f
seattle,168581,f,t
seattle,168595,f,t
seattle,168663,f,t
seattle,168712,t,f
seattle,168718,f,t
seattle,168736,f,t
seattle,168752,f,t
seattle,168756,f,t
seattle,168760,t,f
seattle,168765,f,t
seattle,168796,t,f
seattle,168797,t,f
seattle,168798,t,f
seattle,168799,t,f
seattle,168800,t,f
seattle,168801,t,f
seattle,168835,f,t
seattle,168862,f,t
seattle,168918,t,f
seattle,168996,f,t
seattle,169019,f,t
seattle,169039,f,t
seattle,169133,f,t
seattle,169234,t,f
seattle,169235,t,f
seattle,169241,t,f
seattle,169242,t,f
seattle,169243,t,f
seattle,169249,t,f
seattle,169252,t,f
seattle,169253,t,f
seattle,169278,f,t
seattle,169291,f,t
seattle,169298,f,t
seattle,169312,f,t
seattle,169313,f,t
