label_id,label_type,severity,gsv_panorama_id,zoom,heading,pitch,photographer_heading,photographer_pitch,user_id,lat,lng,geometry,clustered,count,false_positive,distance,tag_list,description,tag_count,way_type,intersection_distance,labelModel_output
145705,Obstacle,3.0,o74rscAHPzWh1WkitkPstA,1,198.26785278320312,-33.8125,310.16217041015625,0.900276184082031,f0cf6e59-ea98-417a-b02c-c7f18f130de3,47.6109733581543,-122.28492736816406,POINT (-122.28492736816406 47.6109733581543),0.0,11.0,0,18.56807757709385,1.0,0.0,1.0,-1,-1.0,0
145721,Obstacle,4.0,OSBC1fI-glEXPtuPW9kaNg,2,2.767857074737549,-15.741071701049805,91.36415100097656,-2.476882934570312,f0cf6e59-ea98-417a-b02c-c7f18f130de3,47.61178588867188,-122.29525756835938,POINT (-122.29525756835938 47.611785888671875),0.0,8.0,0,37.00589242399792,1.0,0.0,1.0,-1,-1.0,0
110290,Obstacle,3.0,RQsdK6u3QUV19aJ6kP8mKw,1,241.8125,-34.8125,179.06991577148438,5.555473327636719,0e1ae564-6d72-4670-98e4-71369cc5ab26,47.63758850097656,-122.37399291992188,POINT (-122.37399291992188 47.63758850097656),1.0,7.0,0,3.3073853304588785,1.0,0.0,1.0,-1,-1.0,0
102343,Obstacle,3.0,q_XgjAKm-dSyiH62YkXZvQ,1,262.1875,-15.5,278.1778564453125,-8.552169799804688,35872a6c-d171-40d9-8e66-9242b835ea71,47.600852966308594,-122.3178939819336,POINT (-122.3178939819336 47.600852966308594),0.0,7.0,0,15.043193111140392,1.0,0.0,1.0,-1,-1.0,0
102325,Obstacle,3.0,KSekhzWjYf3QhL3J1ai0sA,1,89.0,-23.5625,89.5882339477539,6.508270263671875,35872a6c-d171-40d9-8e66-9242b835ea71,47.60525131225586,-122.31778717041016,POINT (-122.31778717041016 47.60525131225586),0.0,7.0,0,10.923515223528932,1.0,0.0,1.0,-1,-1.0,0
102374,Obstacle,3.0,VSykDvegTI4g70l-MqjMeg,1,91.9375,-1.125,94.74979400634766,6.5700225830078125,c628bd0b-9d28-43d2-8cf2-7d704f1de4d8,47.60519790649414,-122.30519104003906,POINT (-122.30519104003906 47.60519790649414),0.0,9.0,0,11.719461838246596,1.0,0.0,1.0,-1,-1.0,0
6465,Obstacle,3.0,rin66HFqEq1A_B9fqR4mHQ,1,180.70535278320312,-20.1875,182.17337036132807,-1.050079345703125,9cf59c66-cc1e-4ee9-bc40-489a7c7d9201,47.57466125488281,-122.35538482666016,POINT (-122.35538482666016 47.57466125488281),1.0,11.0,0,1.0432910905303778,0.0,0.0,0.0,-1,-1.0,0
6572,Obstacle,5.0,HqfNqNcPDGIv6xmXtyHNWw,2,172.0,-10.089285850524902,168.31163024902344,-3.8945083618164062,af812204-1521-4c42-bf88-4baaaffe3f06,47.69351196289063,-122.28536987304688,POINT (-122.28536987304688 47.693511962890625),1.0,11.0,0,29.012432011334244,1.0,0.0,1.0,-1,-1.0,0
102407,Obstacle,3.0,7yDVUnQToMFFA3ja648piA,1,52.34598159790039,-30.75,310.9940795898437,0.9215316772460932,5b214fe5-91fb-4140-a799-7c71ebef4a32,47.58381652832031,-122.31321716308594,POINT (-122.31321716308594 47.58381652832031),0.0,10.0,0,18.54105333253656,1.0,0.0,1.0,-1,-1.0,0
103223,Obstacle,4.0,ZtW040p9It_IKhz1R4EXPg,1,32.12723159790039,-30.3125,269.8197326660156,-3.541046142578125,6276153f-8db2-4b44-b90b-d7c86a1edd45,47.60723876953125,-122.30433654785156,POINT (-122.30433654785156 47.60723876953125),0.0,11.0,0,11.756222464959183,1.0,0.0,1.0,-1,-1.0,0
139167,Obstacle,5.0,DR1g0JNypI6KUfcEj5qrZw,1,69.3125,-25.0625,145.04428100585938,1.499107360839843,8ba4641d-f661-4351-8f20-ff86057a8b16,47.6873893737793,-122.32774353027344,POINT (-122.32774353027344 47.6873893737793),1.0,9.0,0,123.11388920232848,1.0,0.0,1.0,-1,-1.0,0
154788,Obstacle,5.0,51SNJbEC9ZvULFj5iOByDQ,2,47.03571319580078,-9.285714149475098,181.4383850097656,4.893196105957031,4411e42e-6a76-4717-bdd6-0181915389f8,47.6278076171875,-122.35787200927734,POINT (-122.35787200927734 47.6278076171875),0.0,5.0,0,15.955490217350402,1.0,0.0,1.0,-1,-1.0,0
139235,Obstacle,3.0,Br-J9t0RIOCpmyVBpdhFQg,1,234.2857208251953,-35.0,329.0817565917969,-1.876472473144531,372d942d-f5d2-43fc-9f92-eb1c65dc14a9,47.642032623291016,-122.41143798828124,POINT (-122.41143798828125 47.642032623291016),0.0,7.0,0,5.551114332035841,1.0,0.0,1.0,-1,-1.0,0
139236,Obstacle,1.0,Br-J9t0RIOCpmyVBpdhFQg,1,332.16070556640625,-22.25,329.0817565917969,-1.876472473144531,372d942d-f5d2-43fc-9f92-eb1c65dc14a9,47.642189025878906,-122.4113998413086,POINT (-122.4113998413086 47.642189025878906),1.0,6.0,0,4.326449350250056,1.0,0.0,1.0,-1,-1.0,0
183549,Obstacle,3.0,59ir8Te-lftGqNUdXpBVFg,1,209.0,-24.5,139.2252960205078,1.724044799804687,46bcaa7c-c94d-4dd5-9886-d21f86543f28,47.64029312133789,-122.41092681884766,POINT (-122.41092681884766 47.64029312133789),0.0,7.0,0,4.491483560419989,1.0,0.0,1.0,-1,-1.0,0
155037,Obstacle,3.0,ffaivSRDGa9oQSsxC08uiQ,1,134.0,-10.0,148.64767456054688,-1.111747741699218,62ad35df-d49d-45dc-b25c-a1a09f451fec,47.614105224609375,-122.33255767822266,POINT (-122.33255767822266 47.614105224609375),0.0,5.0,0,27.80247610876002,1.0,0.0,1.0,-1,-1.0,0
171697,Obstacle,5.0,uYYQg70Ambmdg8M1K4UTzw,1,300.0111694335937,-33.5,359.4404296875,-0.981819152832031,7486977c-f91a-4ce0-be11-c0c8a0b38e12,47.6785888671875,-122.37632751464844,POINT (-122.37632751464844 47.6785888671875),1.0,6.0,0,13.99461452486742,1.0,0.0,1.0,-1,-1.0,0
139981,Obstacle,4.0,56xViBkFOVoI8xUnKEGqcg,1,7.8214287757873535,-17.9375,269.42193603515625,0.072776794433593,09f7d7cc-8c3b-4fa4-9c21-d7808bae8fb2,47.6255111694336,-122.3440933227539,POINT (-122.3440933227539 47.625511169433594),0.0,8.0,0,15.553619275285737,1.0,0.0,2.0,-1,-1.0,0
104281,Obstacle,3.0,HfOgGMbpcPMjqGVWSXAyww,1,271.625,-30.1875,282.9734802246094,4.722824096679688,6af12f89-bb50-4053-9a5a-184cdd17aea6,47.66360092163086,-122.3554229736328,POINT (-122.35542297363281 47.66360092163086),0.0,6.0,0,11.004542989726716,1.0,0.0,2.0,-1,-1.0,0
172135,Obstacle,3.0,pd__ku_bboZnnOCHYWw4Fw,1,54.89508819580078,-33.125,359.88897705078125,-2.9421463012695312,7486977c-f91a-4ce0-be11-c0c8a0b38e12,47.68107604980469,-122.3693389892578,POINT (-122.36933898925781 47.68107604980469),0.0,7.0,0,13.270388487636689,1.0,0.0,1.0,-1,-1.0,0
104372,Obstacle,4.0,aNFL7YCDGYHSShGoAbuCQQ,1,158.875,-33.875,269.7764892578125,-0.19580078125,af812204-1521-4c42-bf88-4baaaffe3f06,47.67156982421875,-122.38324737548828,POINT (-122.38324737548828 47.67156982421875),0.0,5.0,0,0.7816103635918896,1.0,0.0,1.0,-1,-1.0,0
172151,Obstacle,2.0,F3X8n-ZAqOe7Y6Yjlt14YQ,1,252.85044860839844,-35.0,358.4292907714844,-2.459060668945312,7486977c-f91a-4ce0-be11-c0c8a0b38e12,47.68171691894531,-122.36951446533205,POINT (-122.36951446533203 47.68171691894531),0.0,6.0,0,29.00700552658789,1.0,0.0,1.0,-1,-1.0,0
172148,Obstacle,5.0,EqniSQhextYhGR4RWXDYOQ,2,311.046875,-22.464284896850582,359.5520935058594,-3.008201599121093,7486977c-f91a-4ce0-be11-c0c8a0b38e12,47.68166732788086,-122.3695068359375,POINT (-122.3695068359375 47.68166732788086),0.0,6.0,0,27.18547618177024,0.0,1.0,0.0,-1,-1.0,1
172545,Obstacle,5.0,gHnFXIkRad_SLOVPZNtqoQ,1,59.92410659790039,-20.0,358.0504455566406,-2.075050354003906,7486977c-f91a-4ce0-be11-c0c8a0b38e12,47.6867561340332,-122.37660217285156,POINT (-122.37660217285156 47.6867561340332),0.0,6.0,0,39.69916873750569,0.0,0.0,0.0,-1,-1.0,0
172631,Obstacle,3.0,zewGftx1Cgo2Dam61WPzOw,3,314.7433166503906,-11.46875,89.72848510742188,-0.122673034667968,7486977c-f91a-4ce0-be11-c0c8a0b38e12,47.67607879638672,-122.36823272705078,POINT (-122.36823272705078 47.67607879638672),0.0,5.0,0,6.273379437613941,1.0,0.0,1.0,-1,-1.0,1
172770,Obstacle,5.0,oqK5EGrhT_m6wN4MYRhwbQ,1,127.73213958740234,-35.0,179.7630615234375,3.004104614257812,7486977c-f91a-4ce0-be11-c0c8a0b38e12,47.680545806884766,-122.37248229980467,POINT (-122.37248229980469 47.680545806884766),1.0,6.0,0,20.03535871554604,1.0,0.0,1.0,-1,-1.0,0
155402,Obstacle,3.0,_AfTrLDXKa-k7XRGtF5fnQ,1,0.0,-10.0,358.36444091796875,-1.827423095703125,6ad1203b-9ec4-4c6d-84a1-1590cb47f043,47.67697143554688,-122.38224029541016,POINT (-122.38224029541016 47.676971435546875),0.0,6.0,0,5.2731126583292,1.0,0.0,1.0,-1,-1.0,0
155407,Obstacle,3.0,0NcnZKU_JInsT32CsMDBgQ,3,119.359375,-9.21875,90.32452392578124,-1.267547607421875,63c5874e-8082-45a5-8717-27aeae205eca,47.62599563598633,-122.31397247314452,POINT (-122.31397247314453 47.62599563598633),0.0,6.0,0,30.149471644116183,1.0,1.0,2.0,-1,-1.0,1
183795,Obstacle,5.0,shzVe77hBNcWtwfJ-5mcvw,1,173.12722778320312,-27.48214340209961,293.2123718261719,3.511886596679687,d44ec903-f41c-4644-a8e4-f2e083da41f3,47.59931182861328,-122.29003143310548,POINT (-122.29003143310547 47.59931182861328),0.0,5.0,0,0.3460515670173946,1.0,0.0,2.0,-1,-1.0,0
173312,Obstacle,5.0,jN6OH9EeBNAL3H8b-0F0qw,1,119.125,-33.6875,0.216511473059654,-0.736030578613281,7486977c-f91a-4ce0-be11-c0c8a0b38e12,47.68660354614258,-122.36920928955078,POINT (-122.36920928955078 47.68660354614258),0.0,8.0,0,35.4564596722082,1.0,0.0,1.0,-1,-1.0,0
173250,Obstacle,4.0,yqYeCLz8UfPLtPLGfmzC3A,2,263.2120666503906,-27.26785659790039,179.64198303222656,1.558700561523437,7486977c-f91a-4ce0-be11-c0c8a0b38e12,47.681922912597656,-122.36620330810548,POINT (-122.36620330810547 47.681922912597656),0.0,11.0,0,25.79752896456041,1.0,0.0,1.0,-1,-1.0,0
173358,Obstacle,4.0,DksGSWVmMzkZWaLc0sK5Dg,1,357.2879333496094,-32.1875,87.98612213134766,1.228858947753906,7486977c-f91a-4ce0-be11-c0c8a0b38e12,47.68513107299805,-122.36876678466795,POINT (-122.36876678466797 47.68513107299805),1.0,8.0,0,15.017469497286308,1.0,0.0,1.0,-1,-1.0,0
9237,Obstacle,4.0,GxZVPdx58CCdGbQuLP1sIw,1,89.0,-10.0,88.51969146728516,5.107734680175781,86d26e9d-010f-4802-88ba-680ae0a8e20d,47.69233703613281,-122.28215789794922,POINT (-122.28215789794922 47.69233703613281),0.0,7.0,0,9.056565072390676,1.0,0.0,1.0,-1,-1.0,0
105334,Obstacle,3.0,BW2wPQ0WQU4ROa6S6DSIMA,3,242.16964721679688,-5.620535850524902,123.32230377197266,2.615882873535156,715af4d8-0f17-47c4-99c6-7ef92d94803a,47.68491363525391,-122.3878402709961,POINT (-122.3878402709961 47.684913635253906),0.0,7.0,0,22.81609630203406,1.0,0.0,1.0,-1,-1.0,1
105516,Obstacle,4.0,YbqD6cQ1_XhTXAWFF7FshA,1,13.8125,-13.669642448425291,288.38360595703125,-0.7208480834960931,150a0d16-3444-46e4-b0f5-858721da662c,47.65169525146485,-122.36432647705078,POINT (-122.36432647705078 47.651695251464844),0.0,5.0,0,5.250703924617974,1.0,0.0,1.0,-1,-1.0,0
155845,Obstacle,4.0,jwVsr9LgYMIvkMOjhZIDoA,1,351.015625,-18.453125,180.0625,-5.130668640136719,63c5874e-8082-45a5-8717-27aeae205eca,47.63204956054688,-122.30178833007812,POINT (-122.30178833007812 47.632049560546875),1.0,6.0,0,37.11542204887179,1.0,0.0,1.0,-1,-1.0,0
110752,Obstacle,4.0,nyJ4a321x_eN1S2BoDf3gQ,1,212.9107208251953,-24.875,179.3903350830078,4.5353851318359375,0d8a05c3-aeaf-48e6-a0f4-3ab8bd7ca588,47.65696716308594,-122.3533706665039,POINT (-122.3533706665039 47.65696716308594),0.0,7.0,0,18.55022856533452,1.0,0.0,1.0,-1,-1.0,0
110753,Obstacle,3.0,nyJ4a321x_eN1S2BoDf3gQ,1,212.9107208251953,-24.875,179.3903350830078,4.5353851318359375,0d8a05c3-aeaf-48e6-a0f4-3ab8bd7ca588,47.657012939453125,-122.35336303710938,POINT (-122.35336303710938 47.657012939453125),0.0,6.0,0,18.16660111995981,1.0,0.0,1.0,-1,-1.0,0
19995,Obstacle,4.0,u9jFvahTLZciKUTW0b1dcg,1,215.375,-35.0,180.5624389648437,5.647407531738281,49723673-044d-4b47-855b-3bdebfe37073,47.65865707397461,-122.32305908203124,POINT (-122.32305908203125 47.65865707397461),0.0,5.0,0,1.9060079698423908,1.0,0.0,1.0,-1,-1.0,0
19930,Obstacle,4.0,Cys06OSwISUDtsV36tRS4w,1,244.5625,-24.6875,29.60699844360352,0.434310913085937,49723673-044d-4b47-855b-3bdebfe37073,47.650634765625,-122.33077239990234,POINT (-122.33077239990234 47.650634765625),0.0,6.0,0,7.031561363988989,1.0,1.0,1.0,-1,-1.0,0
19999,Obstacle,4.0,7fjINDXWM0Off0f9HeENFA,1,143.5625,-23.9375,269.62969970703125,-1.261070251464843,49723673-044d-4b47-855b-3bdebfe37073,47.65763854980469,-122.3232192993164,POINT (-122.3232192993164 47.65763854980469),0.0,7.0,0,7.72322581625057,1.0,0.0,1.0,-1,-1.0,0
111228,Obstacle,3.0,N0v4Vwe5cr6Oix5icBXX2Q,1,57.6875,-34.8125,133.78857421875,3.64813232421875,f5502de5-96c3-4821-81af-eed8a894a42f,47.65215301513672,-122.3690185546875,POINT (-122.3690185546875 47.65215301513672),1.0,10.0,0,14.058177661285292,1.0,0.0,1.0,-1,-1.0,0
111240,Obstacle,3.0,PupyIKZyDbakFnuzHCJnGQ,1,175.3125,-7.25,181.30743408203125,-4.169403076171875,f5502de5-96c3-4821-81af-eed8a894a42f,47.593692779541016,-122.29020690917967,POINT (-122.29020690917969 47.593692779541016),0.0,9.0,0,11.694632236265486,1.0,0.0,1.0,-1,-1.0,0
20938,Obstacle,3.0,kFAmfg7hGu_xl9Lc0XuLhQ,1,132.5669708251953,-3.133928537368774,182.385498046875,2.842849731445312,0e1ae564-6d72-4670-98e4-71369cc5ab26,47.68184280395508,-122.39292907714844,POINT (-122.39292907714844 47.68184280395508),0.0,5.0,0,22.993409451397405,0.0,0.0,0.0,-1,-1.0,0
21079,Obstacle,3.0,TRzKu-ptrRcjsorj9Ayv6A,1,155.0267791748047,-26.375,180.4035797119141,4.158622741699219,0e1ae564-6d72-4670-98e4-71369cc5ab26,47.68025207519531,-122.40208435058594,POINT (-122.40208435058594 47.68025207519531),0.0,5.0,0,12.817509121369424,0.0,0.0,0.0,-1,-1.0,0
111324,Obstacle,2.0,8wBfvlztQn6uc_Ki7aDJdA,3,162.63169860839844,-10.575892448425291,180.1656494140625,3.079635620117187,4f2a3a9a-a5d5-4d57-b2d1-6be61a6c2184,47.5859375,-122.29395294189452,POINT (-122.29395294189453 47.5859375),1.0,8.0,0,24.57046615987872,1.0,0.0,1.0,-1,-1.0,1
111676,Obstacle,4.0,avMd0n6QPzlIz1h6JcvYqg,1,279.125,-26.625,263.7655944824219,1.313995361328125,b443a423-f32b-4eaf-8ad7-810c3250139a,47.54060745239258,-122.3392105102539,POINT (-122.3392105102539 47.54060745239258),0.0,8.0,0,10.650000395523405,1.0,0.0,1.0,-1,-1.0,0
111758,Obstacle,1.0,d0sRJmT1CabCwjlTRVL4Ew,1,121.1875,-35.0,359.161865234375,0.266654968261718,c70ef81a-32e3-4cef-96f6-0076b8d74895,47.64860916137695,-122.38591766357422,POINT (-122.38591766357422 47.64860916137695),0.0,7.0,0,3.0991003470337257,0.0,0.0,0.0,-1,-1.0,0
111759,Obstacle,1.0,d0sRJmT1CabCwjlTRVL4Ew,1,236.5,-17.0,359.161865234375,0.266654968261718,c70ef81a-32e3-4cef-96f6-0076b8d74895,47.6485595703125,-122.38604736328124,POINT (-122.38604736328125 47.6485595703125),0.0,6.0,0,2.1994240878952733,0.0,0.0,0.0,-1,-1.0,0
111770,Obstacle,4.0,ZYIV6x3_fLUsAzPgr76f3Q,1,175.4375,-12.625,177.64634704589844,-1.020233154296875,6930db21-ee06-417f-807d-cbbe9807385d,47.58959579467773,-122.31179809570312,POINT (-122.31179809570312 47.589595794677734),0.0,7.0,0,43.14275195818108,0.0,0.0,0.0,-1,-1.0,0
111850,Obstacle,3.0,UB3hAM1Ry9-vozicSX9TQQ,1,55.8125,-9.8125,202.24317932128903,6.166709899902344,4ea11d46-fc3e-4747-8dbd-efa22f869882,47.64010620117188,-122.37073516845705,POINT (-122.37073516845703 47.640106201171875),1.0,8.0,0,6.120712870695972,1.0,0.0,1.0,-1,-1.0,0
23678,Obstacle,4.0,51UVtB-AnZxD-M3_gUrBgg,2,107.87053680419922,-18.196428298950195,340.1739807128906,0.6811065673828121,bca24c1a-a6b1-4625-ab8e-9ff8693022d7,47.555625915527344,-122.33792114257812,POINT (-122.33792114257812 47.555625915527344),0.0,6.0,0,41.84746963236713,1.0,0.0,1.0,-1,-1.0,1
111880,Obstacle,2.0,JHtSa-SCW_M4w3t9Fli5LA,3,213.8861541748047,-16.160715103149414,180.93557739257807,4.514732360839844,4ea11d46-fc3e-4747-8dbd-efa22f869882,47.64002990722656,-122.37019348144533,POINT (-122.37019348144531 47.64002990722656),0.0,6.0,0,3.6746875141543742,1.0,0.0,1.0,-1,-1.0,1
111883,Obstacle,1.0,62tdhc_b46gSLDZxVfzKcw,3,232.4486541748047,-11.004464149475098,200.98468017578125,4.016288757324219,4ea11d46-fc3e-4747-8dbd-efa22f869882,47.63978576660156,-122.37032318115234,POINT (-122.37032318115234 47.63978576660156),0.0,7.0,0,12.816563863703328,1.0,0.0,1.0,-1,-1.0,1
111884,Obstacle,2.0,62tdhc_b46gSLDZxVfzKcw,3,118.63616180419922,-13.629464149475098,200.98468017578125,4.016288757324219,4ea11d46-fc3e-4747-8dbd-efa22f869882,47.63982391357422,-122.37008666992188,POINT (-122.37008666992188 47.63982391357422),0.0,5.0,0,3.5657047360438288,1.0,0.0,1.0,-1,-1.0,1
112031,Obstacle,2.0,JVPLmnl2zkTmxYrFA0Y3Iw,1,93.8125,0.0,56.75497055053711,0.8195114135742181,de8b62c6-4005-42a0-816a-1fa835b125db,47.60550308227539,-122.32447052001952,POINT (-122.32447052001953 47.60550308227539),0.0,5.0,0,21.604814909107983,1.0,0.0,1.0,-1,-1.0,0
25132,Obstacle,5.0,FwUZxd_P12WNd6tjHfUWfw,1,308.25,-16.625,90.52125549316406,-3.267898559570312,35872a6c-d171-40d9-8e66-9242b835ea71,47.66007232666016,-122.36388397216795,POINT (-122.36388397216797 47.660072326660156),0.0,6.0,0,19.37814270995084,0.0,0.0,0.0,-1,-1.0,0
25107,Obstacle,5.0,yJqKoY4BM2BLV3rqtlEcyA,1,88.6875,-9.125,88.65117645263672,1.327461242675781,f5314ef9-3877-438c-ba65-ee2a2bbbf7f5,47.64146041870117,-122.36417388916016,POINT (-122.36417388916016 47.64146041870117),0.0,7.0,0,11.374092816233688,0.0,0.0,0.0,-1,-1.0,0
25217,Obstacle,2.0,vbiU2e3Nh0WzHZbNbTNonA,1,294.75,-29.375,182.05421447753903,0.976112365722656,35872a6c-d171-40d9-8e66-9242b835ea71,47.66024017333984,-122.36414337158205,POINT (-122.36414337158203 47.660240173339844),0.0,7.0,0,32.194682024168834,1.0,0.0,1.0,-1,-1.0,0
112235,Obstacle,5.0,Kn9YYI_dirtNR6cQDYXw1Q,2,346.5178527832031,-15.535714149475098,320.9535522460937,-0.940750122070312,a9868a29-ac0d-4e04-a775-1dc08d54d2ee,47.652469635009766,-122.36944580078124,POINT (-122.36944580078125 47.652469635009766),0.0,7.0,0,18.78076850220366,1.0,0.0,1.0,-1,-1.0,0
112365,Obstacle,3.0,O-zdEFxl7phMhgwYKsBgDg,3,199.359375,-7.890625,30.163619995117188,2.419731140136718,9cbf7140-055d-4813-a365-0f238a6f57d1,47.680625915527344,-122.34485626220705,POINT (-122.34485626220703 47.680625915527344),0.0,8.0,0,9.543590985957904,1.0,0.0,1.0,-1,-1.0,1
112380,Obstacle,1.0,KP5VcNEHfPAx6e8lWiNDUA,1,165.875,-17.5625,167.90283203125,6.757698059082031,1a53e6ba-00ef-4c07-8bc0-d4b0f0481a87,47.64015579223633,-122.3874969482422,POINT (-122.38749694824219 47.64015579223633),0.0,5.0,0,0.1207466741456037,1.0,0.0,1.0,-1,-1.0,0
112383,Obstacle,3.0,51DcCvSj4AuxN8XU7U7ltQ,1,327.125,-11.625,206.3446502685547,-2.1099853515625,1a53e6ba-00ef-4c07-8bc0-d4b0f0481a87,47.63920974731445,-122.38754272460938,POINT (-122.38754272460938 47.63920974731445),0.0,6.0,0,3.17127972384288,1.0,0.0,1.0,-1,-1.0,0
113004,Obstacle,3.0,eBypjl0WmQAiNu4n3Ed92g,1,141.125,-0.5625,266.8949890136719,5.824234008789063,cd3f4580-462f-4c11-a132-6b65e36e0af2,47.61395263671875,-122.29170989990234,POINT (-122.29170989990234 47.61395263671875),0.0,9.0,0,53.63486553965614,1.0,0.0,1.0,-1,-1.0,1
26801,Obstacle,3.0,887rxucEpqW4pX4pky7fIw,1,185.5625,-26.75,181.2564849853516,0.08941650390625,bca24c1a-a6b1-4625-ab8e-9ff8693022d7,47.58708953857422,-122.33335876464844,POINT (-122.33335876464844 47.58708953857422),0.0,8.0,0,24.495731079136025,1.0,0.0,1.0,-1,-1.0,0
27067,Obstacle,5.0,Uny0Gce0KRuzsp5L7DkE0w,2,78.15625,-12.162946701049805,152.5205078125,0.7065048217773431,538c6843-e446-4fc1-aeda-9410790c6000,47.593360900878906,-122.30939483642578,POINT (-122.30939483642578 47.593360900878906),1.0,6.0,0,10.20937860499262,1.0,0.0,1.0,-1,-1.0,0
146871,Obstacle,3.0,gWy4_GHledxJ81WHjbWlZQ,1,212.5,-22.0625,294.283447265625,0.9000091552734371,8ce29a97-e72d-487e-a7ce-046034ddc3f7,47.61962127685547,-122.33451080322266,POINT (-122.33451080322266 47.61962127685547),0.0,5.0,0,0.5799706693262691,0.0,0.0,0.0,-1,-1.0,0
27629,Obstacle,3.0,Wuh5rChoKUeFUNy2-of1VA,1,120.375,-24.875,178.80812072753906,0.234397888183593,af812204-1521-4c42-bf88-4baaaffe3f06,47.68593215942383,-122.29373168945312,POINT (-122.29373168945312 47.68593215942383),0.0,7.0,0,0.035488119033785,1.0,0.0,1.0,-1,-1.0,0
113303,Obstacle,3.0,EWHUUtREQPQIqdXg9zOC2Q,3,182.21875,-10.953125,257.4209289550781,-1.433906555175781,a6d69a3b-dbc4-4fcb-bf13-87441052e614,47.65891647338867,-122.40106964111328,POINT (-122.40106964111328 47.65891647338867),0.0,6.0,0,3.022958345419993,1.0,0.0,1.0,-1,-1.0,1
113324,Obstacle,1.0,aTJZ49EJNkrMGArJDFpafA,1,257.0758972167969,-32.375,181.28152465820312,1.693626403808593,a6d69a3b-dbc4-4fcb-bf13-87441052e614,47.65400695800781,-122.39962768554688,POINT (-122.39962768554688 47.65400695800781),0.0,7.0,0,5.6988958494424224,1.0,0.0,1.0,-1,-1.0,0
28320,Obstacle,4.0,F9VMr11QpzPHEh5czO8LOQ,1,345.5,-17.75,359.8998107910156,0.272087097167968,ec15a589-dd14-4513-a43e-8c06e55f4c71,47.57758331298828,-122.33332061767578,POINT (-122.33332061767578 47.57758331298828),0.0,6.0,0,16.777200873293562,0.0,0.0,0.0,-1,-1.0,0
105643,Obstacle,3.0,ZiFOc9mntIDi_kWhJSj2cw,1,65.5,-35.0,359.4372253417969,1.103775024414062,af812204-1521-4c42-bf88-4baaaffe3f06,47.62377548217773,-122.32523345947266,POINT (-122.32523345947266 47.623775482177734),0.0,5.0,0,3.608462162462855,1.0,0.0,1.0,-1,-1.0,0
105745,Obstacle,2.0,bVOcIowMMPVNP3kn8UYQKg,1,198.1875,-35.0,100.036865234375,1.521492004394531,af812204-1521-4c42-bf88-4baaaffe3f06,47.62308120727539,-122.32007598876952,POINT (-122.32007598876953 47.62308120727539),0.0,9.0,0,17.83784947931986,1.0,0.0,1.0,-1,-1.0,0
105807,Obstacle,2.0,wKzweYiBbXaERjFp2nBO6Q,1,237.4732208251953,-23.8125,101.99029541015624,2.675529479980468,5b214fe5-91fb-4140-a799-7c71ebef4a32,47.65534973144531,-122.35150146484376,POINT (-122.35150146484375 47.65534973144531),0.0,5.0,0,26.16962903572094,1.0,0.0,1.0,-1,-1.0,0
185412,Obstacle,3.0,XML9z5UV9h254jZU2S6_BQ,1,48.46875,-33.24106979370117,269.7486267089844,1.473068237304687,46bcaa7c-c94d-4dd5-9886-d21f86543f28,47.66147613525391,-122.33195495605467,POINT (-122.33195495605469 47.661476135253906),0.0,8.0,0,30.57322595975577,1.0,0.0,1.0,-1,-1.0,0
185556,Obstacle,3.0,ZpTtR_Q7VTqeom0oyZoTwg,1,3.8125,-27.3125,351.8121337890625,-6.741050720214844,04951a66-0daa-4c7d-b800-024cea519c7d,47.65528869628906,-122.35723876953124,POINT (-122.35723876953125 47.65528869628906),0.0,7.0,0,11.63026079265514,1.0,0.0,1.0,-1,-1.0,0
185683,Obstacle,3.0,CAoSLEFGMVFpcFBaSGxBSjkyQzBKa3M1a0pDZmp0UDNVNWNkTHVSQzdIbDFQUEpa,3,35.51339340209961,-8.53125,67.5,-1.199996948242187,98ed7ea1-fc7f-4c5b-bba9-93cf1924261c,47.65903472900391,-122.36459350585938,POINT (-122.36459350585938 47.659034729003906),0.0,6.0,0,2.93793581778098,1.0,0.0,1.0,-1,-1.0,1
11838,Obstacle,3.0,8UDllu4bMru876lQ5Q8QbA,1,72.95536041259766,-26.4375,179.78269958496094,3.252235412597656,0e1ae564-6d72-4670-98e4-71369cc5ab26,47.67852783203125,-122.39287567138672,POINT (-122.39287567138672 47.67852783203125),0.0,6.0,0,26.610086257672062,0.0,0.0,0.0,-1,-1.0,0
11758,Obstacle,4.0,Zs3EDRVyofY0sHhektE9Ng,1,14.6875,-9.0625,178.2982177734375,0.620033264160156,86d26e9d-010f-4802-88ba-680ae0a8e20d,47.6851921081543,-122.29066467285156,POINT (-122.29066467285156 47.6851921081543),0.0,7.0,0,0.3251293387487296,1.0,0.0,1.0,-1,-1.0,0
11799,Obstacle,4.0,k5pcrn-IcIXAZPj1Y5wXLg,2,182.74107360839844,-8.616071701049805,179.08914184570312,-0.969215393066406,86d26e9d-010f-4802-88ba-680ae0a8e20d,47.68547821044922,-122.29182434082033,POINT (-122.29182434082031 47.68547821044922),0.0,6.0,0,23.96021713120568,1.0,0.0,1.0,-1,-1.0,0
