label_id,ground_truth
7129,1
7130,1
7131,1
7132,1
7135,1
7136,1
7137,1
7138,1
7139,1
7140,1
7141,1
7142,1
7147,1
7148,1
7149,1
7150,1
7151,1
7152,1
7153,1
7154,1
7161,1
7163,0
7187,0
7188,0
7189,0
7190,0
7197,1
7198,1
7199,1
7200,1
7201,1
7202,1
7203,1
7204,1
7208,1
7210,1
7225,1
7235,0
7236,0
7240,0
7247,0
7248,0
7256,0
7257,0
7263,0
7264,1
7278,0
7281,0
7283,0
7291,1
7292,1
7293,1
7295,0
7296,1
7298,1
7301,1
7302,1
7303,1
7304,1
7305,1
7306,1
7309,1
7317,1
7318,1
7319,1
7320,1
7322,1
7324,1
7326,1
7327,1
7328,1
7329,1
7330,1
7331,1
7332,1
7333,1
7334,1
7336,1
7337,1
7341,1
7343,1
7348,1
7349,1
7350,1
7351,1
7352,1
7354,1
7355,1
7356,1
7357,1
7359,1
7360,1
7361,1
7362,1
7364,1
7365,1
7367,1
7368,1
7369,1
7371,1
7372,1
7373,1
7376,1
7377,1
7378,1
7379,1
7380,1
7381,1
7382,1
7383,1
7384,1
7385,1
7386,1
7387,1
7388,1
7389,1
7390,1
7392,1
7393,1
7396,1
7397,1
7398,1
7400,1
7404,1
7405,1
7406,1
7407,1
7408,1
7411,1
7412,1
7413,1
7414,1
7415,1
7421,1
7422,1
7423,1
7424,1
7425,1
7426,1
7427,1
7428,1
7429,1
7432,1
7433,1
7434,1
7438,1
7439,0
7441,1
7442,1
7443,1
7445,1
7446,1
7447,1
7448,1
7449,1
7450,1
7451,1
7452,1
7453,1
7454,1
7455,1
7457,1
7459,1
7460,1
7461,1
7462,1
7463,0
7464,1
7465,1
7471,1
7472,1
7473,1
7474,1
7475,1
7476,1
7477,1
7478,1
7480,1
7481,1
7482,1
7483,1
7485,1
7486,1
7489,0
7490,0
7503,1
7504,1
7505,1
7506,1
7507,1
7508,1
7509,1
7510,1
7511,1
7512,1
7513,1
7514,1
7515,1
7516,1
7517,1
7518,1
7519,1
7520,1
7521,1
7522,1
7523,1
7524,1
7525,1
7526,1
7527,1
7529,1
7531,1
7532,1
7534,1
7535,1
7536,1
7537,1
7538,1
7539,1
7540,1
7541,1
7542,1
7543,1
7544,1
7545,1
7546,1
7547,1
7548,1
7550,1
7553,1
7554,1
7555,1
7556,1
7557,1
7558,1
7559,1
7560,1
7561,1
7562,1
7563,1
7564,1
7565,1
7566,1
7567,1
7569,1
7570,1
7574,0
7575,1
7576,1
7577,1
7578,1
7580,1
7581,1
7583,1
7584,1
7585,1
7586,1
7587,0
7588,0
7589,0
7590,1
7592,1
7593,1
7594,1
7595,1
7596,1
7597,1
7598,1
7599,1
7600,1
7601,1
7602,1
7603,1
7604,1
7605,1
7606,1
7607,1
7618,1
7619,1
7620,1
7621,1
7622,1
7623,1
7630,1
7631,1
7632,1
7634,1
7635,1
7636,1
7637,1
7638,1
7639,1
7640,1
7641,1
7642,1
7643,1
7644,1
7647,1
7658,1
7659,1
7660,1
7662,0
7663,1
7664,1
7665,1
7666,1
7668,1
7669,1
7670,1
7671,1
7672,1
7673,1
7674,1
7675,1
7676,1
7679,1
7682,1
7683,1
7685,1
7686,1
7687,1
7688,1
7689,1
7690,1
7691,1
7692,1
7693,1
7694,1
7695,1
7696,1
7698,1
7700,1
7701,1
7702,1
7703,1
7704,1
7705,1
7707,1
7708,1
7710,1
7711,1
7714,0
7715,1
7716,1
7717,1
7729,1
7730,1
7743,1
7744,1
7745,1
7746,1
7747,1
7748,1
7749,1
7750,1
7751,1
7752,1
7753,1
7780,1
7781,1
7782,1
7783,1
7784,1
7785,1
7786,1
7787,1
7788,1
7790,1
7791,1
7792,1
7793,1
7795,1
7796,1
7797,1
7798,1
7799,1
7800,1
7805,1
7812,1
7813,1
7818,1
7819,1
7823,1
7826,1
7827,1
7830,1
7831,1
7832,1
7835,1
7836,1
7837,1
7840,1
7841,1
7843,1
7844,1
7845,1
7846,1
7848,0
7849,1
7850,1
7851,0
7858,0
7859,1
7860,1
7861,1
7862,1
7863,1
7865,1
7866,1
7867,1
7868,1
7875,1
7876,1
7878,1
7883,1
7884,1
7896,1
7908,1
7910,1
7911,1
7912,1
7913,1
7915,1
7916,1
7921,1
7922,1
7923,1
7924,1
7925,1
7926,1
7928,1
7930,1
7931,1
7932,1
7933,1
7935,1
7936,1
7938,1
7940,1
7941,1
7942,1
7943,1
7944,1
7945,1
7946,1
7948,1
7961,1
7962,1
7963,1
7964,1
7966,0
7967,1
7968,1
7970,1
7972,1
7977,1
7978,1
7980,1
7981,1
7982,1
7983,1
7984,1
7985,1
7986,0
7987,1
7988,0
7989,0
7990,1
7991,1
7992,0
7993,1
7994,1
7995,1
7997,1
7998,1
7999,1
8000,1
8002,1
8003,1
8005,1
8011,1
8013,1
8014,1
8015,1
8016,1
8017,1
8018,1
8019,1
8020,1
8021,1
8024,1
8025,1
8026,0
8027,1
8028,1
8029,1
8030,1
8032,1
8033,1
8037,1
8041,1
8042,1
8043,1
8048,1
8050,1
8051,1
8053,1
8054,1
8055,1
8056,1
8057,1
8058,1
8060,1
8061,1
8063,1
8064,1
8065,1
8093,1
8095,1
8096,1
8097,1
8098,1
8099,1
8103,1
8106,1
8107,1
8108,1
8109,1
8111,1
8112,1
8113,1
8114,1
8115,1
8116,1
8117,1
8118,1
8119,1
8120,1
8121,1
8122,1
8124,1
8125,1
8126,1
8128,1
8129,1
8130,1
8131,1
8132,1
8133,1
8134,0
8135,1
8136,1
8137,0
8138,1
8139,1
8140,1
8142,1
8143,1
8144,1
8145,1
8146,1
8147,1
8148,1
8149,1
8150,1
8151,1
8156,1
8157,1
8158,1
8170,1
8171,1
8177,1
8178,1
8179,1
8181,1
8182,1
8183,1
8184,1
8188,1
8189,1
8204,1
8205,1
8206,1
8207,1
8208,1
8209,1
8223,1
8224,1
8225,1
8227,1
8231,1
8232,1
8233,1
8234,1
8235,1
8236,1
8237,1
8238,1
8239,1
8240,1
8242,1
8245,1
8246,1
8247,1
8249,1
8250,1
8251,1
8252,1
8253,1
8254,1
8255,1
8266,1
8267,1
8268,1
8273,1
8274,1
8276,1
8280,1
8281,1
8282,1
8283,1
8298,1
8299,1
8300,1
8301,1
8302,1
8303,1
8306,1
8307,1
8308,1
8309,1
8310,1
8313,1
8314,1
8316,1
8318,1
8321,1
8322,1
8323,1
8324,1
8326,1
8328,1
8329,1
8330,1
8331,1
8332,1
8334,1
8335,1
8336,1
8337,1
8339,1
8342,1
8343,1
8344,1
8348,1
8350,1
8376,1
8377,1
8378,1
8382,1
8383,1
8384,1
8385,1
8386,1
8387,1
8388,1
8389,1
8390,1
8391,1
8392,1
8393,1
8394,1
8395,1
8396,1
8398,1
8399,1
8401,1
8404,1
8405,1
8406,1
8409,1
8410,1
8411,1
8414,1
8416,1
8420,1
8424,1
8425,1
8428,1
8429,1
8430,1
8431,1
8432,1
8433,1
8434,1
8435,1
8437,0
8438,1
8439,1
8443,1
8451,1
8452,1
8455,1
8457,1
8466,1
8467,1
8468,0
8469,1
8472,0
8475,0
8476,1
8477,1
8478,1
8479,1
8481,1
8484,1
8485,1
8486,1
8487,1
8488,1
8489,1
8490,1
8491,1
8492,1
8494,1
8496,1
8497,1
8498,1
8499,1
8500,1
8504,1
8513,1
8588,1
8628,1
8629,1
8630,1
8631,1
8632,1
8633,1
8636,1
8637,1
8638,1
8639,1
8641,1
8642,1
8643,1
8644,1
8647,1
8648,1
8649,1
8650,1
8651,1
8652,1
8656,1
8657,1
8658,1
8659,1
8660,1
8661,1
8662,1
8664,1
8665,1
8667,1
8668,1
8669,1
8671,1
8672,1
8673,1
8675,1
8676,1
8677,1
8678,1
8679,1
8681,1
8682,1
8683,1
8686,1
8691,1
8692,1
8695,1
8697,1
8698,1
8699,1
8700,1
8701,1
8702,1
8703,1
8704,1
8705,1
8706,1
8707,1
8708,1
8709,1
8710,1
8711,1
8712,1
8713,1
8714,1
8715,1
8716,1
8717,1
8718,1
8719,1
8720,1
8726,1
8727,1
8729,1
8730,1
8732,1
8733,1
8735,1
8736,1
8740,1
8741,1
8742,1
8743,1
8744,1
8745,1
8747,1
8749,1
8750,1
8751,1
8756,1
8757,1
8759,1
8761,1
8762,1
8763,0
8764,1
8765,1
8766,1
8768,1
8769,0
8771,1
8773,0
8776,1
8779,1
8782,1
8785,1
8786,1
8788,1
8792,1
8794,1
8797,1
8800,1
8801,1
8803,0
8804,1
8805,1
8808,0
8809,1
8810,1
8812,1
8813,1
8814,1
8815,1
8817,1
8818,1
8820,1
8821,1
8822,1
8826,1
8828,1
8829,1
8830,1
8831,1
8833,1
8834,1
8835,1
8837,1
8838,1
8839,1
8840,1
8841,1
8842,1
8843,1
8846,1
8849,1
8851,1
8852,1
8853,1
8854,1
8855,1
8856,1
8858,1
8859,1
8862,0
8864,1
8865,1
8868,1
8869,1
8873,1
8875,1
8876,1
8877,1
8878,1
8883,1
8884,1
8887,1
8888,1
8889,1
8890,1
8893,1
8894,1
8895,1
8896,1
8898,1
8899,1
8900,1
8901,1
8902,1
8903,1
8904,1
8905,1
8907,1
8908,1
8909,1
8914,1
8915,1
8916,0
8922,1
8924,1
8927,1
8928,1
8929,1
8931,1
8936,1
8939,1
8940,1
8942,1
8948,1
8949,1
8950,1
8956,0
8957,1
8963,1
8964,1
8965,1
8969,1
8970,1
8971,1
8972,1
8973,1
8974,1
8975,1
8976,1
8977,1
8979,1
8981,1
8982,1
8991,1
8993,1
8994,1
8996,1
8997,1
8998,1
8999,1
9001,1
9002,1
9005,1
9006,1
9007,1
9008,1
9009,1
9010,1
9011,1
9013,1
9018,1
9021,1
9022,1
9023,1
9024,1
9029,1
9030,1
9031,1
9033,1
9036,1
9037,1
9038,1
9043,1
9044,1
9045,1
9046,1
9049,1
9050,1
9051,1
9052,1
9053,1
9054,1
9055,1
9059,1
9061,1
9062,1
9063,1
9064,1
9065,1
9066,1
9068,1
9073,1
9075,1
9076,1
9077,1
9078,1
9079,1
9080,1
9085,1
9088,1
9089,1
9091,1
9095,1
9096,1
9101,1
9123,1
9127,1
9130,1
9132,1
9133,1
9134,1
9136,1
9138,1
9271,1
9272,1
9310,1
9469,1
9470,1
9472,1
9473,1
9475,1
9476,1
9477,1
9479,1
9482,1
9483,1
9484,1
9485,1
9519,0
9520,0
9521,0
9524,0
9526,0
9527,0
9528,0
9529,0
9531,0
9545,0
9546,0
9551,0
9552,0
9553,0
9564,0
9566,0
9568,0
9569,0
9570,0
9578,0
9579,1
9581,1
9582,1
9585,1
9587,1
9588,1
9589,1
9592,1
9593,1
9596,1
9597,1
9598,1
9599,1
9600,1
9602,1
9603,1
9606,1
9607,1
9608,1
9609,1
9610,1
9612,1
9615,1
9617,1
9619,1
9624,1
9625,1
9626,1
9627,1
9753,1
9754,1
9755,1
9756,1
9757,1
9758,1
9761,1
9762,1
9763,1
9768,1
9769,1
9770,1
9771,1
9886,1
9888,0
9941,1
9942,1
9943,1
9944,1
9945,1
9946,1
9947,1
9948,1
9953,1
9954,1
9955,1
9956,1
9957,1
9971,1
9975,1
9976,1
9977,1
9988,0
9990,0
9995,0
9996,0
9997,1
9998,1
9999,1
10002,1
10004,1
10005,1
10006,1
10008,1
10009,1
10010,1
10011,1
10013,0
10015,1
10016,1
10017,1
10018,0
10019,1
10021,1
10022,1
10023,1
10024,1
10025,1
10043,1
10048,1
10049,1
10058,1
10061,1
10063,1
10065,1
10089,1
10093,1
10100,1
10102,1
10104,1
10107,1
10111,1
10120,1
10122,1
10156,1
10158,1
10227,1
10239,1
10242,1
10248,1
10251,1
10256,1
10355,0
10357,0
10368,0
10370,0
10373,0
10403,1
10404,1
10405,1
10406,1
10411,1
10414,1
10415,1
10417,1
10418,1
10419,1
10420,1
10422,1
10425,1
10474,1
10475,1
10537,1
10541,0
10542,1
10560,1
10562,1
10563,1
10573,1
10579,1
10581,1
10582,1
10583,1
10584,1
10586,1
10588,1
10590,1
10592,1
10594,1
10597,1
10598,1
10599,1
10600,1
10601,1
10604,1
10605,1
10608,0
10630,1
10631,1
10632,1
10635,1
10637,1
10638,1
11267,1
11268,1
11270,1
11271,1
11273,1
11277,1
11281,1
11282,1
11287,1
11288,1
11289,1
11292,1
11330,1
11335,1
11336,1
11345,1
11346,1
11349,1
11352,1
11362,1
11364,1
11368,1
11369,1
11375,1
11379,1
11383,1
11385,1
11387,1
11406,1
11407,1
11427,1
11431,0
11433,0
11434,0
11478,1
11479,1
11564,1
11567,1
11735,1
11741,1
11752,1
11753,1
12092,1
12539,1
12837,1
12843,1
