city,label_id,mikey_validated,jon_validated
seattle,45113,t,f
seattle,45289,t,f
seattle,45400,f,t
seattle,45464,t,f
seattle,45466,f,t
seattle,45481,f,t
seattle,45521,t,f
seattle,45648,t,f
seattle,45688,f,t
seattle,45702,f,t
seattle,45704,f,t
seattle,45795,f,t
seattle,45797,f,t
seattle,45810,f,t
seattle,45816,t,f
seattle,45818,f,t
seattle,45825,f,t
seattle,45837,f,t
seattle,45838,f,t
seattle,45839,f,t
seattle,45851,f,t
seattle,45882,f,t
seattle,45883,f,t
seattle,45888,f,t
seattle,45889,f,t
seattle,45891,f,t
seattle,45895,f,t
seattle,45901,f,t
seattle,45912,f,t
seattle,45926,f,t
seattle,45931,f,t
seattle,45934,f,t
seattle,45939,f,t
seattle,45940,f,t
seattle,45953,f,t
seattle,45956,f,t
seattle,45962,f,t
seattle,45963,f,t
seattle,45964,f,t
seattle,45969,f,t
seattle,45985,f,t
seattle,45995,f,t
seattle,46075,t,f
seattle,46138,f,t
seattle,46195,f,t
seattle,46219,t,f
seattle,46240,f,t
seattle,46261,t,f
seattle,46270,f,t
seattle,46275,f,t
seattle,46396,t,f
seattle,46451,f,t
seattle,46472,t,f
seattle,46473,f,t
seattle,46476,t,f
seattle,46477,f,t
seattle,46479,f,t
seattle,46480,f,t
seattle,46624,f,t
seattle,46663,t,f
seattle,46678,t,f
seattle,46827,t,f
seattle,46962,f,t
seattle,47011,f,t
seattle,47034,f,t
seattle,47037,f,t
seattle,47161,f,t
seattle,47562,f,t
seattle,47752,f,t
seattle,47844,f,t
seattle,47902,f,t
seattle,48199,f,t
seattle,48236,f,t
seattle,48240,f,t
seattle,48270,f,t
seattle,48286,f,t
seattle,48417,t,f
seattle,48444,f,t
seattle,48469,t,f
seattle,48566,t,f
seattle,48570,f,t
seattle,48583,f,t
seattle,48586,t,f
seattle,48592,f,t
seattle,48600,f,t
seattle,48606,t,f
seattle,48613,f,t
seattle,48616,t,f
seattle,48628,f,t
seattle,48679,f,t
seattle,48701,f,t
seattle,48825,f,t
seattle,48887,f,t
seattle,48991,f,t
seattle,49176,f,t
seattle,49181,t,f
seattle,49198,t,f
seattle,49199,f,t
seattle,49219,t,f
seattle,49223,f,t
seattle,49237,f,t
seattle,49242,f,t
seattle,49248,f,t
seattle,49250,f,t
seattle,49256,f,t
seattle,49269,f,t
seattle,49304,f,t
seattle,49321,t,f
seattle,49458,f,t
seattle,49474,t,f
seattle,49574,f,t
seattle,49657,f,t
seattle,49663,f,t
seattle,49710,t,t
seattle,49887,f,t
seattle,49911,t,f
seattle,49913,f,t
seattle,49970,f,t
seattle,49982,f,t
seattle,49986,f,t
seattle,49999,f,t
seattle,50004,f,t
seattle,50006,f,t
seattle,50008,f,t
seattle,50034,f,t
seattle,50045,t,f
seattle,50052,f,t
seattle,50086,f,t
seattle,50121,t,f
seattle,50189,t,f
seattle,50232,f,t
seattle,50260,f,t
seattle,50459,f,t
seattle,50461,f,t
seattle,50534,f,t
seattle,50581,f,t
seattle,50625,t,f
seattle,50718,f,t
seattle,50719,f,t
seattle,50799,f,t
seattle,50824,t,f
seattle,50959,f,t
seattle,50998,t,f
seattle,51076,f,t
seattle,51134,f,t
seattle,51490,f,t
seattle,51563,f,t
seattle,51685,f,t
seattle,51715,f,t
seattle,51717,f,t
seattle,51896,f,t
seattle,52068,t,f
seattle,52344,t,f
seattle,52381,t,f
seattle,52420,f,t
seattle,52718,t,f
seattle,52756,f,t
seattle,52908,f,t
seattle,53109,t,f
seattle,53895,f,t
seattle,53956,t,f
seattle,54031,t,f
seattle,54046,f,t
seattle,54129,t,f
seattle,54279,t,f
seattle,54423,f,t
seattle,54431,t,f
seattle,54562,f,t
seattle,54735,t,f
seattle,54753,t,f
seattle,54923,f,t
seattle,54938,f,t
seattle,54939,f,t
seattle,55010,t,f
seattle,55039,t,f
seattle,55053,f,t
seattle,55057,f,t
seattle,55138,f,t
seattle,55183,f,t
seattle,55198,t,f
seattle,55212,f,t
seattle,55221,f,t
seattle,55232,f,t
seattle,55241,t,f
seattle,55263,f,t
seattle,55265,f,t
seattle,55285,t,f
seattle,55296,t,f
seattle,55589,f,t
seattle,55609,t,f
seattle,55666,t,f
seattle,55669,t,f
seattle,55685,f,t
seattle,55695,t,f
seattle,55772,t,f
seattle,55773,t,f
seattle,55829,f,t
seattle,55915,f,t
seattle,56126,f,t
seattle,56132,t,f
seattle,57199,f,t
seattle,57213,t,f
seattle,57259,f,t
seattle,57398,f,t
seattle,57581,f,t
seattle,57586,f,t
seattle,57648,t,f
seattle,57752,f,t
seattle,57826,f,t
seattle,58029,t,f
seattle,58214,f,t
seattle,58224,t,f
seattle,58232,f,t
seattle,58268,f,t
seattle,58306,f,t
seattle,58339,t,f
seattle,58370,f,t
seattle,58371,f,t
seattle,58377,t,f
seattle,58425,f,t
seattle,58504,f,t
seattle,58663,f,t
seattle,58780,f,t
seattle,58861,t,f
seattle,58863,t,f
seattle,59012,t,f
seattle,59044,f,t
seattle,59069,f,t
seattle,59191,t,f
seattle,59230,f,t
seattle,59286,t,f
seattle,59343,f,t
seattle,59389,f,t
seattle,59405,f,t
seattle,59535,f,t
seattle,59578,f,t
seattle,59608,f,t
seattle,59615,f,t
seattle,59661,f,t
seattle,59677,f,t
seattle,59694,f,t
seattle,59806,t,f
seattle,59817,f,t
seattle,59992,t,f
seattle,59993,f,t
seattle,60098,f,t
seattle,60120,f,t
seattle,60128,f,t
seattle,60223,f,t
seattle,60290,f,t
seattle,60716,t,f
seattle,60887,f,t
seattle,60905,f,t
seattle,60925,f,t
seattle,60951,f,t
seattle,61536,f,t
seattle,61694,f,t
seattle,61695,f,t
seattle,61749,f,t
seattle,61914,t,f
seattle,61915,f,t
seattle,61917,f,t
seattle,61936,f,t
seattle,61944,t,f
seattle,61996,f,t
seattle,62040,f,t
seattle,62066,f,t
seattle,62159,f,t
seattle,62339,f,t
seattle,62611,t,f
seattle,62626,f,t
seattle,62775,f,t
seattle,62864,f,t
seattle,62902,f,t
seattle,63030,f,t
seattle,63076,t,f
seattle,63167,f,t
seattle,63220,f,t
seattle,63373,t,f
seattle,63501,t,t
seattle,63537,t,f
seattle,63562,f,t
seattle,63584,f,t
seattle,63644,f,t
seattle,63657,f,t
seattle,63715,f,t
seattle,63720,f,t
seattle,63724,f,t
seattle,63735,f,t
seattle,63745,f,t
seattle,63786,f,t
seattle,63899,t,f
seattle,63931,f,t
seattle,63935,t,f
seattle,63945,f,t
seattle,63955,f,t
seattle,64139,f,t
seattle,64152,f,t
seattle,64161,f,t
seattle,64262,f,t
seattle,64296,f,t
seattle,64335,f,t
seattle,64336,f,t
seattle,64339,f,t
seattle,64366,f,t
seattle,64386,f,t
seattle,64391,f,t
seattle,64402,f,t
seattle,64415,t,f
seattle,64427,f,t
seattle,64543,f,t
seattle,64591,f,t
seattle,64785,f,t
seattle,64816,t,f
seattle,64857,f,t
seattle,64858,f,t
seattle,64860,f,t
seattle,65033,f,t
seattle,65037,f,t
seattle,65045,f,t
seattle,65051,f,t
seattle,65072,t,f
seattle,65130,t,t
seattle,65281,t,f
seattle,65301,f,t
seattle,65364,t,f
seattle,65404,f,t
seattle,65459,f,t
seattle,65619,f,t
seattle,65713,f,t
seattle,65728,f,t
seattle,65900,f,t
seattle,65908,t,f
seattle,65941,f,t
seattle,65989,f,t
seattle,66440,t,f
seattle,66541,f,t
seattle,66607,f,t
seattle,67401,f,t
seattle,67611,f,t
seattle,67640,f,t
seattle,67650,f,t
seattle,67651,f,t
seattle,67675,f,t
seattle,67925,f,t
seattle,67988,f,t
seattle,68000,f,t
seattle,68507,f,t
seattle,68571,f,t
seattle,68845,f,t
seattle,68878,f,t
seattle,69089,f,t
seattle,69107,t,f
seattle,69189,f,t
seattle,69231,t,f
seattle,69234,f,t
seattle,69289,t,f
seattle,69334,f,t
seattle,69336,f,t
seattle,69350,f,t
seattle,69486,t,f
seattle,69513,f,t
seattle,69553,f,t
seattle,69816,f,t
seattle,69988,f,t
seattle,70056,f,t
seattle,70538,t,f
seattle,70547,f,t
seattle,70565,f,t
seattle,70899,t,t
seattle,70913,t,t
seattle,70915,f,t
seattle,70925,t,f
seattle,70927,f,t
seattle,70944,f,t
seattle,70957,f,t
seattle,70961,f,t
seattle,70964,t,f
seattle,70968,t,f
seattle,70989,f,t
seattle,71038,f,t
seattle,71041,t,f
seattle,71043,f,t
seattle,71057,f,t
seattle,71058,f,t
seattle,71085,f,t
seattle,71094,t,f
seattle,71097,f,t
seattle,71110,t,f
seattle,71145,t,f
seattle,71157,t,f
seattle,71158,f,t
seattle,71165,f,t
seattle,71183,t,f
seattle,71186,f,t
seattle,71192,f,t
seattle,71211,f,t
seattle,71231,t,f
seattle,71236,f,t
seattle,71305,t,f
seattle,71398,f,t
seattle,71457,t,t
seattle,71547,f,t
seattle,71621,f,t
seattle,71702,f,t
seattle,71705,f,t
seattle,71706,f,t
seattle,71707,f,t
seattle,71708,f,t
seattle,71711,f,t
seattle,71713,f,t
seattle,71811,f,t
seattle,71848,f,t
seattle,71852,t,f
seattle,71862,f,t
seattle,71876,f,t
seattle,71930,t,f
seattle,71931,t,f
seattle,71959,f,t
seattle,71969,t,f
seattle,72001,f,t
seattle,72004,f,t
seattle,72005,t,f
seattle,72049,t,f
seattle,72066,f,t
seattle,72069,f,t
seattle,72120,f,t
seattle,72122,f,t
seattle,72125,f,t
seattle,72130,f,t
seattle,72132,f,t
seattle,72134,f,t
seattle,72138,f,t
seattle,72141,t,f
seattle,72229,f,t
seattle,72231,f,t
seattle,72232,f,t
seattle,72290,f,t
seattle,72292,f,t
seattle,72344,f,t
seattle,72410,f,t
seattle,72455,t,f
seattle,72619,f,t
seattle,72629,f,t
seattle,72633,f,t
seattle,72654,f,t
seattle,72689,f,t
seattle,72749,t,f
seattle,72784,f,t
seattle,72931,f,t
seattle,72942,f,t
seattle,73002,f,t
seattle,73042,f,t
seattle,73194,f,t
seattle,73196,f,t
seattle,73201,f,t
seattle,73205,f,t
seattle,73225,f,t
seattle,73328,f,t
seattle,73360,t,f
seattle,73522,f,t
seattle,73599,t,f
seattle,73620,f,t
seattle,73657,f,t
seattle,73704,f,t
seattle,73807,f,t
seattle,73829,f,t
seattle,73861,f,t
seattle,73890,t,f
seattle,73900,t,f
seattle,73994,f,t
seattle,74126,f,t
seattle,74127,f,t
seattle,74155,f,t
seattle,74158,t,f
seattle,74380,f,t
seattle,74466,f,t
seattle,74488,f,t
seattle,74532,f,t
seattle,74686,t,f
seattle,74839,f,t
seattle,74850,f,t
seattle,74860,f,t
seattle,74963,f,t
seattle,75087,f,t
seattle,75390,f,t
seattle,75424,f,t
seattle,75431,f,t
seattle,75510,f,t
seattle,75623,f,t
seattle,75634,f,t
seattle,75722,f,t
seattle,75732,f,t
seattle,75774,f,t
seattle,75781,t,t
seattle,75841,f,t
seattle,75896,t,f
seattle,75913,t,f
seattle,75921,f,t
seattle,76203,t,f
seattle,76204,t,f
seattle,76282,f,t
seattle,76301,t,f
seattle,76355,t,f
seattle,76357,f,t
seattle,76815,t,f
seattle,77128,f,t
seattle,77434,t,f
seattle,77457,t,f
seattle,77477,t,f
seattle,77478,t,f
seattle,77585,f,t
seattle,77630,f,t
seattle,77631,f,t
seattle,77634,f,t
seattle,77643,f,t
seattle,77651,f,t
seattle,77653,f,t
seattle,77654,f,t
seattle,77655,f,t
seattle,77657,f,t
seattle,77658,f,t
seattle,77659,f,t
seattle,78100,t,f
seattle,78111,t,f
seattle,78496,t,f
seattle,78497,t,f
seattle,78501,t,f
seattle,78503,t,f
seattle,78760,t,f
seattle,79138,f,t
seattle,79154,t,f
seattle,79234,f,t
seattle,79288,f,t
seattle,79445,t,f
seattle,79454,t,f
seattle,79767,t,f
seattle,79862,f,t
seattle,79874,f,t
seattle,79880,f,t
seattle,79882,f,t
seattle,79883,f,t
seattle,80651,f,t
seattle,80730,t,f
seattle,80832,t,f
seattle,80833,t,f
seattle,81783,t,f
seattle,81813,t,t
seattle,81858,t,f
seattle,81868,f,t
seattle,81872,f,t
seattle,81885,t,f
seattle,82046,t,f
seattle,83573,t,f
seattle,84027,f,t
seattle,84137,t,f
seattle,84164,t,f
seattle,84193,f,t
seattle,85247,t,f
seattle,85368,t,f
seattle,85494,t,f
seattle,85514,f,t
seattle,85771,t,f
seattle,85920,t,f
seattle,86696,t,f
seattle,86822,t,f
seattle,86995,t,f
seattle,88592,t,f
seattle,88758,t,f
seattle,88766,f,t
seattle,88868,t,f
seattle,88994,t,f
seattle,88995,t,f
seattle,88996,t,f
seattle,88997,t,f
seattle,88999,t,f
seattle,89002,t,f
seattle,89006,t,f
seattle,89007,t,f
seattle,89010,t,f
seattle,89017,t,f
seattle,89018,t,f
seattle,89021,t,f
seattle,89027,t,f
seattle,89032,f,t
seattle,89045,t,f
seattle,89051,t,f
seattle,89055,t,f
seattle,89056,t,f
seattle,89057,t,f
seattle,89063,t,f
seattle,89064,t,f
seattle,89066,f,t
seattle,89086,t,f
seattle,89207,t,f
seattle,89608,t,f
seattle,89641,t,f
seattle,89703,t,f
seattle,90624,t,f
seattle,91105,f,t
seattle,92293,f,t
seattle,92339,t,f
seattle,92340,t,f
seattle,92565,t,f
seattle,92639,t,f
seattle,92868,t,f
seattle,93273,f,t
seattle,93622,t,f
seattle,93860,t,f
seattle,93923,t,f
seattle,93948,t,f
seattle,93950,t,f
seattle,93951,t,f
seattle,93952,t,f
seattle,93953,t,f
seattle,93954,t,f
seattle,93960,t,f
seattle,94503,f,t
seattle,94511,t,f
seattle,94581,f,t
seattle,94676,f,t
seattle,94710,t,f
seattle,94730,t,f
seattle,94952,t,f
seattle,94959,t,f
seattle,95023,f,t
seattle,95050,f,t
seattle,95578,t,f
seattle,95709,t,f
seattle,95710,t,f
seattle,95778,t,f
seattle,95852,t,f
seattle,95857,t,f
seattle,95873,t,f
seattle,95876,t,f
seattle,95881,t,f
seattle,95883,t,f
seattle,95888,t,f
seattle,95891,t,f
seattle,95895,t,f
seattle,95897,t,f
seattle,96274,t,f
seattle,96343,t,f
seattle,96356,t,f
seattle,96367,t,f
seattle,96369,t,f
seattle,96398,t,f
seattle,96404,t,f
seattle,96411,t,f
seattle,96412,t,f
seattle,96414,t,f
seattle,96415,t,f
seattle,96416,t,f
seattle,96418,t,f
seattle,96419,t,f
seattle,96420,t,f
seattle,96446,t,f
seattle,96477,t,f
seattle,96490,t,f
seattle,96491,t,f
seattle,96493,t,f
seattle,96494,t,f
seattle,96495,t,f
seattle,96499,t,f
seattle,96514,t,f
seattle,96547,t,f
seattle,96548,t,f
seattle,96553,t,f
seattle,96558,t,f
seattle,96559,t,f
seattle,96560,t,f
seattle,96561,t,f
seattle,96562,t,f
seattle,96567,t,f
seattle,96580,t,f
seattle,96581,t,f
seattle,96584,t,f
seattle,96585,t,f
seattle,96586,t,f
seattle,96587,t,f
seattle,96588,t,f
seattle,96591,t,f
seattle,96609,t,f
seattle,96611,t,f
seattle,96612,t,f
seattle,96651,t,f
seattle,96652,t,f
seattle,96656,t,f
seattle,96657,t,f
seattle,96683,t,f
seattle,96685,t,f
seattle,96687,t,f
seattle,96693,t,f
seattle,96694,t,f
seattle,96695,t,f
seattle,96696,t,f
seattle,96698,t,f
seattle,96701,t,f
seattle,96714,t,f
seattle,96720,t,f
seattle,96721,f,t
seattle,96728,t,f
seattle,96729,t,f
seattle,96743,t,f
seattle,96746,t,f
seattle,96755,t,f
seattle,96771,t,f
seattle,96772,t,f
seattle,96773,t,f
seattle,96774,t,f
seattle,96793,t,f
seattle,96794,t,f
seattle,96795,t,f
seattle,96796,t,f
seattle,96797,t,f
seattle,96798,t,f
seattle,96799,t,f
seattle,96800,t,f
seattle,96801,t,f
seattle,96802,t,f
seattle,96803,t,f
seattle,96804,t,f
seattle,96805,t,f
seattle,96806,t,f
seattle,96807,t,f
seattle,96808,t,f
seattle,96809,t,f
seattle,96810,t,f
seattle,96811,t,f
seattle,96812,t,f
seattle,96813,t,f
seattle,96814,t,f
seattle,96815,t,f
seattle,96816,t,f
seattle,96817,t,f
seattle,96818,t,f
seattle,96819,t,f
seattle,96820,t,f
seattle,96821,t,f
seattle,96822,t,f
seattle,96823,t,f
seattle,96824,t,f
seattle,96825,t,f
seattle,96826,t,f
seattle,96827,t,f
seattle,96828,t,f
seattle,96829,t,f
seattle,96830,t,f
seattle,96831,t,f
seattle,96832,t,f
seattle,96853,f,t
seattle,96854,t,f
seattle,96859,t,f
seattle,96860,t,f
seattle,96912,t,f
seattle,96923,t,f
seattle,96924,t,f
seattle,96925,t,f
seattle,96926,t,f
seattle,96928,t,f
seattle,96938,t,f
seattle,96941,t,f
seattle,96942,t,f
seattle,96943,t,f
seattle,96944,t,f
seattle,96945,t,f
seattle,96946,t,f
seattle,96947,t,f
seattle,96948,t,f
seattle,96949,t,f
seattle,96950,t,f
seattle,96951,t,f
seattle,96952,t,f
seattle,96953,t,f
seattle,96954,t,f
seattle,96955,t,f
seattle,96961,t,f
seattle,96963,t,f
seattle,96964,t,f
seattle,96966,t,f
seattle,96979,t,f
seattle,96980,t,f
seattle,96994,t,f
seattle,97019,t,f
seattle,97020,t,f
seattle,97021,t,f
seattle,97022,t,f
seattle,97023,t,f
seattle,97037,t,f
seattle,97040,t,f
seattle,97073,t,f
seattle,97076,t,f
seattle,97077,t,f
seattle,97085,t,f
seattle,97103,t,f
seattle,97104,t,f
seattle,97105,t,f
seattle,97107,t,f
seattle,97108,t,f
seattle,97112,t,f
seattle,97113,t,f
seattle,97146,t,f
seattle,97172,t,f
seattle,97176,t,f
seattle,97179,t,f
seattle,97185,t,f
seattle,97188,t,f
seattle,97189,t,f
seattle,97190,t,f
seattle,97197,t,f
seattle,97202,t,f
seattle,97203,t,f
seattle,97204,t,f
seattle,97205,t,f
seattle,97209,t,f
seattle,97330,t,f
seattle,97334,t,f
seattle,97339,t,f
seattle,97349,t,f
seattle,97350,t,f
seattle,97352,t,f
seattle,97353,t,f
seattle,97354,t,f
seattle,97361,t,f
seattle,97376,t,f
seattle,97377,t,f
seattle,97481,t,f
seattle,97497,t,f
seattle,97575,t,f
seattle,97583,t,f
seattle,97584,t,f
seattle,97624,t,f
seattle,97626,t,f
seattle,97627,t,f
seattle,97629,t,f
seattle,97630,t,f
seattle,97682,t,f
seattle,97684,t,f
seattle,97692,t,f
seattle,97702,t,f
seattle,97725,t,f
seattle,97727,t,f
seattle,97728,t,f
seattle,97730,t,f
seattle,97732,t,f
seattle,97791,t,f
seattle,97796,t,f
seattle,97798,t,f
seattle,97804,t,f
seattle,97816,t,f
seattle,97843,t,f
seattle,97846,t,f
seattle,97848,t,f
seattle,97856,t,f
seattle,97861,f,t
seattle,97917,t,f
seattle,97919,t,f
seattle,97979,t,f
seattle,98105,t,f
seattle,98108,t,f
seattle,98111,t,f
seattle,98155,t,f
seattle,98170,t,f
seattle,98355,t,f
seattle,98648,t,f
seattle,98692,t,f
seattle,98704,t,f
seattle,98720,t,f
seattle,98721,t,f
seattle,98722,t,f
seattle,98723,t,f
seattle,98725,t,f
seattle,98726,t,f
seattle,98734,t,f
seattle,98736,t,f
seattle,98738,t,f
seattle,98753,t,f
seattle,98754,t,f
seattle,98755,t,f
seattle,98769,t,f
seattle,98771,t,f
seattle,98772,t,f
seattle,98780,t,f
seattle,98797,t,f
seattle,98798,t,f
seattle,98801,t,f
seattle,98814,t,f
seattle,98829,t,f
seattle,98830,t,f
seattle,98831,t,f
seattle,98832,t,f
seattle,98851,t,f
seattle,98856,t,f
seattle,98870,t,f
seattle,98872,t,f
seattle,98873,t,f
seattle,98903,t,f
seattle,98905,t,f
seattle,98921,t,f
seattle,98934,t,f
seattle,98935,t,f
seattle,98969,t,f
seattle,98976,t,f
seattle,99048,t,f
seattle,99070,t,f
seattle,99109,t,f
seattle,99116,t,f
seattle,99118,t,f
seattle,99119,t,f
seattle,99124,t,f
seattle,99145,t,f
seattle,99210,t,f
seattle,99236,t,f
seattle,99259,t,f
seattle,99260,t,f
seattle,99261,t,f
seattle,99318,t,f
seattle,99326,t,f
seattle,99327,f,t
seattle,99328,t,f
seattle,99335,t,f
seattle,99340,t,f
seattle,99353,f,t
seattle,99358,f,t
seattle,99359,f,t
seattle,99360,f,t
seattle,99383,f,t
seattle,99442,t,f
seattle,99487,t,f
seattle,99489,t,f
seattle,99579,t,f
seattle,99618,t,f
seattle,99619,t,f
seattle,99747,t,f
seattle,99849,t,f
seattle,99907,t,f
seattle,99912,t,f
seattle,99913,t,f
seattle,99925,t,f
seattle,99926,t,f
seattle,99927,t,f
seattle,99958,t,f
seattle,99960,t,f
seattle,99967,t,f
seattle,99994,t,f
seattle,100012,t,f
seattle,100013,t,f
seattle,100014,t,f
seattle,100015,t,f
seattle,100017,t,f
seattle,100018,t,f
seattle,100023,t,f
seattle,100042,t,f
seattle,100046,t,f
seattle,100050,t,f
seattle,100212,t,f
seattle,100269,t,f
seattle,100275,t,f
seattle,100284,t,f
seattle,100285,t,f
seattle,100300,t,f
seattle,100334,t,f
seattle,100336,t,f
seattle,100337,t,f
seattle,100373,t,f
seattle,100396,t,f
seattle,100397,t,f
seattle,100398,t,f
seattle,100399,t,f
seattle,100414,t,f
seattle,100435,t,f
seattle,100439,t,f
seattle,100440,t,f
seattle,100443,t,f
seattle,100444,t,f
seattle,100449,t,f
seattle,100461,t,f
seattle,100514,t,f
seattle,100590,t,f
seattle,100600,t,f
seattle,100630,t,f
seattle,100664,t,f
seattle,100727,t,f
seattle,100743,t,f
seattle,100744,t,f
seattle,100748,t,f
seattle,100754,f,t
seattle,100755,t,f
seattle,100763,t,f
seattle,100764,t,f
seattle,100774,t,f
seattle,100787,t,f
seattle,100794,t,f
seattle,100803,t,f
seattle,100809,t,f
seattle,100812,t,f
seattle,100813,t,f
seattle,100815,t,f
seattle,100816,t,f
seattle,100823,t,f
seattle,100829,t,f
seattle,100832,t,f
seattle,100834,t,f
seattle,100841,t,f
seattle,100843,t,f
seattle,100850,t,f
seattle,101044,t,f
seattle,101500,t,f
seattle,101522,t,f
seattle,101571,t,f
seattle,101584,t,f
seattle,101586,t,f
seattle,101587,t,f
seattle,101589,t,f
seattle,101597,t,f
seattle,101598,t,f
seattle,101646,t,f
seattle,101717,t,f
seattle,101719,t,f
seattle,101746,t,f
seattle,101927,t,f
seattle,101952,t,f
seattle,102221,t,f
seattle,102256,t,f
seattle,102345,t,f
seattle,102355,t,f
seattle,102357,t,f
seattle,102358,t,f
seattle,102359,t,f
seattle,102360,t,f
seattle,102361,t,f
seattle,102362,t,f
seattle,102363,t,f
seattle,102364,t,f
seattle,102370,t,f
seattle,102410,t,f
seattle,102483,f,t
seattle,102587,t,f
seattle,102610,t,f
seattle,102823,f,t
seattle,102835,t,f
seattle,102927,t,f
seattle,103111,t,f
seattle,103121,t,f
seattle,103123,t,f
seattle,103151,t,f
seattle,103153,t,f
seattle,103154,t,f
seattle,103155,t,f
seattle,103156,t,f
seattle,103157,t,f
seattle,103159,t,f
seattle,103166,t,f
seattle,103169,t,f
seattle,103170,t,f
seattle,103171,t,f
seattle,103172,t,f
seattle,103185,t,f
seattle,103461,t,f
seattle,103488,t,f
seattle,103516,t,f
seattle,103526,t,f
seattle,103527,t,f
seattle,103578,t,f
seattle,103616,t,f
seattle,103644,t,f
seattle,103750,t,f
seattle,103920,t,f
seattle,103934,t,f
seattle,103935,t,f
seattle,103983,t,f
seattle,104097,t,f
seattle,104130,t,f
seattle,104136,t,f
seattle,104188,t,f
seattle,104204,t,f
seattle,104215,t,f
seattle,104225,t,f
seattle,104284,t,f
seattle,104285,t,f
seattle,104291,t,f
seattle,104292,t,f
seattle,105185,t,f
seattle,105423,t,f
seattle,105427,t,f
seattle,105430,t,f
seattle,105433,t,f
seattle,105434,t,f
seattle,105437,t,f
seattle,105520,t,f
seattle,105941,t,f
seattle,106431,t,f
seattle,106468,t,f
seattle,106607,f,t
seattle,106608,t,f
seattle,106620,f,t
seattle,106637,t,f
seattle,106641,t,f
seattle,106875,t,f
seattle,107178,t,f
seattle,107267,f,t
seattle,107279,f,t
seattle,107313,t,f
seattle,107320,t,f
seattle,107506,f,t
seattle,108029,t,f
seattle,108105,t,f
seattle,108173,f,t
seattle,108609,t,f
seattle,108658,t,f
seattle,108679,t,f
seattle,108709,f,t
seattle,108712,t,f
seattle,108732,f,t
seattle,108748,t,f
seattle,108762,t,f
seattle,108783,t,f
seattle,108790,t,f
seattle,108817,t,f
seattle,108887,t,f
seattle,109160,t,f
seattle,109196,f,t
seattle,109278,t,f
seattle,109318,t,f
seattle,109454,t,f
seattle,109788,t,f
seattle,110229,t,t
seattle,110230,t,f
seattle,110460,t,f
seattle,110475,t,f
seattle,110533,t,f
seattle,110547,t,f
seattle,110768,t,f
seattle,110967,t,f
seattle,111442,t,f
seattle,112198,f,t
seattle,112232,t,f
seattle,112382,t,f
seattle,112734,t,f
seattle,112750,f,t
seattle,112756,t,f
seattle,112772,t,f
seattle,112788,t,f
seattle,112794,t,f
seattle,112827,f,t
seattle,112888,f,t
seattle,113086,t,f
seattle,113307,t,f
seattle,113351,f,t
seattle,113357,f,t
seattle,113695,t,f
seattle,113803,f,t
seattle,113833,f,t
seattle,113845,f,t
seattle,114120,t,f
seattle,114150,f,t
seattle,114230,f,t
seattle,114264,t,f
seattle,114392,f,t
seattle,114420,f,t
seattle,115220,t,f
seattle,115455,t,f
seattle,115537,t,f
seattle,115564,t,f
seattle,115699,t,f
seattle,115714,t,f
seattle,115716,t,f
seattle,115718,t,f
seattle,115833,t,f
seattle,115921,t,f
seattle,115927,t,f
seattle,115932,t,f
seattle,115937,t,f
seattle,115956,t,f
seattle,115966,t,f
seattle,115976,t,f
seattle,115977,t,f
seattle,116008,t,f
seattle,116063,t,f
seattle,116091,f,t
seattle,116113,t,f
seattle,116127,t,f
seattle,116211,f,t
seattle,116231,f,t
seattle,116243,t,f
seattle,116364,t,f
seattle,116372,t,f
seattle,116436,f,t
seattle,116481,t,f
seattle,116545,t,f
seattle,116547,t,f
seattle,116555,t,f
seattle,116557,f,t
seattle,116561,t,f
seattle,116568,t,f
seattle,116591,t,f
seattle,116600,f,t
seattle,116608,f,t
seattle,116617,t,f
seattle,116746,t,f
seattle,116747,t,f
seattle,116748,t,f
seattle,116749,t,f
seattle,116750,t,f
seattle,116751,t,f
seattle,116752,t,f
seattle,116753,t,f
seattle,116754,t,f
seattle,116755,t,f
seattle,116756,t,f
seattle,116758,t,f
seattle,116762,t,f
seattle,116907,t,f
seattle,116908,t,f
seattle,116909,t,f
seattle,116910,t,f
seattle,116911,t,f
seattle,116912,t,f
seattle,116913,t,f
seattle,116914,t,f
seattle,116915,t,f
seattle,116916,t,f
seattle,116917,t,f
seattle,116918,t,f
seattle,116919,t,f
seattle,116975,t,f
seattle,116992,t,f
seattle,116994,t,f
seattle,116997,t,f
seattle,116998,t,f
seattle,116999,t,f
seattle,117002,t,f
seattle,117003,t,f
seattle,117005,t,f
seattle,117007,t,f
seattle,117158,t,f
seattle,117159,t,f
seattle,117160,t,f
seattle,117161,t,f
seattle,117162,t,f
seattle,117163,t,f
seattle,117165,t,f
seattle,117168,t,f
seattle,117169,t,f
seattle,117170,t,f
seattle,117175,t,f
seattle,117176,t,f
seattle,117177,t,f
seattle,117178,t,f
seattle,117335,t,f
seattle,117336,t,f
seattle,117337,t,f
seattle,117401,t,f
seattle,117402,t,f
seattle,117403,t,f
seattle,117404,t,f
seattle,117405,t,f
seattle,117406,t,f
seattle,117407,t,f
seattle,117408,t,f
seattle,117409,t,f
seattle,117411,t,f
seattle,117417,t,f
seattle,117424,t,f
seattle,117425,t,f
seattle,117591,t,f
seattle,117746,f,t
seattle,117837,t,f
seattle,118292,f,t
seattle,118400,t,f
seattle,118811,t,f
