label_id,ground_truth
14762,1
14768,1
14774,1
14776,1
14789,1
14817,1
14837,1
14865,1
14874,1
14875,1
14879,1
14884,1
14889,1
14908,1
14935,1
14938,1
14941,1
14965,1
14979,1
14984,1
14996,1
14998,0
14999,0
15000,0
15020,0
15023,0
15056,0
15064,0
15075,0
15077,1
15102,1
15104,1
15116,1
15117,1
15122,1
15135,1
15136,1
15148,0
15149,0
15165,0
15166,1
15168,0
15169,0
15174,0
15175,0
15177,0
15183,1
15187,1
15188,1
15190,1
15194,1
15202,1
15211,1
15218,1
15221,0
15233,1
15235,1
15237,1
15240,1
15242,1
15244,1
15245,1
15246,1
15255,0
15258,1
15262,1
15263,1
15268,0
15269,1
15270,1
15271,1
15272,1
15275,1
15279,1
15280,1
15293,1
15298,1
15301,1
15305,1
15315,1
15329,1
15339,1
15346,1
15347,1
15357,1
15358,0
15359,1
15365,1
15373,0
15387,1
15389,0
15394,1
15395,1
15413,0
15416,1
15423,0
15437,1
15438,1
15440,1
15448,1
15452,1
15454,1
15465,1
15472,1
15474,1
15478,1
15510,0
15511,0
15515,0
15516,1
15517,0
15520,1
15532,1
15541,0
15546,0
15547,0
15556,1
15559,1
15569,1
15574,1
15576,0
15582,1
15601,0
15608,0
15621,0
15624,0
15625,0
15626,0
15627,0
15632,0
15634,0
15645,0
15646,0
15650,0
15652,1
15654,0
15656,0
15657,0
15658,0
15662,0
15665,1
15666,0
15672,1
15674,1
15691,0
15707,0
15708,0
15710,0
15712,0
15725,1
15732,1
15733,0
15737,1
15739,1
15762,1
15767,0
15770,0
15771,0
15772,0
15773,0
15774,1
15775,0
15777,1
15782,1
15801,1
15802,1
15803,1
15811,1
15824,0
15835,0
15871,0
15892,1
15910,1
15918,0
15926,1
15931,1
15933,0
15942,1
15943,0
15944,1
15950,1
15952,1
15958,1
15963,0
15969,1
15978,1
16002,1
16004,1
16005,0
16014,0
16022,1
16032,1
16050,0
16054,0
16081,0
16082,0
16087,1
16105,0
16107,1
16108,0
16113,0
16122,1
16142,0
16151,1
16163,0
16173,0
16181,1
16185,0
16191,0
16193,0
16197,0
16203,0
16214,0
16221,0
16246,0
16248,1
16251,1
16262,1
16281,0
16313,1
16314,0
16315,0
16327,0
16328,0
16336,1
16339,0
16340,0
16349,1
16350,1
16352,0
16353,0
16354,1
16364,0
16373,1
16378,0
16388,1
16402,1
16409,0
16412,0
16415,0
16417,0
16419,1
16422,1
16425,0
16432,0
16433,0
16434,1
16441,1
16444,0
16446,1
16450,1
16455,0
16456,1
16459,0
16464,1
16466,1
16481,1
16483,1
16505,1
16512,1
16518,1
16524,1
16538,0
16546,0
16550,1
16561,1
16598,1
16638,1
16647,0
16648,0
16650,0
16653,1
16662,0
16666,1
16702,1
16717,1
16787,0
16803,1
16806,1
16821,1
16851,1
16854,1
16861,0
16870,1
16885,1
16886,1
16888,1
16890,1
16892,1
16895,1
16896,1
16910,1
16912,1
16913,1
16933,1
16935,1
16941,1
16958,1
16968,1
16971,1
16981,1
16987,1
17007,1
17012,1
17013,1
17014,1
17017,1
17031,1
17044,1
17058,1
17061,1
17063,1
17068,1
17088,1
17093,1
17099,1
17106,1
17123,1
17132,1
17134,1
17146,1
17151,1
17157,0
17185,1
17186,1
17187,1
17209,1
17218,1
17220,1
17226,1
17228,1
17229,1
17244,1
17245,1
17248,1
17252,1
17264,1
17266,1
17278,1
17280,1
17290,1
17296,1
17319,1
17323,1
17333,1
17349,1
17364,1
17366,1
17369,1
17374,1
17375,1
17391,1
17395,1
17396,1
17412,1
17415,1
17427,1
17429,1
17445,1
17466,1
17468,1
17469,1
17472,1
17490,1
17493,1
17502,1
17506,1
17507,1
17518,1
17523,1
17537,1
17577,1
17583,1
17591,1
17604,1
17607,1
17610,1
17641,1
17643,1
17660,1
17667,0
17671,1
17673,1
17677,1
17682,1
17684,1
17706,1
17722,1
17737,1
17750,1
17756,1
17784,0
17798,1
17808,0
17815,1
17826,1
17841,1
17848,1
17852,1
17853,1
17857,1
17872,1
17879,1
17889,1
17890,1
17904,1
17911,1
17917,1
17918,1
17933,1
17934,1
17955,1
17964,0
17967,1
17968,1
17974,1
17978,0
17989,1
17991,1
17993,1
17994,1
18013,0
18015,1
18023,1
18025,1
18028,1
18033,1
18036,1
18048,1
18063,1
18069,1
18078,1
18081,1
18082,1
18101,0
18105,1
18110,1
18114,1
18121,1
18127,1
18132,1
18180,0
18181,0
18210,1
18213,1
18247,1
18260,1
18265,0
18266,1
18276,1
18279,1
18291,1
18318,1
18322,1
18373,1
18377,1
18378,1
18411,1
18414,1
18417,1
18419,1
18425,1
18437,1
18472,1
18511,1
18519,1
18534,0
18549,1
18553,1
18557,1
18558,0
18579,1
18583,0
18624,1
18627,1
18637,1
18638,1
18643,1
18645,1
18649,1
18666,1
18675,1
18681,1
18701,1
18708,1
18730,1
18739,1
18757,1
18760,1
18787,1
18792,0
18796,1
18797,1
18803,1
18806,1
18816,1
18823,1
18826,0
18857,1
18883,1
18895,1
18929,1
18959,1
18963,1
18969,1
18992,1
19038,1
19039,1
19041,1
19077,0
19114,1
19121,1
19124,0
19126,1
19150,1
19152,1
19157,1
19207,1
19210,1
19223,1
19229,1
19255,0
19266,1
19268,1
19270,1
19274,1
19281,1
19296,1
19300,1
19301,1
19311,1
19346,1
19367,1
19383,0
19398,1
19408,1
19413,1
19433,1
19434,1
19436,1
19454,1
19459,1
19460,1
19477,0
19501,0
19511,1
19513,1
19521,1
19525,1
19532,0
19551,1
19556,1
19558,1
19563,1
19575,1
19608,1
19611,1
19624,1
19625,1
19629,1
19637,0
19640,1
19641,0
19649,1
19660,1
19664,1
19665,1
19667,1
19668,1
19673,1
19678,1
19680,1
19683,1
19686,1
19716,0
19738,1
19740,1
19781,1
19790,1
19811,1
19827,0
19828,0
19834,0
19862,1
19870,0
19882,1
19883,1
19900,0
19902,1
19906,0
19907,1
19909,1
19920,1
19924,0
19937,0
19948,1
19955,1
19958,1
19960,0
19969,1
19972,0
19976,1
19987,1
19992,0
19994,1
20010,0
20013,0
20014,1
20021,1
20026,1
20041,1
20048,1
20051,1
20063,1
20069,1
20072,1
20076,1
20119,1
20141,1
20143,1
20146,1
20149,1
20158,1
20171,1
20190,1
20199,1
20203,1
20204,1
20212,1
20221,1
20235,1
20238,1
20243,1
20249,1
20254,1
20257,1
20262,1
20268,1
20279,1
20287,1
20288,1
20289,1
20307,1
20314,1
20322,1
20340,1
20344,1
20366,1
20371,1
20374,1
20396,1
20409,1
20418,1
20422,1
20431,1
20437,1
20456,1
20472,1
20476,1
20485,1
20486,1
20491,1
20523,1
20527,1
20541,1
20546,1
20549,1
20550,1
20563,1
20566,1
20571,1
20578,1
20593,1
20598,1
20601,1
20608,1
20618,1
20645,1
20648,1
20653,1
20659,1
20665,1
20669,1
20689,0
20691,1
20701,1
20706,1
20709,1
20726,1
20732,1
20737,1
20744,1
20748,1
20751,1
20774,1
20776,1
20797,1
20800,1
20801,0
20901,0
20904,1
20906,1
20910,1
20911,1
20913,1
20919,1
20943,1
20948,1
20949,1
20979,0
20996,1
21013,1
21030,1
21054,1
21057,1
21058,1
21068,1
21073,1
21085,1
21100,0
21116,1
21136,1
21148,1
21153,1
21156,1
21187,1
21208,1
21214,1
21216,1
21218,1
21223,1
21226,0
21250,1
21251,1
21253,1
21258,1
21259,1
21268,0
21279,1
21287,1
21292,1
21298,1
21299,1
21331,1
21366,1
21379,1
21387,1
21394,1
21399,1
21400,1
21421,1
21422,1
21431,1
21447,1
21448,1
21454,1
21469,1
21473,1
21497,1
21511,1
21519,1
21527,1
21530,1
21566,1
21569,1
21571,0
21574,1
21624,1
21630,1
21632,1
21642,1
21643,1
21646,0
21647,1
21653,1
21723,1
21780,1
21818,1
21847,1
21948,1
21953,1
21983,1
21996,1
22038,1
22045,1
22053,1
22056,1
22066,1
22090,1
22108,1
22111,1
22113,1
22159,1
22167,0
22168,0
22179,1
22183,1
22184,1
22195,1
22197,1
22205,1
22242,1
22251,1
22262,1
22263,1
22286,1
22305,1
22307,1
22332,1
22381,1
22384,1
22398,1
22425,1
22426,0
22427,1
22428,1
22435,1
22436,0
22438,1
22442,1
22443,1
22452,1
22463,1
22466,1
22469,1
22471,1
22484,1
22491,1
22508,1
22513,1
22520,1
22521,1
22529,1
22537,1
22540,1
22545,1
22549,1
22552,1
22566,1
22574,1
22585,0
22588,1
22596,1
22607,1
22625,1
22626,1
22639,1
22646,1
22654,1
22659,1
22697,1
22699,1
22755,1
22757,1
22770,1
22772,1
22808,1
22811,1
22816,1
22837,1
22846,1
22847,1
22852,1
22868,1
22873,1
22879,0
22881,1
22883,1
22898,1
22921,1
22923,0
22929,1
22946,1
22966,1
22972,1
22973,1
22975,1
22979,1
22983,1
22991,1
23002,1
23017,1
23020,1
23033,1
23048,1
23059,1
23065,0
23067,1
23076,1
23078,1
23093,1
23097,1
23103,1
23111,1
23114,1
23117,1
23121,1
23123,1
23151,1
23154,0
23181,1
23185,1
23193,1
23196,1
23204,1
23208,1
23213,1
23215,1
23221,1
23224,1
23229,0
23243,1
23244,1
23253,1
23273,1
23294,0
23295,1
23300,1
23308,1
23309,1
23313,1
23321,1
23327,1
23337,1
23339,1
23343,1
23344,1
23349,1
23363,1
23369,1
23379,1
23380,1
23407,1
23427,1
23428,1
23440,0
23441,0
23442,0
23451,0
23461,1
23462,1
23468,1
23470,1
23513,0
23554,1
23555,1
23596,1
23599,0
23600,0
23646,1
23648,0
23653,0
23656,1
23671,1
23672,1
23676,0
23683,0
23684,0
23688,1
23695,1
23818,0
23820,0
23916,1
24108,1
24111,0
24112,0
24115,0
24116,1
24135,1
24140,1
24207,1
24283,1
24288,0
24292,0
24295,0
24296,0
24303,1
24310,1
24311,0
24315,1
24324,1
24345,1
24353,0
24370,0
24379,0
24437,1
24590,1
24602,0
24607,1
24608,1
24611,1
24612,1
24628,1
24632,1
24635,1
24637,1
24639,1
24641,0
24642,1
24647,1
24648,1
24649,1
24683,1
24699,1
24700,0
24701,0
24708,0
24710,1
24711,0
24712,0
24716,0
24722,1
24727,1
24728,1
24756,1
24766,1
24768,1
24800,1
24803,1
24829,1
24832,1
24834,1
24839,1
24851,0
24855,1
24858,1
24864,1
24888,1
24896,1
24899,1
24909,1
24918,1
24929,1
24936,1
24939,1
24950,1
24955,1
24957,1
24984,1
24997,0
25002,1
25014,1
25027,1
25029,1
25068,1
25072,1
25077,1
25097,0
25114,0
25116,1
25118,1
25120,0
25121,1
25127,1
25129,1
25131,1
25138,1
25140,0
25145,0
25151,0
25167,0
25171,0
25177,1
25192,0
25207,1
25214,0
25219,0
25221,0
25222,0
25223,1
25226,0
25229,1
25239,1
25252,1
25254,0
25255,1
25265,0
25271,1
25277,0
25278,0
25282,1
25299,1
25305,1
25310,0
25319,1
25325,0
25343,1
25346,0
25351,0
25375,1
25384,0
25386,0
25392,1
25394,1
25409,1
25410,1
25414,1
25415,1
25423,1
25444,1
25451,1
25457,1
25458,1
25462,1
25522,1
25559,0
25564,0
25567,0
25575,1
25577,1
25581,1
25582,1
25583,1
25587,1
25589,1
25597,1
25604,1
25605,1
25606,1
25628,1
25632,1
25640,1
25658,1
25660,1
25684,1
25688,1
25704,1
25724,1
25731,1
25741,1
25743,1
25745,1
25748,1
25758,1
25761,1
25771,1
25772,1
25773,1
25775,1
25778,1
25787,1
25795,1
25797,1
25798,1
25801,1
25812,1
25820,1
25821,1
25824,1
25826,1
25835,1
25839,1
25854,1
25870,1
25877,1
25901,1
25925,1
25932,1
25961,1
25990,0
26013,1
26016,1
26031,1
26038,1
26063,1
26069,1
26074,1
26079,1
26086,1
26097,0
26099,0
26100,0
26145,1
26214,0
26223,0
26224,0
26265,1
26275,1
26276,0
26281,0
26338,0
26347,0
26395,0
26398,1
26407,1
26412,0
26418,1
26558,1
26568,1
26667,1
26673,1
26677,1
26744,1
26758,1
26788,0
26799,0
26805,0
26806,0
26832,1
26846,0
26871,1
26880,1
26901,1
26913,0
26914,0
26928,0
26929,1
26934,1
26935,1
26938,1
26939,1
26966,1
26972,1
26998,0
27003,0
27018,1
27039,1
27043,1
27055,1
27073,1
27076,1
27085,1
27100,1
27102,1
27110,1
27124,1
27132,0
27146,1
27148,1
27156,1
27166,1
27169,1
27171,1
27219,1
27234,1
27245,1
27254,0
27258,1
27263,1
27267,1
27272,1
27281,1
27300,0
27355,1
27356,1
27361,1
27362,1
27411,1
27440,1
27467,1
27494,1
27517,1
27518,1
27522,1
27528,1
27555,1
27556,1
27563,1
27602,1
27610,1
27643,1
27644,1
27647,1
27663,1
27675,1
27686,1
27708,1
27760,1
27805,1
27816,1
27837,1
27841,1
27905,1
27907,1
27909,1
27946,1
27956,1
27964,1
27975,0
27988,1
28006,1
28016,1
28028,1
28042,1
28044,1
28083,1
28088,1
28097,1
28098,1
28102,0
28104,0
28107,0
28113,0
28115,0
28118,0
28119,0
28126,0
28135,1
28144,1
28160,1
28169,0
28284,1
28285,1
28288,1
28308,1
28341,1
28373,0
28380,1
28414,1
28419,1
28429,1
28434,1
28475,1
28479,1
28480,1
28517,1
28540,1
28560,0
28574,0
28582,0
28623,0
28625,0
28630,1
28637,1
28661,1
28670,1
28672,1
28684,1
28691,1
28692,1
28699,1
28716,1
28719,1
28720,1
28726,1
28736,1
28737,1
28744,1
28753,1
28759,1
28802,0
28828,1
28840,0
28881,1
28884,1
28885,1
28892,0
28910,0
28923,0
28930,1
28937,0
28940,1
28947,1
28954,1
28955,0
28956,1
28957,1
28959,0
28967,1
28969,1
28970,0
28976,1
28978,1
28988,0
29003,1
29017,1
29043,1
29046,1
29048,1
29049,1
29060,1
29066,1
29071,1
29077,0
29081,0
29087,0
29088,0
29095,0
29132,1
29161,1
29200,1
29231,0
29240,0
29247,1
29254,1
29258,1
29260,1
29280,0
29285,1
29289,0
29303,1
29327,1
29354,1
29365,1
29381,1
29386,1
29390,1
29395,1
29402,1
29415,0
29431,1
29439,1
29440,1
29444,1
29445,1
29458,1
29484,0
29494,1
29496,0
29497,1
29504,1
29510,1
29528,0
29533,1
29541,1
29572,0
29600,1
29602,1
29604,1
29620,1
29622,1
29631,1
29647,1
29658,1
29666,1
29669,1
29673,1
29686,1
29700,1
29702,1
29704,1
29720,1
29739,1
29747,1
29752,1
29753,1
29754,1
29756,1
29769,1
29780,1
29801,1
29812,1
29835,1
29850,1
29877,1
29908,0
29914,1
30016,1
30019,0
30020,0
30022,0
30102,1
30115,1
30119,1
30160,1
30163,1
30164,1
30169,1
30175,1
30196,1
30213,1
30253,1
30256,1
30271,1
30301,1
30320,1
30336,1
30340,1
30344,1
30346,1
30351,1
30356,1
30371,1
30375,1
30381,0
30393,0
30416,1
30421,1
30431,1
30432,0
30451,1
30480,1
30497,1
30515,1
30523,1
30527,1
30534,0
30540,1
30555,1
30575,1
30576,1
30577,1
30582,1
30589,1
30600,1
30605,1
30615,0
30618,1
30620,1
30624,0
30625,1
30626,0
30627,1
30649,1
30669,1
30687,1
30689,1
30703,1
30704,1
30705,0
30707,1
30715,0
30729,1
30736,1
30753,1
30755,1
30788,1
30800,0
30805,1
30827,1
30836,1
30850,1
30889,1
30891,1
30892,1
30900,1
30901,1
30918,1
30920,1
30924,1
30938,1
30952,1
30967,1
30976,1
30984,1
30995,1
31024,1
31025,1
31038,1
31044,1
31046,1
31066,1
31067,1
31070,1
31082,1
31086,1
31094,1
31095,1
31096,1
31097,1
31120,1
31136,1
31139,1
31145,1
31147,1
31153,1
31157,1
31168,1
31196,1
31222,1
31235,1
31242,1
31245,1
31257,1
31265,1
31266,1
31310,1
31317,1
31321,1
31328,1
31332,0
31334,1
31336,0
31341,0
31363,1
31365,1
31371,1
31418,1
31469,1
31472,0
31495,0
31510,1
31515,0
31518,0
31522,0
31528,1
31541,1
31551,1
31601,1
31629,1
31696,0
31700,0
31708,1
31710,0
31714,0
31716,0
31740,0
31748,0
31766,1
31768,1
31769,0
31795,0
31803,0
31841,1
31855,1
31866,1
31875,1
31883,0
31888,1
31895,1
31896,1
31906,1
31912,1
31941,0
31945,0
31947,0
31954,0
31957,0
31959,1
31962,0
31964,1
31966,0
31975,0
31979,0
31986,0
31990,1
31991,1
31995,0
31999,0
32002,1
32004,1
32018,1
32024,0
32030,1
32037,1
32039,1
32053,1
32056,1
32078,1
32091,1
32100,1
32105,1
32115,0
32118,1
32121,1
32123,1
32144,1
32146,1
32150,1
32196,0
32198,0
32218,1
32228,1
32247,1
32266,1
32272,1
32273,1
32279,1
32285,1
32286,1
32298,1
32300,1
32313,1
32316,1
32334,1
32341,1
32353,1
32359,1
32369,0
32374,0
32381,0
32387,0
32411,0
32424,0
32452,0
32455,1
32490,1
32496,0
32587,1
32595,1
32600,1
32611,1
32614,0
32633,0
32653,1
32707,1
32712,1
32714,1
32718,1
32722,1
32763,1
32769,0
32777,1
32788,1
32789,1
32794,0
32798,0
32812,0
32813,1
32865,1
32870,0
32919,1
32932,0
32934,0
32938,1
33173,1
33176,1
33178,1
33187,0
33336,1
33388,1
33447,0
33450,1
33461,1
33565,1
33671,1
33683,1
33707,1
33779,0
33815,0
33818,1
33838,1
33886,1
33889,1
33916,1
33924,1
33990,1
34013,1
34040,1
34046,1
34098,1
34114,1
34122,1
34177,1
34185,1
34193,1
34206,0
34223,1
34242,1
34271,1
34283,1
34304,1
34313,1
34317,1
34318,1
34338,1
34343,1
34352,1
34360,1
34386,1
34391,1
34409,1
34416,1
34422,1
34425,1
34434,1
34456,1
34474,1
34480,0
34485,1
34492,1
34516,1
34558,1
34586,1
34591,1
34608,1
34629,1
34635,1
34636,1
34650,1
34651,1
34683,1
34689,1
34703,1
34735,1
34741,1
34743,1
34761,1
34771,1
34775,1
34780,1
34795,1
34803,1
34810,1
34820,1
34829,1
34836,1
34856,1
34865,1
34871,1
34882,1
34883,1
34913,1
34935,1
34951,1
34955,1
34960,1
34961,1
34969,1
34972,0
34978,1
34984,1
35012,1
35015,1
35022,1
35025,1
35027,1
35032,1
35035,1
35039,1
35079,1
35083,1
35100,1
35112,1
35116,1
35119,1
35133,1
35136,1
35148,0
35180,1
35195,1
35203,1
35217,1
35240,0
35251,1
35252,1
35268,1
35269,1
35275,1
35281,1
35296,1
35307,1
35321,1
35324,1
35327,0
35329,1
35334,1
35339,1
35350,1
35374,1
35376,1
35380,1
35389,1
35403,1
35409,1
35418,0
35458,0
35510,1
35521,1
35542,1
35552,1
35557,1
35573,1
35581,1
35582,1
35596,1
35599,1
35601,1
35604,1
35618,1
35631,1
35632,1
35660,1
35662,0
35664,1
35665,1
35677,1
35678,1
35684,1
35692,1
35702,1
35715,1
35727,1
35735,1
35737,1
35759,1
35779,1
35791,1
35799,1
35803,1
35813,1
35833,1
35845,1
35846,1
35850,1
35856,1
35861,1
35920,1
35968,1
36015,1
36026,1
36028,1
36031,1
36046,1
36048,1
36050,1
36058,1
36059,1
36126,1
36136,1
36153,1
36155,1
36174,1
36179,1
36188,0
36189,1
36190,0
36191,1
36201,1
36256,1
36258,1
36264,1
36271,1
36273,1
36274,1
36281,1
36289,1
36294,1
36298,1
36300,1
36307,1
36318,1
36323,1
36333,1
36360,1
36364,1
36367,1
36379,1
36390,1
36394,1
36397,1
36407,1
36413,1
36414,1
36423,1
36468,1
36497,1
36508,1
36530,1
36535,1
36536,1
36594,1
36608,1
36623,1
36625,1
36648,1
36649,1
36676,1
36699,1
36706,1
36755,1
36759,1
36776,1
36781,1
36788,1
36792,1
36793,1
36812,0
36823,0
36839,1
36848,1
36849,1
36854,1
36865,1
36896,1
36924,1
37028,1
37058,1
37060,0
37069,1
37071,0
37074,1
37087,0
37269,1
37427,1
37644,1
37646,1
37647,1
37715,1
37717,1
37723,1
37724,1
37730,1
37740,1
37743,1
37757,1
37775,1
37778,1
37779,1
37803,1
37810,1
37828,1
37833,1
37855,0
37859,0
37860,0
37862,0
37865,0
37866,0
37867,0
37961,0
37967,0
37982,1
37990,1
37992,0
38039,0
38043,0
38044,1
38077,0
38080,1
38088,0
38110,0
38136,1
38144,0
38213,0
38226,1
38229,1
38241,1
38242,1
38246,1
38248,1
38253,1
38256,0
38267,1
38269,1
38280,0
38286,1
38293,1
38295,0
38298,1
38300,0
38322,0
38324,0
38327,0
38340,0
38341,1
38343,1
38347,1
38349,1
38361,0
38367,0
38371,1
38377,1
38381,1
38382,1
38392,1
38393,0
38398,0
38417,1
38424,1
38431,1
38437,1
38459,1
38461,1
38464,1
38470,1
38498,0
38516,1
38526,1
38529,0
38532,1
38533,0
38537,0
38538,1
38541,1
38551,1
38564,1
38566,1
38601,1
38602,1
38608,0
38622,0
38623,1
38625,1
38630,0
38632,0
38637,0
38655,0
38676,1
38705,1
38729,1
38740,0
38779,0
38781,1
38794,1
38829,1
38842,1
38844,1
38859,0
38865,1
38878,0
38917,0
38926,1
38939,1
38951,1
38952,1
38964,1
38969,1
38970,1
38978,0
38984,0
38998,1
39002,1
39022,1
39035,0
39051,1
39060,1
39066,1
39067,1
39080,1
39131,1
39138,1
39156,1
39161,1
39165,1
39184,1
39191,1
39203,1
39204,1
39216,1
39217,1
39225,1
39245,1
39248,1
39267,1
39268,1
39269,0
39270,1
39272,1
39284,1
39291,1
39300,1
39303,1
39312,1
39320,1
39325,1
39327,1
39336,1
39337,1
39351,1
39352,1
39405,1
39432,1
39462,1
39463,1
39488,0
39496,1
39499,0
39502,1
39511,1
39586,1
39599,1
39604,1
39606,1
39611,1
39625,1
39627,1
39642,1
39646,1
39652,1
39657,1
39668,1
39684,1
39697,1
39705,1
39706,1
39709,1
39718,0
39722,1
39734,1
39736,1
39756,1
39760,1
39778,1
39792,1
39800,1
39801,1
39806,1
39815,1
39816,1
39820,1
39828,1
39905,1
39914,1
39916,1
39947,0
39961,1
39962,1
39965,1
39978,1
39981,1
40034,1
40047,1
40057,1
40061,1
40084,1
40085,1
40090,1
40094,1
40118,1
40124,1
40134,1
40138,1
40139,1
40146,1
40151,1
40157,1
40177,1
40195,1
40226,1
40231,1
40235,1
40237,1
40242,1
40273,1
40277,1
40289,1
40298,1
40313,0
40329,1
40336,1
40343,1
40354,1
40356,0
40362,1
40364,1
40365,1
40367,1
40383,1
40388,1
40403,1
40414,1
40430,1
40432,1
40434,1
40435,1
40455,1
40458,1
40464,1
40466,1
40469,1
40479,1
40486,1
40495,1
40503,1
40508,1
40509,1
40510,1
40535,1
40544,1
40548,1
40550,1
40553,1
40554,1
40556,1
40559,1
40562,0
40565,1
40570,1
40579,1
40600,1
40608,1
40609,1
40627,1
40664,1
40800,1
40814,1
40821,1
40826,1
40859,1
40863,1
40889,1
40914,1
40937,0
40938,1
40947,1
40968,1
40978,1
40980,1
40993,1
41010,1
41011,1
41022,1
41037,0
41060,0
41070,0
41091,1
41133,1
41139,1
41173,0
41188,1
41210,1
41254,1
41257,1
41289,1
41312,1
41322,1
41351,1
41405,1
41437,1
41444,1
41445,1
41509,1
41576,1
41600,1
41613,1
41628,1
41635,1
41641,0
41644,1
41661,1
41663,1
41694,1
41696,1
41704,1
41708,1
41737,1
41751,1
41761,1
41769,1
41770,1
41787,1
41797,1
41814,1
41822,0
41834,1
41841,1
41845,1
41898,1
41903,1
41920,1
41923,1
41943,1
41949,1
41990,1
42003,1
42011,1
42020,1
42025,1
42026,1
42055,0
42057,1
42091,1
42094,1
42117,1
42130,1
42134,0
42142,1
42192,0
42239,0
42250,1
42264,1
42265,1
42280,1
42293,1
42305,1
42317,1
42333,1
42335,0
42345,1
42360,1
42370,0
42373,1
42378,1
42383,1
42396,1
42419,1
42424,1
42427,1
42448,1
42457,1
42501,1
42506,1
42509,1
42526,1
42528,1
42530,1
42549,0
42554,1
42560,0
42573,1
42578,1
42580,1
42581,0
42583,1
42584,1
42592,1
42604,1
42614,1
42624,0
42632,0
42670,1
42693,1
42702,1
42705,1
42719,1
42757,1
42770,1
42771,0
42773,1
42779,0
42800,1
42839,1
42866,1
42871,0
42880,0
42902,1
42905,1
42909,1
42933,0
42936,1
42950,0
42951,0
42957,1
42960,1
42974,1
42980,1
42999,1
43022,1
43084,1
43108,1
43112,0
43113,1
43152,0
43174,1
43179,1
43194,1
43197,1
43199,1
43202,1
43206,0
43211,0
43212,0
43225,1
43229,0
43235,0
43258,1
43269,0
43274,0
43277,0
43282,0
43290,1
43292,1
43297,1
43299,1
43303,1
43319,1
43320,1
43326,1
43340,1
43381,1
43443,1
43536,1
43623,1
43628,1
43630,1
43631,1
43642,1
43646,1
43648,1
43653,1
43654,1
43655,1
43656,1
43658,1
43662,1
43664,1
43666,1
43669,1
43697,0
43701,1
43724,0
43730,1
43735,0
43737,0
43742,0
43746,0
43761,1
43762,1
43768,1
43773,1
43777,0
43852,1
43853,1
43861,0
43863,1
43865,0
43869,1
43876,1
43885,1
43888,1
43891,1
43895,1
43897,1
43908,1
43947,1
43949,1
43970,0
44022,1
44042,1
44086,1
44089,1
44093,1
44097,1
44134,1
44139,1
44140,1
44149,1
44242,1
44253,1
44296,1
44303,0
44311,1
44340,1
44371,1
44375,1
44423,0
44432,1
44434,1
44450,1
44473,1
44557,1
44558,1
44601,0
44616,1
44625,0
44656,1
44676,1
44696,1
44713,1
44732,0
44750,1
44764,1
44776,1
44777,0
44778,1
44785,1
44787,1
44791,1
44809,0
44811,1
44829,1
44838,1
44871,1
44877,1
44881,0
44892,1
44932,1
44938,1
44943,1
44944,0
44981,1
44999,0
45039,1
45058,1
45062,0
45077,1
45092,1
45094,0
45099,1
45101,1
45110,1
45111,0
45113,0
45116,1
45119,1
45120,1
45122,1
45128,1
45140,1
45153,1
45160,1
45162,1
45166,1
45186,1
45189,1
45222,1
45225,1
45227,1
45251,1
45260,1
45270,1
45274,1
45286,1
45289,0
45294,1
45303,1
45341,1
45345,1
45365,1
45369,1
45387,1
45389,1
45392,1
45396,1
45400,0
45401,1
45404,1
45405,1
45407,1
45408,1
45412,1
45413,1
45414,1
45416,1
45417,1
45418,1
45420,1
45422,1
45424,1
45425,1
45430,1
45432,1
45433,1
45464,0
45466,0
45470,1
45471,1
45472,1
45474,1
45476,1
45481,0
45486,1
45506,1
45521,0
45558,1
45637,1
45640,1
45648,0
45651,1
45663,1
45674,1
45688,0
45702,0
45704,0
45747,1
45795,0
45797,0
45810,0
45816,0
45818,0
45825,0
45833,1
45835,1
45837,0
45838,0
45839,0
45842,1
45847,1
45851,0
45882,0
45883,0
45888,0
45889,0
45891,0
45894,1
45895,0
45896,1
45901,0
45912,0
45926,0
45931,0
45934,0
45938,1
45939,0
45940,0
45943,1
45953,0
45956,0
45962,0
45963,0
45964,0
45969,0
45979,1
45985,0
45986,1
45995,0
46000,1
46031,1
46032,1
46036,1
46049,1
46050,1
46054,1
46068,1
46074,1
46075,0
46082,1
46098,1
46122,1
46138,0
46179,1
46181,1
46182,1
46183,1
46184,1
46189,1
46191,1
46195,0
46196,1
46197,1
46201,1
46203,1
46218,1
46219,0
46224,1
46240,0
46241,1
46242,1
46261,0
46265,1
46270,0
46275,0
46284,1
46310,1
46312,1
46313,1
46315,1
46323,1
46334,1
46342,1
46381,1
46382,1
46383,1
46386,1
46387,1
46396,0
46397,1
46400,1
46401,1
46404,1
46415,1
46426,1
46451,0
46470,1
46472,0
46473,0
46476,0
46477,0
46479,0
46480,0
46490,1
46492,1
46496,1
46503,1
46527,1
46532,1
46561,1
46563,1
46592,1
46611,1
46619,1
46622,1
46623,1
46624,0
46632,1
46637,1
46646,1
46660,1
46661,1
46662,1
46663,0
46664,1
46665,1
46678,0
46709,1
46716,1
46717,1
46723,1
46727,1
46728,1
46739,1
46743,1
46766,1
46772,1
46779,1
46783,1
46784,1
46788,1
46797,1
46806,1
46821,1
46827,0
46829,1
46835,1
46838,1
46844,1
46856,1
46859,1
46866,1
46870,1
46883,1
46884,1
46885,1
46886,1
46894,1
46897,1
46914,1
